,PLAYER_ID,PLAYER_NAME,PLAYER_TEAMID,SO,SOPP
423,201229,Anthony Tolliver,1610612765,441.66,0.18104841959434426
424,1626157,Karl-Anthony Towns,1610612750,1429.7,0.3418079775474048
425,200782,PJ Tucker,1610612756,843.84,0.2012500093289239
426,202323,Evan Turner,1610612738,1330.06,0.3380611389705539
427,1626167,Myles Turner,1610612754,504.29999999999995,0.25429430800711944
428,2757,Beno Udrih,0,527.4,0.3428254187822496
429,202685,Jonas Valanciunas,1610612761,691.72,0.2861878693903863
430,2760,Anderson Varejao,1610612744,200.94,0.263862044213873
431,202349,Greivis Vasquez,1610612749,307.40000000000003,0.38837400276223616
432,1626173,Rashad Vaughn,1610612749,236.68,0.16585204582197474
433,101111,Charlie Villanueva,1610612742,363.54,0.2909795948395371
434,203943,Noah Vonleh,1610612757,423.88,0.20207513317871356
435,202696,Nikola Vucevic,1610612753,1620.2,0.39879270866069105
436,2756,Sasha Vujacic,1610612752,350.3,0.30121485412305077
437,2548,Dwyane Wade,1610612748,1765.26,0.48525000421323744
438,203079,Dion Waiters,1610612760,971.02,0.2427947548661947
439,202689,Kemba Walker,1610612766,2011.62,0.4274503985726818
440,202322,John Wall,1610612764,2669.12,0.5449893481617191
441,203933,TJ Warren,1610612756,661.5600000000001,0.27023030475150905
442,201228,CJ Watson,1610612753,171.32,0.25141492427018985
443,201603,Sonny Weems,1610612756,246.22,0.2554387857787553
444,2561,David West,1610612759,629.12,0.2850189019078825
445,201566,Russell Westbrook,1610612760,2861.4799999999996,0.5877094850930293
446,202355,Hassan Whiteside,1610612748,848.7800000000001,0.26803414542553794
447,203963,Shayne Whittington,1610612754,9.2,0.40222242462883684
448,203952,Andrew Wiggins,1610612750,1646.24,0.35106159105860585
449,203912,CJ Wilcox,1610612746,34.52,0.2546606350248224
450,101114,Deron Williams,1610612742,1471.7200000000003,0.3996210273565157
451,202682,Derrick Williams,1610612752,668.76,0.30206492954701286
452,202343,Elliot Williams,0,20.759999999999998,0.2121397915389331
453,101150,Lou Williams,1610612747,1210.9199999999998,0.31726843767615304
454,101107,Marvin Williams,1610612766,900.12,0.2317896206729816
455,2590,Mo Williams,1610612739,547.98,0.3617063113890422
456,1626159,Justise Winslow,1610612748,686.8,0.1946122722931924
457,203481,Jeff Withey,1610612762,282.29999999999995,0.2328484368065556
458,1626174,Christian Wood,0,70.52,0.2699470375767982
459,1897,Metta World Peace,1610612747,166.0,0.21293152840369767
460,201148,Brandan Wright,1610612763,104.56,0.22241662168593967
461,1626153,Delon Wright,1610612761,54.68000000000001,0.3343797138081454
462,203100,Tony Wroten,0,161.07999999999998,0.5007562988473363
463,203923,James Young,1610612738,51.36,0.13453702106453527
464,1626202,Joe Young,1610612754,270.70000000000005,0.380071474568032
465,201156,Nick Young,1610612747,487.66,0.22558627766775965
466,201152,Thaddeus Young,1610612751,1357.5,0.3035958720433894
467,203469,Cody Zeller,1610612766,702.7199999999999,0.2460940244218366
468,203092,Tyler Zeller,1610612738,377.06,0.3289062159035817
