gameid,season,away,home
20020203MIANYK,2001,MIA,NYK
20020203SASORL,2001,SAS,ORL
20020203CHIPOR,2001,CHI,POR
20020203INDWAS,2001,IND,WAS
20020204UTAHOU,2001,UTA,HOU
20020204SACNJN,2001,SAC,NJN
20020204TORPHI,2001,TOR,PHI
20020204MINSAS,2001,MIN,SAS
20020205BOSCHH,2001,BOS,CHH
20020205PORDEN,2001,POR,DEN
20020205PHIDET,2001,PHI,DET
20020205SEAGSW,2001,SEA,GSW
20020205DALIND,2001,DAL,IND
20020205UTAMEM,2001,UTA,MEM
20020205ATLMIA,2001,ATL,MIA
20020205LACNYK,2001,LAC,NYK
20020205CLEORL,2001,CLE,ORL
20020205TORWAS,2001,TOR,WAS
20020206SACBOS,2001,SAC,BOS
20020206HOUCLE,2001,HOU,CLE
20020206CHILAL,2001,CHI,LAL
20020206PORMIN,2001,POR,MIN
20020206DALNJN,2001,DAL,NJN
20020206PHOSEA,2001,PHO,SEA
20020207PHICHH,2001,PHI,CHH
20020207LACDET,2001,LAC,DET
20020207MEMMIL,2001,MEM,MIL
20020207ATLNYK,2001,ATL,NYK
20020207SASTOR,2001,SAS,TOR
20020207SACWAS,2001,SAC,WAS
20020212NJNATL,2001,NJN,ATL
20020212MILCHI,2001,MIL,CHI
20020212TORCLE,2001,TOR,CLE
20020212BOSDEN,2001,BOS,DEN
20020212PHODET,2001,PHO,DET
20020212MEMHOU,2001,MEM,HOU
20020212UTAIND,2001,UTA,IND
20020212WASLAL,2001,WAS,LAL
20020212NYKORL,2001,NYK,ORL
20020212SASSAC,2001,SAS,SAC
20020212DALSEA,2001,DAL,SEA
20020213CHICHH,2001,CHI,CHH
20020213BOSGSW,2001,BOS,GSW
20020213ORLMIA,2001,ORL,MIA
20020213CLEMIL,2001,CLE,MIL
20020213PHOMIN,2001,PHO,MIN
20020213TORNYK,2001,TOR,NYK
20020213DALPOR,2001,DAL,POR
20020214SASLAC,2001,SAS,LAC
20020214DENMEM,2001,DEN,MEM
20020214DETNJN,2001,DET,NJN
20020214UTAPHI,2001,UTA,PHI
20020214WASSAC,2001,WAS,SAC
20020214LALSEA,2001,LAL,SEA
20020215INDCHH,2001,IND,CHH
20020215NJNCHI,2001,NJN,CHI
20020215SASGSW,2001,SAS,GSW
20020215ATLLAL,2001,ATL,LAL
20020215MIAMIL,2001,MIA,MIL
20020215DENMIN,2001,DEN,MIN
20020215DETNYK,2001,DET,NYK
20020215WASPHO,2001,WAS,PHO
20020215BOSPOR,2001,BOS,POR
20020215UTATOR,2001,UTA,TOR
20020216CLECHI,2001,CLE,CHI
20020216ORLHOU,2001,ORL,HOU
20020216DALLAC,2001,DAL,LAC
20020216BOSSEA,2001,BOS,SEA
20020217MEMCHH,2001,MEM,CHH
20020217ATLGSW,2001,ATL,GSW
20020217PHIIND,2001,PHI,IND
20020217MIAMIN,2001,MIA,MIN
20020217DENNJN,2001,DEN,NJN
20020217UTANYK,2001,UTA,NYK
20020217DALPHO,2001,DAL,PHO
20020217LALPOR,2001,LAL,POR
20020217SEASAC,2001,SEA,SAC
20020217MILTOR,2001,MIL,TOR
20020218UTACLE,2001,UTA,CLE
20020218TORDET,2001,TOR,DET
20020218PORLAC,2001,POR,LAC
20020218CHIMIA,2001,CHI,MIA
20020218CHHMIL,2001,CHH,MIL
20020218DENPHI,2001,DEN,PHI
20020218HOUWAS,2001,HOU,WAS
20020219MINDAL,2001,MIN,DAL
20020219BOSLAL,2001,BOS,LAL
20020219GSWNJN,2001,GSW,NJN
20020219SEAPHO,2001,SEA,PHO
20020219ATLSAC,2001,ATL,SAC
20020219MEMSAS,2001,MEM,SAS
20020220NYKCHI,2001,NYK,CHI
20020220UTADEN,2001,UTA,DEN
20020220WASDET,2001,WAS,DET
20020220LACMIA,2001,LAC,MIA
20020220HOUMIL,2001,HOU,MIL
20020220GSWPHI,2001,GSW,PHI
20020220PORSEA,2001,POR,SEA
20020220CHHTOR,2001,CHH,TOR
20020221LALCLE,2001,LAL,CLE
20020221BOSDAL,2001,BOS,DAL
20020221MINHOU,2001,MIN,HOU
20020221PHOMEM,2001,PHO,MEM
20020221LACORL,2001,LAC,ORL
20020221ATLPOR,2001,ATL,POR
20020221SACSAS,2001,SAC,SAS
20020221NJNWAS,2001,NJN,WAS
20020222LALCHH,2001,LAL,CHH
20020222PHOCHI,2001,PHO,CHI
20020222CLEIND,2001,CLE,IND
20020222GSWMIL,2001,GSW,MIL
20020222NYKNJN,2001,NYK,NJN
20020222ATLSEA,2001,ATL,SEA
20020222DETTOR,2001,DET,TOR
20020223GSWCHI,2001,GSW,CHI
20020223SACDAL,2001,SAC,DAL
20020223BOSHOU,2001,BOS,HOU
20020223LACIND,2001,LAC,IND
20020223PHIORL,2001,PHI,ORL
20020223DENPOR,2001,DEN,POR
20020223MINSAS,2001,MIN,SAS
20020223MIAWAS,2001,MIA,WAS
20020224ORLCLE,2001,ORL,CLE
20020224ATLDEN,2001,ATL,DEN
20020224WASMIA,2001,WAS,MIA
20020224DETMIL,2001,DET,MIL
20020224CHHNJN,2001,CHH,NJN
20020224LALNYK,2001,LAL,NYK
20020224SASPHO,2001,SAS,PHO
20020224SEATOR,2001,SEA,TOR
20020225MINCHH,2001,MIN,CHH
20020225INDGSW,2001,IND,GSW
20020225LACMEM,2001,LAC,MEM
20020225PORPHI,2001,POR,PHI
20020226ORLCHI,2001,ORL,CHI
20020226SEACLE,2001,SEA,CLE
20020226MEMDAL,2001,MEM,DAL
20020226LACHOU,2001,LAC,HOU
20020226LALMIL,2001,LAL,MIL
20020226UTASAC,2001,UTA,SAC
20020226PHOSAS,2001,PHO,SAS
20020227SEAATL,2001,SEA,ATL
20020227MILBOS,2001,MIL,BOS
20020227NJNCHH,2001,NJN,CHH
20020227CHIDET,2001,CHI,DET
20020227DENGSW,2001,DEN,GSW
20020227LALMIN,2001,LAL,MIN
20020227MIAPHI,2001,MIA,PHI
20020227ORLTOR,2001,ORL,TOR
20020227PORWAS,2001,POR,WAS
20020228SASCLE,2001,SAS,CLE
20020228NYKMIA,2001,NYK,MIA
20020228INDPHO,2001,IND,PHO
20020228MEMUTA,2001,MEM,UTA
20020301CHHBOS,2001,CHH,BOS
20020301WASCHI,2001,WAS,CHI
20020301MEMDEN,2001,MEM,DEN
20020301ORLDET,2001,ORL,DET
20020301SACGSW,2001,SAC,GSW
20020301INDLAL,2001,IND,LAL
20020301SASMIN,2001,SAS,MIN
20020301SEANYK,2001,SEA,NYK
20020301NJNPHI,2001,NJN,PHI
20020301PORTOR,2001,POR,TOR
20020302CLEATL,2001,CLE,ATL
20020302MIADAL,2001,MIA,DAL
20020302GSWLAC,2001,GSW,LAC
20020302PORMIL,2001,POR,MIL
20020302HOUPHO,2001,HOU,PHO
20020302MINUTA,2001,MIN,UTA
20020303DETCHH,2001,DET,CHH
20020303MILCLE,2001,MIL,CLE
20020303DALDEN,2001,DAL,DEN
20020303HOULAL,2001,HOU,LAL
20020303SEAMEM,2001,SEA,MEM
20020303CHINJN,2001,CHI,NJN
20020303SASNYK,2001,SAS,NYK
20020303INDSAC,2001,IND,SAC
20020303PHITOR,2001,PHI,TOR
20020303ORLWAS,2001,ORL,WAS
20020304MEMATL,2001,MEM,ATL
20020304BOSPHI,2001,BOS,PHI
20020304SACPOR,2001,SAC,POR
20020304DENUTA,2001,DEN,UTA
20020305ATLCLE,2001,ATL,CLE
20020305PHODAL,2001,PHO,DAL
20020305MIADET,2001,MIA,DET
20020305TORHOU,2001,TOR,HOU
20020305ORLIND,2001,ORL,IND
20020305NJNLAL,2001,NJN,LAL
20020305MILNYK,2001,MIL,NYK
20020305GSWSAS,2001,GSW,SAS
20020305MINSEA,2001,MIN,SEA
20020305CHIWAS,2001,CHI,WAS
20020306ORLBOS,2001,ORL,BOS
20020306MIACHI,2001,MIA,CHI
20020306LACMIL,2001,LAC,MIL
20020306CLEPHI,2001,CLE,PHI
20020306NJNPHO,2001,NJN,PHO
20020306MINPOR,2001,MIN,POR
20020306LALUTA,2001,LAL,UTA
20020307TORDAL,2001,TOR,DAL
20020307NYKDEN,2001,NYK,DEN
20020307INDMEM,2001,IND,MEM
20020307HOUSAS,2001,HOU,SAS
20020307CHHSEA,2001,CHH,SEA
20020307DETWAS,2001,DET,WAS
20020308DETBOS,2001,DET,BOS
20020308LACCHI,2001,LAC,CHI
20020308GSWHOU,2001,GSW,HOU
20020308TORMIA,2001,TOR,MIA
20020308CLEMIL,2001,CLE,MIL
20020308WASORL,2001,WAS,ORL
20020308INDPHI,2001,IND,PHI
20020308MINPHO,2001,MIN,PHO
20020308NJNPOR,2001,NJN,POR
20020308CHHSAC,2001,CHH,SAC
20020308NYKUTA,2001,NYK,UTA
20020309PHIATL,2001,PHI,ATL
20020309SASCHI,2001,SAS,CHI
20020309GSWDAL,2001,GSW,DAL
20020309PORDEN,2001,POR,DEN
20020309MIAMEM,2001,MIA,MEM
20020309NJNSEA,2001,NJN,SEA
20020310WASBOS,2001,WAS,BOS
20020310LACCLE,2001,LAC,CLE
20020310INDDET,2001,IND,DET
20020310UTAHOU,2001,UTA,HOU
20020310NYKLAL,2001,NYK,LAL
20020310SACMIL,2001,SAC,MIL
20020310TORORL,2001,TOR,ORL
20020310CHHPHO,2001,CHH,PHO
20020311GSWATL,2001,GSW,ATL
20020311SACCHI,2001,SAC,CHI
20020311SEADAL,2001,SEA,DAL
20020311SASDEN,2001,SAS,DEN
20020311UTAMEM,2001,UTA,MEM
20020311LACMIN,2001,LAC,MIN
20020311BOSWAS,2001,BOS,WAS
20020312SEAHOU,2001,SEA,HOU
20020312GSWIND,2001,GSW,IND
20020312CHHLAL,2001,CHH,LAL
20020312PHOMIA,2001,PHO,MIA
20020312CHIMIL,2001,CHI,MIL
20020312TORNJN,2001,TOR,NJN
20020312PHINYK,2001,PHI,NYK
20020312MEMSAS,2001,MEM,SAS
20020313DENATL,2001,DEN,ATL
20020313NJNBOS,2001,NJN,BOS
20020313CLEDET,2001,CLE,DET
20020313WASLAC,2001,WAS,LAC
20020313HOUMIN,2001,HOU,MIN
20020313PHOORL,2001,PHO,ORL
20020313SACPHI,2001,SAC,PHI
20020314UTACHH,2001,UTA,CHH
20020314LALGSW,2001,LAL,GSW
20020314SACNYK,2001,SAC,NYK
20020314DALPOR,2001,DAL,POR
20020314CHISAS,2001,CHI,SAS
20020315PHOATL,2001,PHO,ATL
20020315UTADET,2001,UTA,DET
20020315LACLAL,2001,LAC,LAL
20020315BOSMEM,2001,BOS,MEM
20020315INDMIN,2001,IND,MIN
20020315MIANJN,2001,MIA,NJN
20020315DENORL,2001,DEN,ORL
20020315WASSEA,2001,WAS,SEA
20020316PHOCHH,2001,PHO,CHH
20020316DALGSW,2001,DAL,GSW
20020316CHIHOU,2001,CHI,HOU
20020316SEALAC,2001,SEA,LAC
20020316DENMIA,2001,DEN,MIA
20020316DETMIL,2001,DET,MIL
20020316CLENYK,2001,CLE,NYK
20020316WASPOR,2001,WAS,POR
20020316BOSSAS,2001,BOS,SAS
20020317NYKCLE,2001,NYK,CLE
20020317ATLIND,2001,ATL,IND
20020317DALLAL,2001,DAL,LAL
20020317NJNMEM,2001,NJN,MEM
20020317UTAMIN,2001,UTA,MIN
20020317ORLPHI,2001,ORL,PHI
20020317SACTOR,2001,SAC,TOR
20020318PORBOS,2001,POR,BOS
20020318MILCHH,2001,MIL,CHH
20020318DETDEN,2001,DET,DEN
20020318WASGSW,2001,WAS,GSW
20020318HOULAC,2001,HOU,LAC
20020319ATLCHI,2001,ATL,CHI
20020319NJNCLE,2001,NJN,CLE
20020319LALDAL,2001,LAL,DAL
20020319NYKMEM,2001,NYK,MEM
20020319PHIMIA,2001,PHI,MIA
20020319TORMIN,2001,TOR,MIN
20020319MILORL,2001,MIL,ORL
20020319HOUSAC,2001,HOU,SAC
20020319GSWSEA,2001,GSW,SEA
20020319DETUTA,2001,DET,UTA
20020320CLEBOS,2001,CLE,BOS
20020320INDCHH,2001,IND,CHH
20020320WASDEN,2001,WAS,DEN
20020320PORNJN,2001,POR,NJN
20020320MIAPHI,2001,MIA,PHI
20020320LALSAS,2001,LAL,SAS
20020321NYKATL,2001,NYK,ATL
20020321SASDAL,2001,SAS,DAL
20020321LACGSW,2001,LAC,GSW
20020321MINMEM,2001,MIN,MEM
20020321DETPHO,2001,DET,PHO
20020321DENSAC,2001,DEN,SAC
20020321WASUTA,2001,WAS,UTA
20020322PHIBOS,2001,PHI,BOS
20020322PORCHI,2001,POR,CHI
20020322TORCLE,2001,TOR,CLE
20020322DETLAL,2001,DET,LAL
20020322INDMIA,2001,IND,MIA
20020322MILNJN,2001,MIL,NJN
20020322CHHORL,2001,CHH,ORL
20020322HOUSEA,2001,HOU,SEA
20020323CHIATL,2001,CHI,ATL
20020323MEMDAL,2001,MEM,DAL
20020323SEADEN,2001,SEA,DEN
20020323PHOLAC,2001,PHO,LAC
20020323PORMIN,2001,POR,MIN
20020323MIASAS,2001,MIA,SAS
20020323GSWUTA,2001,GSW,UTA
20020324BOSDET,2001,BOS,DET
20020324HOUGSW,2001,HOU,GSW
20020324CHHIND,2001,CHH,IND
20020324ORLMIL,2001,ORL,MIL
20020324ATLNJN,2001,ATL,NJN
20020324NYKPHI,2001,NYK,PHI
20020324LALSAC,2001,LAL,SAC
20020324WASTOR,2001,WAS,TOR
20020325SASLAC,2001,SAS,LAC
20020325BOSMIA,2001,BOS,MIA
20020325DENNYK,2001,DEN,NYK
20020325CLEPHO,2001,CLE,PHO
20020325MEMPOR,2001,MEM,POR
20020325UTASEA,2001,UTA,SEA
20020326NJNATL,2001,NJN,ATL
20020326DETIND,2001,DET,IND
20020326CLELAL,2001,CLE,LAL
20020326DALMIL,2001,DAL,MIL
20020326GSWMIN,2001,GSW,MIN
20020326CHIORL,2001,CHI,ORL
20020326LACSAC,2001,LAC,SAC
20020326HOUUTA,2001,HOU,UTA
20020326DENWAS,2001,DEN,WAS
20020327GSWBOS,2001,GSW,BOS
20020327ORLCHH,2001,ORL,CHH
20020327NYKDET,2001,NYK,DET
20020327NJNPHI,2001,NJN,PHI
20020327LALPHO,2001,LAL,PHO
20020327SASPOR,2001,SAS,POR
20020327MEMSEA,2001,MEM,SEA
20020327MIATOR,2001,MIA,TOR
20020328TORATL,2001,TOR,ATL
20020328PHICHI,2001,PHI,CHI
20020328SACHOU,2001,SAC,HOU
20020328DENMIL,2001,DEN,MIL
20020328DALMIN,2001,DAL,MIN
20020328CLEUTA,2001,CLE,UTA
20020329DALBOS,2001,DAL,BOS
20020329SACCHH,2001,SAC,CHH
20020329GSWDET,2001,GSW,DET
20020329PORLAL,2001,POR,LAL
20020329ATLMIA,2001,ATL,MIA
20020329MINNYK,2001,MIN,NYK
20020329INDORL,2001,IND,ORL
20020329LACPHO,2001,LAC,PHO
20020329SASSEA,2001,SAS,SEA
20020329MILWAS,2001,MIL,WAS
20020330DENCHI,2001,DEN,CHI
20020330CHHCLE,2001,CHH,CLE
20020330PHOHOU,2001,PHO,HOU
20020330UTALAC,2001,UTA,LAC
20020330GSWMEM,2001,GSW,MEM
20020330PHINJN,2001,PHI,NJN
20020330SEAPOR,2001,SEA,POR
20020331SACATL,2001,SAC,ATL
20020331MILBOS,2001,MIL,BOS
20020331DENDET,2001,DEN,DET
20020331MIAIND,2001,MIA,IND
20020331SASLAL,2001,SAS,LAL
20020331NJNMIN,2001,NJN,MIN
20020331NYKORL,2001,NYK,ORL
20020331TORPHI,2001,TOR,PHI
20020331DALWAS,2001,DAL,WAS
20020402MILATL,2001,MIL,ATL
20020402PHOCLE,2001,PHO,CLE
20020402UTADEN,2001,UTA,DEN
20020402PORGSW,2001,POR,GSW
20020402SEAHOU,2001,SEA,HOU
20020402BOSIND,2001,BOS,IND
20020402SACMEM,2001,SAC,MEM
20020402DETMIA,2001,DET,MIA
20020402CHHNYK,2001,CHH,NYK
20020402LALWAS,2001,LAL,WAS
20020403MIACHH,2001,MIA,CHH
20020403SACDET,2001,SAC,DET
20020403WASMIL,2001,WAS,MIL
20020403MEMMIN,2001,MEM,MIN
20020403LALNJN,2001,LAL,NJN
20020403PHOPHI,2001,PHO,PHI
20020403SEASAS,2001,SEA,SAS
20020403CHITOR,2001,CHI,TOR
20020403LACUTA,2001,LAC,UTA
20020404INDATL,2001,IND,ATL
20020404LACDAL,2001,LAC,DAL
20020404MINDEN,2001,MIN,DEN
20020404SASHOU,2001,SAS,HOU
20020404CLEORL,2001,CLE,ORL
20020404NYKPOR,2001,NYK,POR
20020405LALBOS,2001,LAL,BOS
20020405WASCHH,2001,WAS,CHH
20020405TORCHI,2001,TOR,CHI
20020405DENGSW,2001,DEN,GSW
20020405PHOIND,2001,PHO,IND
20020405HOUMEM,2001,HOU,MEM
20020405MILMIA,2001,MIL,MIA
20020405ORLNJN,2001,ORL,NJN
20020405DETPHI,2001,DET,PHI
20020405NYKSEA,2001,NYK,SEA
20020405SACUTA,2001,SAC,UTA
20020406CHHATL,2001,CHH,ATL
20020406CHICLE,2001,CHI,CLE
20020406PHOMIN,2001,PHO,MIN
20020406GSWPOR,2001,GSW,POR
20020406DALSAS,2001,DAL,SAS
20020406MEMWAS,2001,MEM,WAS
20020407DENLAC,2001,DEN,LAC
20020407LALMIA,2001,LAL,MIA
20020407BOSNJN,2001,BOS,NJN
20020407MILPHI,2001,MIL,PHI
20020407NYKSAC,2001,NYK,SAC
20020407INDTOR,2001,IND,TOR
20020408BOSCHI,2001,BOS,CHI
20020408ATLDET,2001,ATL,DET
20020408MINGSW,2001,MIN,GSW
20020408CLEIND,2001,CLE,IND
20020408HOUORL,2001,HOU,ORL
20020408PORSAS,2001,POR,SAS
20020408LACSEA,2001,LAC,SEA
20020408DALUTA,2001,DAL,UTA
20020409PORDAL,2001,POR,DAL
20020409UTALAL,2001,UTA,LAL
20020409DENMEM,2001,DEN,MEM
20020409HOUMIA,2001,HOU,MIA
20020409PHIMIL,2001,PHI,MIL
20020409WASNJN,2001,WAS,NJN
20020409ORLNYK,2001,ORL,NYK
20020409SEAPHO,2001,SEA,PHO
20020409MINSAC,2001,MIN,SAC
20020409CHHTOR,2001,CHH,TOR
20020410MIABOS,2001,MIA,BOS
20020410ATLCHH,2001,ATL,CHH
20020410MILCLE,2001,MIL,CLE
20020410CHIDET,2001,CHI,DET
20020410SACGSW,2001,SAC,GSW
20020410TORIND,2001,TOR,IND
20020410DENSAS,2001,DEN,SAS
20020410PHIWAS,2001,PHI,WAS
20020411HOUDAL,2001,HOU,DAL
20020411MINLAL,2001,MIN,LAL
20020411PORMEM,2001,POR,MEM
20020411CHINYK,2001,CHI,NYK
20020411NJNORL,2001,NJN,ORL
20020411UTAPHO,2001,UTA,PHO
20020412NYKBOS,2001,NYK,BOS
20020412CLECHH,2001,CLE,CHH
20020412GSWDEN,2001,GSW,DEN
20020412SASDET,2001,SAS,DET
20020412PORHOU,2001,POR,HOU
20020412MILIND,2001,MIL,IND
20020412SACLAC,2001,SAC,LAC
20020412ORLMIA,2001,ORL,MIA
20020412WASPHI,2001,WAS,PHI
20020412ATLTOR,2001,ATL,TOR
20020413CLEATL,2001,CLE,ATL
20020413DETCHI,2001,DET,CHI
20020413PHODEN,2001,PHO,DEN
20020413UTAGSW,2001,UTA,GSW
20020413MINLAC,2001,MIN,LAC
20020413SASMEM,2001,SAS,MEM
20020413DALSEA,2001,DAL,SEA
20020414MEMHOU,2001,MEM,HOU
20020414NYKMIA,2001,NYK,MIA
20020414CHHMIL,2001,CHH,MIL
20020414PHIORL,2001,PHI,ORL
20020414LALPOR,2001,LAL,POR
20020414DALSAC,2001,DAL,SAC
20020414NJNTOR,2001,NJN,TOR
20020414INDWAS,2001,IND,WAS
20020415SEALAL,2001,SEA,LAL
20020415BOSMIN,2001,BOS,MIN
20020415CHIPHI,2001,CHI,PHI
20020416ORLATL,2001,ORL,ATL
20020416INDCLE,2001,IND,CLE
20020416UTADAL,2001,UTA,DAL
20020416HOUDEN,2001,HOU,DEN
20020416MEMLAC,2001,MEM,LAC
20020416CHHMIA,2001,CHH,MIA
20020416TORMIL,2001,TOR,MIL
20020416DETNJN,2001,DET,NJN
20020416GSWSAC,2001,GSW,SAC
20020416PHOSAS,2001,PHO,SAS
20020416NYKWAS,2001,NYK,WAS
20020417ATLBOS,2001,ATL,BOS
20020417CHICHH,2001,CHI,CHH
20020417MILDET,2001,MIL,DET
20020417LACGSW,2001,LAC,GSW
20020417PHIIND,2001,PHI,IND
20020417SACLAL,2001,SAC,LAL
20020417DENMIN,2001,DEN,MIN
20020417NJNNYK,2001,NJN,NYK
20020417MIAORL,2001,MIA,ORL
20020417DALPHO,2001,DAL,PHO
20020417HOUPOR,2001,HOU,POR
20020417MEMSEA,2001,MEM,SEA
20020417CLETOR,2001,CLE,TOR
20020417SASUTA,2001,SAS,UTA
20021029SASLAL,2002,SAS,LAL
20021029PHIORL,2002,PHI,ORL
20021029CLESAC,2002,CLE,SAC
20021030CHIBOS,2002,CHI,BOS
20021030NYKDET,2002,NYK,DET
20021030SASGSW,2002,SAS,GSW
20021030HOUIND,2002,HOU,IND
20021030CLELAC,2002,CLE,LAC
20021030DALMEM,2002,DAL,MEM
20021030ORLMIA,2002,ORL,MIA
20021030DENMIN,2002,DEN,MIN
20021030ATLNJN,2002,ATL,NJN
20021030UTANOH,2002,UTA,NOH
20021030MILPHI,2002,MIL,PHI
20021030LALPOR,2002,LAL,POR
20021030PHOSEA,2002,PHO,SEA
20021030WASTOR,2002,WAS,TOR
20021031UTAATL,2002,UTA,ATL
20021031PORSAC,2002,POR,SAC
20021031BOSWAS,2002,BOS,WAS
20021101NOHCHI,2002,NOH,CHI
20021101HOUDEN,2002,HOU,DEN
20021101MEMDET,2002,MEM,DET
20021101SEAGSW,2002,SEA,GSW
20021101LALLAC,2002,LAL,LAC
20021101ORLMIN,2002,ORL,MIN
20021101INDNJN,2002,IND,NJN
20021101NYKPHI,2002,NYK,PHI
20021101CLEPHO,2002,CLE,PHO
20021101TORSAS,2002,TOR,SAS
20021102CHIATL,2002,CHI,ATL
20021102PHODAL,2002,PHO,DAL
20021102TORHOU,2002,TOR,HOU
20021102MININD,2002,MIN,IND
20021102SACMEM,2002,SAC,MEM
20021102ORLMIL,2002,ORL,MIL
20021102MIANOH,2002,MIA,NOH
20021102BOSNYK,2002,BOS,NYK
20021102DENPOR,2002,DEN,POR
20021102GSWUTA,2002,GSW,UTA
20021102NJNWAS,2002,NJN,WAS
20021103DETLAC,2002,DET,LAC
20021103PORLAL,2002,POR,LAL
20021103SACMIA,2002,SAC,MIA
20021103UTASEA,2002,UTA,SEA
20021104GSWDAL,2002,GSW,DAL
20021104SASMEM,2002,SAS,MEM
20021104MINNJN,2002,MIN,NJN
20021104MILNYK,2002,MIL,NYK
20021104DETPHO,2002,DET,PHO
20021104CHITOR,2002,CHI,TOR
20021105LALCLE,2002,LAL,CLE
20021105ATLDEN,2002,ATL,DEN
20021105SEAHOU,2002,SEA,HOU
20021105INDMIA,2002,IND,MIA
20021105WASMIN,2002,WAS,MIN
20021105SACORL,2002,SAC,ORL
20021105GSWSAS,2002,GSW,SAS
20021106BOSCHI,2002,BOS,CHI
20021106NJNMIL,2002,NJN,MIL
20021106SEANOH,2002,SEA,NOH
20021106SACNYK,2002,SAC,NYK
20021106LACPHI,2002,LAC,PHI
20021106ATLPHO,2002,ATL,PHO
20021106MEMPOR,2002,MEM,POR
20021106DALTOR,2002,DAL,TOR
20021106DETUTA,2002,DET,UTA
20021106CLEWAS,2002,CLE,WAS
20021107LALBOS,2002,LAL,BOS
20021107DETDEN,2002,DET,DEN
20021107MILMIN,2002,MIL,MIN
20021108DALCHI,2002,DAL,CHI
20021108NYKIND,2002,NYK,IND
20021108LACNJN,2002,LAC,NJN
20021108GSWNOH,2002,GSW,NOH
20021108SEAORL,2002,SEA,ORL
20021108CLEPHI,2002,CLE,PHI
20021108PORPHO,2002,POR,PHO
20021108MEMSAC,2002,MEM,SAC
20021108ATLUTA,2002,ATL,UTA
20021108LALWAS,2002,LAL,WAS
20021109NJNCHI,2002,NJN,CHI
20021109WASCLE,2002,WAS,CLE
20021109DETDAL,2002,DET,DAL
20021109MEMDEN,2002,MEM,DEN
20021109GSWHOU,2002,GSW,HOU
20021109TORIND,2002,TOR,IND
20021109SEAMIA,2002,SEA,MIA
20021109PHIMIL,2002,PHI,MIL
20021109BOSMIN,2002,BOS,MIN
20021109PORSAS,2002,POR,SAS
20021110NOHNYK,2002,NOH,NYK
20021110LACORL,2002,LAC,ORL
20021110ATLSAC,2002,ATL,SAC
20021111UTABOS,2002,UTA,BOS
20021111PORDAL,2002,POR,DAL
20021111GSWMEM,2002,GSW,MEM
20021111MINSAS,2002,MIN,SAS
20021112NOHDET,2002,NOH,DET
20021112PORHOU,2002,POR,HOU
20021112CLEIND,2002,CLE,IND
20021112ATLLAL,2002,ATL,LAL
20021112LACMIA,2002,LAC,MIA
20021112UTANYK,2002,UTA,NYK
20021112TORORL,2002,TOR,ORL
20021112SEAWAS,2002,SEA,WAS
20021113PHIBOS,2002,PHI,BOS
20021113DALCLE,2002,DAL,CLE
20021113PHODEN,2002,PHO,DEN
20021113SACGSW,2002,SAC,GSW
20021113CHIMIL,2002,CHI,MIL
20021113SASNJN,2002,SAS,NJN
20021113MINNOH,2002,MIN,NOH
20021114ORLLAC,2002,ORL,LAC
20021114SASPHI,2002,SAS,PHI
20021114UTAWAS,2002,UTA,WAS
20021115DALBOS,2002,DAL,BOS
20021115UTADET,2002,UTA,DET
20021115MILIND,2002,MIL,IND
20021115GSWLAL,2002,GSW,LAL
20021115MINMEM,2002,MIN,MEM
20021115NJNMIA,2002,NJN,MIA
20021115CHINOH,2002,CHI,NOH
20021115HOUPHO,2002,HOU,PHO
20021115LACPOR,2002,LAC,POR
20021115SACSEA,2002,SAC,SEA
20021115DENTOR,2002,DEN,TOR
20021116NOHATL,2002,NOH,ATL
20021116MEMCHI,2002,MEM,CHI
20021116SASCLE,2002,SAS,CLE
20021116DENDET,2002,DEN,DET
20021116ORLGSW,2002,ORL,GSW
20021116BOSMIL,2002,BOS,MIL
20021116INDMIN,2002,IND,MIN
20021116DALNJN,2002,DAL,NJN
20021116PHINYK,2002,PHI,NYK
20021116MIAWAS,2002,MIA,WAS
20021117SEALAC,2002,SEA,LAC
20021117HOULAL,2002,HOU,LAL
20021117WASPHI,2002,WAS,PHI
20021117ORLSAC,2002,ORL,SAC
20021117UTATOR,2002,UTA,TOR
20021118TORATL,2002,TOR,ATL
20021118LACGSW,2002,LAC,GSW
20021118DENNJN,2002,DEN,NJN
20021118DETNYK,2002,DET,NYK
20021118CLESAS,2002,CLE,SAS
20021119LALDAL,2002,LAL,DAL
20021119CLEHOU,2002,CLE,HOU
20021119MIAMIL,2002,MIA,MIL
20021119MEMMIN,2002,MEM,MIN
20021119PHINOH,2002,PHI,NOH
20021119CHISAC,2002,CHI,SAC
20021119ORLSEA,2002,ORL,SEA
20021119PHOUTA,2002,PHO,UTA
20021120MINATL,2002,MIN,ATL
20021120NJNBOS,2002,NJN,BOS
20021120UTADEN,2002,UTA,DEN
20021120MIADET,2002,MIA,DET
20021120CHIGSW,2002,CHI,GSW
20021120SACLAC,2002,SAC,LAC
20021120PHIMEM,2002,PHI,MEM
20021120ORLPOR,2002,ORL,POR
20021120LALSAS,2002,LAL,SAS
20021120INDTOR,2002,IND,TOR
20021121HOUDAL,2002,HOU,DAL
20021121PORSEA,2002,POR,SEA
20021122ATLBOS,2002,ATL,BOS
20021122LACDEN,2002,LAC,DEN
20021122MILGSW,2002,MIL,GSW
20021122WASHOU,2002,WAS,HOU
20021122ORLIND,2002,ORL,IND
20021122CHILAL,2002,CHI,LAL
20021122DETMIA,2002,DET,MIA
