gameid,away,home
20150127CLEDET,CLE,DET
20150127CHIGSW,CHI,GSW
20150127TORIND,TOR,IND
20150127WASLAL,WAS,LAL
20150127MILMIA,MIL,MIA
20150128BKNATL,BKN,ATL
20150128PORCLE,POR,CLE
20150128DALHOU,DAL,HOU
20150128BOSMIN,BOS,MIN
20150128DENNOP,DEN,NOP
20150128OKCNYK,OKC,NYK
20150128DETPHI,DET,PHI
20150128WASPHX,WAS,PHX
20150128CHASAS,CHA,SAS
20150128SACTOR,SAC,TOR
20150128LACUTA,LAC,UTA
20150129NYKIND,NYK,IND
20150129CHILAL,CHI,LAL
20150129DENMEM,DEN,MEM
20150129MILORL,MIL,ORL
20150130PORATL,POR,ATL
20150130HOUBOS,HOU,BOS
20150130TORBKN,TOR,BKN
20150130SACCLE,SAC,CLE
20150130DALMIA,DAL,MIA
20150130LACNOP,LAC,NOP
20150130MINPHI,MIN,PHI
20150130CHIPHX,CHI,PHX
20150130GSWUTA,GSW,UTA
20150131PHIATL,PHI,ATL
20150131CHADEN,CHA,DEN
20150131HOUDET,HOU,DET
20150131PHXGSW,PHX,GSW
20150131SACIND,SAC,IND
20150131OKCMEM,OKC,MEM
20150131PORMIL,POR,MIL
20150131CLEMIN,CLE,MIN
20150131DALORL,DAL,ORL
20150131LACSAS,LAC,SAS
20150131TORWAS,TOR,WAS
20150201MIABOS,MIA,BOS
20150201LALNYK,LAL,NYK
20150202LACBKN,LAC,BKN
20150202PHICLE,PHI,CLE
20150202MINDAL,MIN,DAL
20150202ATLNOP,ATL,NOP
20150202ORLOKC,ORL,OKC
20150202MEMPHX,MEM,PHX
20150202MILTOR,MIL,TOR
20150202CHAWAS,CHA,WAS
20150203MIADET,MIA,DET
20150203BOSNYK,BOS,NYK
20150203DENPHI,DEN,PHI
20150203UTAPOR,UTA,POR
20150203GSWSAC,GSW,SAC
20150204WASATL,WAS,ATL
20150204DENBOS,DEN,BOS
20150204DALGSW,DAL,GSW
20150204CHIHOU,CHI,HOU
20150204DETIND,DET,IND
20150204LALMIL,LAL,MIL
20150204MIAMIN,MIA,MIN
20150204OKCNOP,OKC,NOP
20150204ORLSAS,ORL,SAS
20150204BKNTOR,BKN,TOR
20150204MEMUTA,MEM,UTA
20150205WASCHA,WAS,CHA
20150205LACCLE,LAC,CLE
20150205PHXPOR,PHX,POR
20150205DALSAC,DAL,SAC
20150206GSWATL,GSW,ATL
20150206PHIBOS,PHI,BOS
20150206NYKBKN,NYK,BKN
20150206DENDET,DEN,DET
20150206MILHOU,MIL,HOU
20150206CLEIND,CLE,IND
20150206MEMMIN,MEM,MIN
20150206NOPOKC,NOP,OKC
20150206LALORL,LAL,ORL
20150206UTAPHX,UTA,PHX
20150206MIASAS,MIA,SAS
20150206LACTOR,LAC,TOR
20150207PORDAL,POR,DAL
20150207BOSMIL,BOS,MIL
20150207CHINOP,CHI,NOP
20150207GSWNYK,GSW,NYK
20150207CHAPHI,CHA,PHI
20150207SACUTA,SAC,UTA
20150207BKNWAS,BKN,WAS
20150208INDCHA,IND,CHA
20150208LALCLE,LAL,CLE
20150208MINDET,MIN,DET
20150208PORHOU,POR,HOU
20150208ATLMEM,ATL,MEM
20150208LACOKC,LAC,OKC
20150208CHIORL,CHI,ORL
20150208PHXSAC,PHX,SAC
20150208SASTOR,SAS,TOR
20150209LACDAL,LAC,DAL
20150209OKCDEN,OKC,DEN
20150209SASIND,SAS,IND
20150209NYKMIA,NYK,MIA
20150209BKNMIL,BKN,MIL
20150209ATLMIN,ATL,MIN
20150209UTANOP,UTA,NOP
20150209GSWPHI,GSW,PHI
20150209ORLWAS,ORL,WAS
20150210SACCHI,SAC,CHI
20150210DETCHA,DET,CHA
20150210DENLAL,DEN,LAL
20150210BKNMEM,BKN,MEM
20150210HOUPHX,HOU,PHX
20150211ATLBOS,ATL,BOS
20150211MIACLE,MIA,CLE
20150211UTADAL,UTA,DAL
20150211SASDET,SAS,DET
20150211HOULAC,HOU,LAC
20150211SACMIL,SAC,MIL
20150211GSWMIN,GSW,MIN
20150211INDNOP,IND,NOP
20150211MEMOKC,MEM,OKC
20150211NYKORL,NYK,ORL
20150211LALPOR,LAL,POR
20150211WASTOR,WAS,TOR
20150212CLECHI,CLE,CHI
20150219SASLAC,SAS,LAC
20150219DALOKC,DAL,OKC
20150220TORATL,TOR,ATL
20150220HOUDAL,HOU,DAL
20150220CHIDET,CHI,DET
20150220SASGSW,SAS,GSW
20150220BKNLAL,BKN,LAL
20150220DENMIL,DEN,MIL
20150220PHXMIN,PHX,MIN
20150220MIANYK,MIA,NYK
20150220NOPORL,NOP,ORL
20150220INDPHI,IND,PHI
20150220BOSSAC,BOS,SAC
20150220PORUTA,POR,UTA
20150220CLEWAS,CLE,WAS
20150221PHXCHI,PHX,CHI
