gameid,season,away,home
20100324MINCHA,2009,MIN,CHA
20100324MEMGSW,2009,MEM,GSW
20100324WASIND,2009,WAS,IND
20100324PHIMIL,2009,PHI,MIL
20100324SACNJN,2009,SAC,NJN
20100324CLENOH,2009,CLE,NOH
20100324HOUOKC,2009,HOU,OKC
20100324LALSAS,2009,LAL,SAS
20100324UTATOR,2009,UTA,TOR
20100325MIACHI,2009,MIA,CHI
20100325LACHOU,2009,LAC,HOU
20100325DALPOR,2009,DAL,POR
20100326SACBOS,2009,SAC,BOS
20100326WASCHA,2009,WAS,CHA
20100326UTAIND,2009,UTA,IND
20100326MIAMIL,2009,MIA,MIL
20100326DETNJN,2009,DET,NJN
20100326LALOKC,2009,LAL,OKC
20100326MINORL,2009,MIN,ORL
20100326ATLPHI,2009,ATL,PHI
20100326NYKPHX,2009,NYK,PHX
20100326CLESAS,2009,CLE,SAS
20100326DENTOR,2009,DEN,TOR
20100327NJNCHI,2009,NJN,CHI
20100327DALGSW,2009,DAL,GSW
20100327LALHOU,2009,LAL,HOU
20100327PORNOH,2009,POR,NOH
20100327UTAWAS,2009,UTA,WAS
20100328INDATL,2009,IND,ATL
20100328SASBOS,2009,SAS,BOS
20100328SACCLE,2009,SAC,CLE
20100328CHIDET,2009,CHI,DET
20100328GSWLAC,2009,GSW,LAC
20100328TORMIA,2009,TOR,MIA
20100328MEMMIL,2009,MEM,MIL
20100328PHXMIN,2009,PHX,MIN
20100328POROKC,2009,POR,OKC
20100328DENORL,2009,DEN,ORL
20100329TORCHA,2009,TOR,CHA
20100329DENDAL,2009,DEN,DAL
20100329SASNJN,2009,SAS,NJN
20100329LALNOH,2009,LAL,NOH
20100329NYKUTA,2009,NYK,UTA
20100330PHXCHI,2009,PHX,CHI
20100330WASHOU,2009,WAS,HOU
20100330SACIND,2009,SAC,IND
20100330LACMIL,2009,LAC,MIL
20100330OKCPHI,2009,OKC,PHI
20100331LALATL,2009,LAL,ATL
20100331OKCBOS,2009,OKC,BOS
20100331PHICHA,2009,PHI,CHA
20100331MILCLE,2009,MIL,CLE
20100331MIADET,2009,MIA,DET
20100331DALMEM,2009,DAL,MEM
20100331SACMIN,2009,SAC,MIN
20100331PHXNJN,2009,PHX,NJN
20100331WASNOH,2009,WAS,NOH
20100331NYKPOR,2009,NYK,POR
20100331HOUSAS,2009,HOU,SAS
20100331LACTOR,2009,LAC,TOR
20100331GSWUTA,2009,GSW,UTA
20100401ORLDAL,2009,ORL,DAL
20100401PORDEN,2009,POR,DEN
20100402HOUBOS,2009,HOU,BOS
20100402MILCHA,2009,MIL,CHA
20100402ATLCLE,2009,ATL,CLE
20100402PHXDET,2009,PHX,DET
20100402NYKGSW,2009,NYK,GSW
20100402MIAIND,2009,MIA,IND
20100402UTALAL,2009,UTA,LAL
20100402NOHMEM,2009,NOH,MEM
20100402ORLSAS,2009,ORL,SAS
20100402CHIWAS,2009,CHI,WAS
20100403DETATL,2009,DET,ATL
20100403CHACHI,2009,CHA,CHI
20100403OKCDAL,2009,OKC,DAL
20100403LACDEN,2009,LAC,DEN
20100403PHXMIL,2009,PHX,MIL
20100403MIAMIN,2009,MIA,MIN
20100403NOHNJN,2009,NOH,NJN
20100403TORPHI,2009,TOR,PHI
20100403PORSAC,2009,POR,SAC
20100404CLEBOS,2009,CLE,BOS
20100404HOUIND,2009,HOU,IND
20100404NYKLAC,2009,NYK,LAC
20100404SASLAL,2009,SAS,LAL
20100404MINOKC,2009,MIN,OKC
20100404MEMORL,2009,MEM,ORL
20100404GSWTOR,2009,GSW,TOR
20100404NJNWAS,2009,NJN,WAS
20100406ATLCHA,2009,ATL,CHA
20100406MILCHI,2009,MIL,CHI
20100406TORCLE,2009,TOR,CLE
20100406HOUMEM,2009,HOU,MEM
20100406BOSNYK,2009,BOS,NYK
20100406DETPHI,2009,DET,PHI
20100406SASSAC,2009,SAS,SAC
20100406OKCUTA,2009,OKC,UTA
20100406GSWWAS,2009,GSW,WAS
20100407MEMDAL,2009,MEM,DAL
20100407ATLDET,2009,ATL,DET
20100407UTAHOU,2009,UTA,HOU
20100407NYKIND,2009,NYK,IND
20100407PORLAC,2009,POR,LAC
20100407PHIMIA,2009,PHI,MIA
20100407NJNMIL,2009,NJN,MIL
20100407GSWMIN,2009,GSW,MIN
20100407CHANOH,2009,CHA,NOH
20100407DENOKC,2009,DEN,OKC
20100407WASORL,2009,WAS,ORL
20100407SASPHX,2009,SAS,PHX
20100407BOSTOR,2009,BOS,TOR
20100408CLECHI,2009,CLE,CHI
20100408LALDEN,2009,LAL,DEN
20100408LACSAC,2009,LAC,SAC
20100409TORATL,2009,TOR,ATL
20100409WASBOS,2009,WAS,BOS
20100409INDCLE,2009,IND,CLE
20100409CHAHOU,2009,CHA,HOU
20100409DETMIA,2009,DET,MIA
20100409LALMIN,2009,LAL,MIN
20100409CHINJN,2009,CHI,NJN
20100409UTANOH,2009,UTA,NOH
20100409PHXOKC,2009,PHX,OKC
20100409NYKORL,2009,NYK,ORL
20100409MILPHI,2009,MIL,PHI
20100409DALPOR,2009,DAL,POR
20100409MEMSAS,2009,MEM,SAS
20100410DETCHA,2009,DET,CHA
20100410SASDEN,2009,SAS,DEN
20100410NJNIND,2009,NJN,IND
20100410GSWLAC,2009,GSW,LAC
20100410PHIMEM,2009,PHI,MEM
20100410BOSMIL,2009,BOS,MIL
20100410DALSAC,2009,DAL,SAC
20100410ATLWAS,2009,ATL,WAS
20100411ORLCLE,2009,ORL,CLE
20100411OKCGSW,2009,OKC,GSW
20100411PORLAL,2009,POR,LAL
20100411MINNOH,2009,MIN,NOH
20100411MIANYK,2009,MIA,NYK
20100411HOUPHX,2009,HOU,PHX
20100411CHITOR,2009,CHI,TOR
20100412MEMDEN,2009,MEM,DEN
20100412TORDET,2009,TOR,DET
20100412ORLIND,2009,ORL,IND
20100412DALLAC,2009,DAL,LAC
20100412ATLMIL,2009,ATL,MIL
20100412CHANJN,2009,CHA,NJN
20100412WASNYK,2009,WAS,NYK
20100412MIAPHI,2009,MIA,PHI
20100412OKCPOR,2009,OKC,POR
20100412HOUSAC,2009,HOU,SAC
20100412MINSAS,2009,MIN,SAS
20100413BOSCHI,2009,BOS,CHI
20100413UTAGSW,2009,UTA,GSW
20100413SACLAL,2009,SAC,LAL
20100413DENPHX,2009,DEN,PHX
20100414CLEATL,2009,CLE,ATL
20100414MILBOS,2009,MIL,BOS
20100414CHICHA,2009,CHI,CHA
20100414SASDAL,2009,SAS,DAL
20100414NOHHOU,2009,NOH,HOU
20100414LALLAC,2009,LAL,LAC
20100414NJNMIA,2009,NJN,MIA
20100414DETMIN,2009,DET,MIN
20100414MEMOKC,2009,MEM,OKC
20100414PHIORL,2009,PHI,ORL
20100414GSWPOR,2009,GSW,POR
20100414NYKTOR,2009,NYK,TOR
20100414PHXUTA,2009,PHX,UTA
20100414INDWAS,2009,IND,WAS
20101026MIABOS,2010,MIA,BOS
20101026HOULAL,2010,HOU,LAL
20101026PHXPOR,2010,PHX,POR
20101027BOSCLE,2010,BOS,CLE
20101027CHADAL,2010,CHA,DAL
20101027UTADEN,2010,UTA,DEN
20101027HOUGSW,2010,HOU,GSW
20101027PORLAC,2010,POR,LAC
20101027ATLMEM,2010,ATL,MEM
20101027SACMIN,2010,SAC,MIN
20101027DETNJN,2010,DET,NJN
20101027MILNOH,2010,MIL,NOH
20101027CHIOKC,2010,CHI,OKC
20101027MIAPHI,2010,MIA,PHI
20101027INDSAS,2010,IND,SAS
20101027NYKTOR,2010,NYK,TOR
20101028WASORL,2010,WAS,ORL
20101028PHXUTA,2010,PHX,UTA
20101029NYKBOS,2010,NYK,BOS
20101029INDCHA,2010,IND,CHA
20101029MEMDAL,2010,MEM,DAL
20101029OKCDET,2010,OKC,DET
20101029LACGSW,2010,LAC,GSW
20101029ORLMIA,2010,ORL,MIA
20101029MILMIN,2010,MIL,MIN
20101029SACNJN,2010,SAC,NJN
20101029DENNOH,2010,DEN,NOH
20101029ATLPHI,2010,ATL,PHI
20101029LALPHX,2010,LAL,PHX
20101029CLETOR,2010,CLE,TOR
20101030WASATL,2010,WAS,ATL
20101030DETCHI,2010,DET,CHI
20101030SACCLE,2010,SAC,CLE
20101030DENHOU,2010,DEN,HOU
20101030PHIIND,2010,PHI,IND
20101030MINMEM,2010,MIN,MEM
20101030CHAMIL,2010,CHA,MIL
20101030PORNYK,2010,POR,NYK
20101030NOHSAS,2010,NOH,SAS
20101031DALLAC,2010,DAL,LAC
20101031GSWLAL,2010,GSW,LAL
20101031MIANJN,2010,MIA,NJN
20101031UTAOKC,2010,UTA,OKC
20101101PORCHI,2010,POR,CHI
20101101SASLAC,2010,SAS,LAC
20101101TORSAC,2010,TOR,SAC
20101102ATLCLE,2010,ATL,CLE
20101102BOSDET,2010,BOS,DET
20101102MEMLAL,2010,MEM,LAL
20101102MINMIA,2010,MIN,MIA
20101102PORMIL,2010,POR,MIL
20101102PHIWAS,2010,PHI,WAS
20101103DETATL,2010,DET,ATL
20101103MILBOS,2010,MIL,BOS
20101103DALDEN,2010,DAL,DEN
20101103MEMGSW,2010,MEM,GSW
20101103NOHHOU,2010,NOH,HOU
20101103OKCLAC,2010,OKC,LAC
20101103CHANJN,2010,CHA,NJN
20101103MINORL,2010,MIN,ORL
20101103INDPHI,2010,IND,PHI
20101103SASPHX,2010,SAS,PHX
20101103LALSAC,2010,LAL,SAC
20101103TORUTA,2010,TOR,UTA
20101104NYKCHI,2010,NYK,CHI
20101104OKCPOR,2010,OKC,POR
20101105CHIBOS,2010,CHI,BOS
20101105LACDEN,2010,LAC,DEN
20101105CHADET,2010,CHA,DET
20101105UTAGSW,2010,UTA,GSW
20101105MILIND,2010,MIL,IND
20101105TORLAL,2010,TOR,LAL
20101105ATLMIN,2010,ATL,MIN
20101105MIANOH,2010,MIA,NOH
20101105WASNYK,2010,WAS,NYK
20101105NJNORL,2010,NJN,ORL
20101105CLEPHI,2010,CLE,PHI
20101105MEMPHX,2010,MEM,PHX
20101106ORLCHA,2010,ORL,CHA
20101106DENDAL,2010,DEN,DAL
20101106NJNMIA,2010,NJN,MIA
20101106NOHMIL,2010,NOH,MIL
20101106TORPOR,2010,TOR,POR
20101106MEMSAC,2010,MEM,SAC
20101106HOUSAS,2010,HOU,SAS
20101106LACUTA,2010,LAC,UTA
20101106CLEWAS,2010,CLE,WAS
20101107PHXATL,2010,PHX,ATL
20101107GSWDET,2010,GSW,DET
20101107MINHOU,2010,MIN,HOU
20101107PORLAL,2010,POR,LAL
20101107PHINYK,2010,PHI,NYK
20101107BOSOKC,2010,BOS,OKC
20101108SASCHA,2010,SAS,CHA
20101108DENCHI,2010,DEN,CHI
20101108BOSDAL,2010,BOS,DAL
20101108PHXMEM,2010,PHX,MEM
20101108ATLORL,2010,ATL,ORL
20101108GSWTOR,2010,GSW,TOR
20101109DENIND,2010,DEN,IND
20101109MINLAL,2010,MIN,LAL
20101109UTAMIA,2010,UTA,MIA
20101109NYKMIL,2010,NYK,MIL
20101109CLENJN,2010,CLE,NJN
20101109LACNOH,2010,LAC,NOH
20101109DETPOR,2010,DET,POR
20101110MILATL,2010,MIL,ATL
20101110NJNCLE,2010,NJN,CLE
20101110DALMEM,2010,DAL,MEM
20101110GSWNYK,2010,GSW,NYK
20101110PHIOKC,2010,PHI,OKC
20101110UTAORL,2010,UTA,ORL
20101110MINSAC,2010,MIN,SAC
20101110LACSAS,2010,LAC,SAS
20101110CHATOR,2010,CHA,TOR
20101110HOUWAS,2010,HOU,WAS
20101111GSWCHI,2010,GSW,CHI
20101111LALDEN,2010,LAL,DEN
20101111BOSMIA,2010,BOS,MIA
20101112UTAATL,2010,UTA,ATL
20101112PHIDAL,2010,PHI,DAL
20101112HOUIND,2010,HOU,IND
20101112DETLAC,2010,DET,LAC
20101112NYKMIN,2010,NYK,MIN
20101112POROKC,2010,POR,OKC
20101112TORORL,2010,TOR,ORL
20101112SACPHX,2010,SAC,PHX
20101112CHAWAS,2010,CHA,WAS
20101113UTACHA,2010,UTA,CHA
20101113WASCHI,2010,WAS,CHI
20101113INDCLE,2010,IND,CLE
20101113BOSMEM,2010,BOS,MEM
20101113TORMIA,2010,TOR,MIA
20101113GSWMIL,2010,GSW,MIL
20101113ORLNJN,2010,ORL,NJN
20101113PORNOH,2010,POR,NOH
20101113PHISAS,2010,PHI,SAS
20101114MINATL,2010,MIN,ATL
20101114PHXLAL,2010,PHX,LAL
20101114HOUNYK,2010,HOU,NYK
20101114SASOKC,2010,SAS,OKC
20101114DETSAC,2010,DET,SAC
20101115MINCHA,2010,MIN,CHA
20101115NOHDAL,2010,NOH,DAL
20101115DETGSW,2010,DET,GSW
20101115NJNLAC,2010,NJN,LAC
20101115MEMORL,2010,MEM,ORL
20101115DENPHX,2010,DEN,PHX
20101115OKCUTA,2010,OKC,UTA
20101116PHICLE,2010,PHI,CLE
20101116NYKDEN,2010,NYK,DEN
20101116CHIHOU,2010,CHI,HOU
20101116ATLIND,2010,ATL,IND
20101116PORMEM,2010,POR,MEM
20101116LALMIL,2010,LAL,MIL
20101116TORWAS,2010,TOR,WAS
20101117WASBOS,2010,WAS,BOS
20101117LALDET,2010,LAL,DET
20101117PHXMIA,2010,PHX,MIA
20101117LACMIN,2010,LAC,MIN
20101117DALNOH,2010,DAL,NOH
20101117HOUOKC,2010,HOU,OKC
20101117TORPHI,2010,TOR,PHI
20101117NYKSAC,2010,NYK,SAC
20101117CHISAS,2010,CHI,SAS
20101117NJNUTA,2010,NJN,UTA
20101118LACIND,2010,LAC,IND
20101118PHXORL,2010,PHX,ORL
20101118DENPOR,2010,DEN,POR
20101119OKCBOS,2010,OKC,BOS
20101119CHIDAL,2010,CHI,DAL
20101119NYKGSW,2010,NYK,GSW
20101119CHAMIA,2010,CHA,MIA
20101119LALMIN,2010,LAL,MIN
20101119CLENOH,2010,CLE,NOH
20101119MILPHI,2010,MIL,PHI
20101119NJNSAC,2010,NJN,SAC
20101119HOUTOR,2010,HOU,TOR
20101119SASUTA,2010,SAS,UTA
20101119MEMWAS,2010,MEM,WAS
20101120DALATL,2010,DAL,ATL
20101120PHXCHA,2010,PHX,CHA
20101120NJNDEN,2010,NJN,DEN
20101120ORLIND,2010,ORL,IND
20101120NYKLAC,2010,NYK,LAC
20101120MIAMEM,2010,MIA,MEM
20101120OKCMIL,2010,OKC,MIL
20101120UTAPOR,2010,UTA,POR
20101120CLESAS,2010,CLE,SAS
20101121WASDET,2010,WAS,DET
20101121GSWLAL,2010,GSW,LAL
20101121NOHSAC,2010,NOH,SAC
20101121BOSTOR,2010,BOS,TOR
20101122BOSATL,2010,BOS,ATL
20101122DENGSW,2010,DEN,GSW
20101122PHXHOU,2010,PHX,HOU
20101122NOHLAC,2010,NOH,LAC
20101122INDMIA,2010,IND,MIA
20101122MINOKC,2010,MIN,OKC
20101122ORLSAS,2010,ORL,SAS
20101122SACUTA,2010,SAC,UTA
20101123DETDAL,2010,DET,DAL
20101123CLEIND,2010,CLE,IND
20101123CHILAL,2010,CHI,LAL
20101123ATLNJN,2010,ATL,NJN
20101123CHANYK,2010,CHA,NYK
20101123PHIWAS,2010,PHI,WAS
20101124NJNBOS,2010,NJN,BOS
20101124NYKCHA,2010,NYK,CHA
20101124MILCLE,2010,MIL,CLE
20101124GSWHOU,2010,GSW,HOU
20101124DETMEM,2010,DET,MEM
20101124SASMIN,2010,SAS,MIN
20101124DALOKC,2010,DAL,OKC
20101124MIAORL,2010,MIA,ORL
20101124CHIPHX,2010,CHI,PHX
20101124PHITOR,2010,PHI,TOR
20101124NOHUTA,2010,NOH,UTA
20101125WASATL,2010,WAS,ATL
20101125SACLAC,2010,SAC,LAC
20101126TORBOS,2010,TOR,BOS
20101126HOUCHA,2010,HOU,CHA
20101126CHIDEN,2010,CHI,DEN
20101126MILDET,2010,MIL,DET
20101126OKCIND,2010,OKC,IND
20101126GSWMEM,2010,GSW,MEM
20101126PHIMIA,2010,PHI,MIA
20101126CLEORL,2010,CLE,ORL
20101126LACPHX,2010,LAC,PHX
20101126NOHPOR,2010,NOH,POR
20101126DALSAS,2010,DAL,SAS
20101126LALUTA,2010,LAL,UTA
20101127MEMCLE,2010,MEM,CLE
20101127MIADAL,2010,MIA,DAL
20101127CHAMIL,2010,CHA,MIL
20101127GSWMIN,2010,GSW,MIN
20101127ATLNYK,2010,ATL,NYK
20101127NJNPHI,2010,NJN,PHI
20101127CHISAC,2010,CHI,SAC
20101127ORLWAS,2010,ORL,WAS
20101128PHXDEN,2010,PHX,DEN
20101128NYKDET,2010,NYK,DET
20101128OKCHOU,2010,OKC,HOU
20101128UTALAC,2010,UTA,LAC
20101128INDLAL,2010,IND,LAL
20101128PORNJN,2010,POR,NJN
20101128SASNOH,2010,SAS,NOH
20101128ATLTOR,2010,ATL,TOR
20101129HOUDAL,2010,HOU,DAL
20101129WASMIA,2010,WAS,MIA
20101129NOHOKC,2010,NOH,OKC
20101129MILUTA,2010,MIL,UTA
20101130BOSCLE,2010,BOS,CLE
20101130SASGSW,2010,SAS,GSW
20101130LALMEM,2010,LAL,MEM
20101130NJNNYK,2010,NJN,NYK
20101130DETORL,2010,DET,ORL
20101130PORPHI,2010,POR,PHI
20101130INDSAC,2010,IND,SAC
20101201MEMATL,2010,MEM,ATL
20101201PORBOS,2010,POR,BOS
20101201ORLCHI,2010,ORL,CHI
20101201MINDAL,2010,MIN,DAL
20101201MILDEN,2010,MIL,DEN
20101201LALHOU,2010,LAL,HOU
20101201SASLAC,2010,SAS,LAC
20101201DETMIA,2010,DET,MIA
20101201OKCNJN,2010,OKC,NJN
20101201CHANOH,2010,CHA,NOH
20101201WASTOR,2010,WAS,TOR
20101201INDUTA,2010,IND,UTA
20101202MIACLE,2010,MIA,CLE
20101202PHXGSW,2010,PHX,GSW
20101203PHIATL,2010,PHI,ATL
20101203CHIBOS,2010,CHI,BOS
20101203NJNCHA,2010,NJN,CHA
20101203LACDEN,2010,LAC,DEN
20101203ORLDET,2010,ORL,DET
20101203SACLAL,2010,SAC,LAL
20101203HOUMEM,2010,HOU,MEM
20101203NYKNOH,2010,NYK,NOH
20101203INDPHX,2010,IND,PHX
20101203MINSAS,2010,MIN,SAS
20101203OKCTOR,2010,OKC,TOR
20101203DALUTA,2010,DAL,UTA
20101203PORWAS,2010,POR,WAS
20101204HOUCHI,2010,HOU,CHI
20101204ATLMIA,2010,ATL,MIA
20101204ORLMIL,2010,ORL,MIL
20101204CLEMIN,2010,CLE,MIN
20101204CHAPHI,2010,CHA,PHI
20101204DALSAC,2010,DAL,SAC
20101205MEMDEN,2010,MEM,DEN
20101205CLEDET,2010,CLE,DET
20101205BOSNJN,2010,BOS,NJN
20101205GSWOKC,2010,GSW,OKC
20101205WASPHX,2010,WAS,PHX
20101205LACPOR,2010,LAC,POR
20101205NOHSAS,2010,NOH,SAS
20101205NYKTOR,2010,NYK,TOR
20101206OKCCHI,2010,OKC,CHI
20101206TORIND,2010,TOR,IND
20101206SACLAC,2010,SAC,LAC
20101206MIAMIL,2010,MIA,MIL
20101206MINNYK,2010,MIN,NYK
20101206ATLORL,2010,ATL,ORL
20101206MEMUTA,2010,MEM,UTA
20101207NJNATL,2010,NJN,ATL
20101207DENCHA,2010,DEN,CHA
20101207GSWDAL,2010,GSW,DAL
20101207DETHOU,2010,DET,HOU
20101207WASLAL,2010,WAS,LAL
20101207CLEPHI,2010,CLE,PHI
20101207PHXPOR,2010,PHX,POR
20101208DENBOS,2010,DEN,BOS
20101208CHICLE,2010,CHI,CLE
20101208LALLAC,2010,LAL,LAC
20101208INDMIL,2010,IND,MIL
20101208OKCMIN,2010,OKC,MIN
20101208DETNOH,2010,DET,NOH
20101208TORNYK,2010,TOR,NYK
20101208MEMPHX,2010,MEM,PHX
20101208WASSAC,2010,WAS,SAC
20101208GSWSAS,2010,GSW,SAS
20101208MIAUTA,2010,MIA,UTA
20101209NJNDAL,2010,NJN,DAL
20101209BOSPHI,2010,BOS,PHI
20101209ORLPOR,2010,ORL,POR
20101210LALCHI,2010,LAL,CHI
20101210MIAGSW,2010,MIA,GSW
20101210CHAIND,2010,CHA,IND
20101210HOUMIL,2010,HOU,MIL
20101210DETMIN,2010,DET,MIN
20101210OKCNOH,2010,OKC,NOH
20101210PORPHX,2010,POR,PHX
20101210ATLSAS,2010,ATL,SAS
20101210DENTOR,2010,DEN,TOR
20101210ORLUTA,2010,ORL,UTA
20101210NYKWAS,2010,NYK,WAS
20101211INDATL,2010,IND,ATL
20101211BOSCHA,2010,BOS,CHA
20101211MINCHI,2010,MIN,CHI
20101211UTADAL,2010,UTA,DAL
20101211TORDET,2010,TOR,DET
20101211CLEHOU,2010,CLE,HOU
20101211MEMLAC,2010,MEM,LAC
20101211MIASAC,2010,MIA,SAC
20101212ORLLAC,2010,ORL,LAC
20101212LALNJN,2010,LAL,NJN
20101212DENNYK,2010,DEN,NYK
20101212CLEOKC,2010,CLE,OKC
20101212NOHPHI,2010,NOH,PHI
20101212PORSAS,2010,POR,SAS
20101213INDCHI,2010,IND,CHI
20101213MILDAL,2010,MIL,DAL
20101213PORMEM,2010,POR,MEM
20101213NOHMIA,2010,NOH,MIA
20101213GSWUTA,2010,GSW,UTA
20101214TORCHA,2010,TOR,CHA
20101214ORLDEN,2010,ORL,DEN
20101214ATLDET,2010,ATL,DET
20101214MINGSW,2010,MIN,GSW
20101214SACHOU,2010,SAC,HOU
20101214PHINJN,2010,PHI,NJN
20101214LALWAS,2010,LAL,WAS
20101215PORDAL,2010,POR,DAL
20101215LALIND,2010,LAL,IND
20101215CHAMEM,2010,CHA,MEM
20101215CLEMIA,2010,CLE,MIA
20101215SACNOH,2010,SAC,NOH
20101215BOSNYK,2010,BOS,NYK
20101215HOUOKC,2010,HOU,OKC
20101215LACPHI,2010,LAC,PHI
20101215MINPHX,2010,MIN,PHX
20101215MILSAS,2010,MIL,SAS
20101215CHITOR,2010,CHI,TOR
20101216ATLBOS,2010,ATL,BOS
20101216SASDEN,2010,SAS,DEN
20101216WASNJN,2010,WAS,NJN
20101217CHAATL,2010,CHA,ATL
20101217PHXDAL,2010,PHX,DAL
20101217LACDET,2010,LAC,DET
20101217MEMHOU,2010,MEM,HOU
20101217CLEIND,2010,CLE,IND
20101217UTANOH,2010,UTA,NOH
20101217MIANYK,2010,MIA,NYK
20101217SACOKC,2010,SAC,OKC
20101217LALPHI,2010,LAL,PHI
20101217MINPOR,2010,MIN,POR
20101217NJNTOR,2010,NJN,TOR
20101218LACCHI,2010,LAC,CHI
20101218NYKCLE,2010,NYK,CLE
20101218MINDEN,2010,MIN,DEN
20101218UTAMIL,2010,UTA,MIL
20101218PHIORL,2010,PHI,ORL
20101218GSWPOR,2010,GSW,POR
20101218MEMSAS,2010,MEM,SAS
20101218MIAWAS,2010,MIA,WAS
20101219INDBOS,2010,IND,BOS
20101219NOHDET,2010,NOH,DET
20101219ATLNJN,2010,ATL,NJN
20101219PHXOKC,2010,PHX,OKC
20101219HOUSAC,2010,HOU,SAC
20101219LALTOR,2010,LAL,TOR
20101220ORLATL,2010,ORL,ATL
20101220UTACLE,2010,UTA,CLE
20101220HOUGSW,2010,HOU,GSW
20101220NOHIND,2010,NOH,IND
20101220MINLAC,2010,MIN,LAC
20101220DALMIA,2010,DAL,MIA
20101220MILPOR,2010,MIL,POR
20101220PHXSAS,2010,PHX,SAS
20101220CHAWAS,2010,CHA,WAS
20101221OKCCHA,2010,OKC,CHA
20101221PHICHI,2010,PHI,CHI
20101221MILLAL,2010,MIL,LAL
20101221NJNMEM,2010,NJN,MEM
20101221DALORL,2010,DAL,ORL
20101221GSWSAC,2010,GSW,SAC
20101222CLEATL,2010,CLE,ATL
20101222PHIBOS,2010,PHI,BOS
20101222HOULAC,2010,HOU,LAC
20101222UTAMIN,2010,UTA,MIN
20101222NJNNOH,2010,NJN,NOH
20101222OKCNYK,2010,OKC,NYK
20101222DENSAS,2010,DEN,SAS
20101222DETTOR,2010,DET,TOR
20101222CHIWAS,2010,CHI,WAS
20101223SASORL,2010,SAS,ORL
20101223MIAPHX,2010,MIA,PHX
20101223MILSAC,2010,MIL,SAC
20101225PORGSW,2010,POR,GSW
20101225MIALAL,2010,MIA,LAL
20101225CHINYK,2010,CHI,NYK
20101225DENOKC,2010,DEN,OKC
20101225BOSORL,2010,BOS,ORL
20101226MINCLE,2010,MIN,CLE
20101226PHIDEN,2010,PHI,DEN
20101226CHIDET,2010,CHI,DET
20101226MEMIND,2010,MEM,IND
20101226PHXLAC,2010,PHX,LAC
20101226ATLNOH,2010,ATL,NOH
20101226WASSAS,2010,WAS,SAS
20101227DETCHA,2010,DET,CHA
20101227PHIGSW,2010,PHI,GSW
20101227WASHOU,2010,WAS,HOU
20101227TORMEM,2010,TOR,MEM
20101227ATLMIL,2010,ATL,MIL
20101227NOHMIN,2010,NOH,MIN
20101227ORLNJN,2010,ORL,NJN
20101227DALOKC,2010,DAL,OKC
20101227LACSAC,2010,LAC,SAC
20101227PORUTA,2010,POR,UTA
20101228MILCHI,2010,MIL,CHI
20101228ORLCLE,2010,ORL,CLE
20101228TORDAL,2010,TOR,DAL
20101228PORDEN,2010,POR,DEN
20101228BOSIND,2010,BOS,IND
20101228NYKMIA,2010,NYK,MIA
20101228LALSAS,2010,LAL,SAS
20101229GSWATL,2010,GSW,ATL
20101229CLECHA,2010,CLE,CHA
20101229BOSDET,2010,BOS,DET
20101229MIAHOU,2010,MIA,HOU
20101229UTALAC,2010,UTA,LAC
20101229DENMIN,2010,DEN,MIN
20101229LALNOH,2010,LAL,NOH
20101229NJNOKC,2010,NJN,OKC
20101229PHIPHX,2010,PHI,PHX
20101229MEMSAC,2010,MEM,SAC
20101229INDWAS,2010,IND,WAS
20101230SASDAL,2010,SAS,DAL
20101230NYKORL,2010,NYK,ORL
20101230UTAPOR,2010,UTA,POR
20101231NOHBOS,2010,NOH,BOS
20101231GSWCHA,2010,GSW,CHA
20101231NJNCHI,2010,NJN,CHI
20101231TORHOU,2010,TOR,HOU
20101231WASIND,2010,WAS,IND
20101231PHILAL,2010,PHI,LAL
20101231ATLOKC,2010,ATL,OKC
20101231DETPHX,2010,DET,PHX
20110101CLECHI,2010,CLE,CHI
20110101SACDEN,2010,SAC,DEN
20110101GSWMIA,2010,GSW,MIA
20110101DALMIL,2010,DAL,MIL
20110101NJNMIN,2010,NJN,MIN
20110101OKCSAS,2010,OKC,SAS
20110101MEMUTA,2010,MEM,UTA
20110101NOHWAS,2010,NOH,WAS
20110102DALCLE,2010,DAL,CLE
20110102ATLLAC,2010,ATL,LAC
20110102MEMLAL,2010,MEM,LAL
20110102INDNYK,2010,IND,NYK
20110102HOUPOR,2010,HOU,POR
20110102PHXSAC,2010,PHX,SAC
20110102BOSTOR,2010,BOS,TOR
20110103MINBOS,2010,MIN,BOS
20110103MIACHA,2010,MIA,CHA
20110103HOUDEN,2010,HOU,DEN
20110103PHINOH,2010,PHI,NOH
20110103GSWORL,2010,GSW,ORL
20110103DETUTA,2010,DET,UTA
20110104TORCHI,2010,TOR,CHI
20110104PORDAL,2010,POR,DAL
20110104DETLAL,2010,DET,LAL
20110104OKCMEM,2010,OKC,MEM
20110104MILMIA,2010,MIL,MIA
20110104SASNYK,2010,SAS,NYK
20110104ATLSAC,2010,ATL,SAC
20110105SASBOS,2010,SAS,BOS
20110105TORCLE,2010,TOR,CLE
20110105PORHOU,2010,POR,HOU
20110105DENLAC,2010,DEN,LAC
20110105CHAMIN,2010,CHA,MIN
20110105CHINJN,2010,CHI,NJN
20110105GSWNOH,2010,GSW,NOH
20110105MILORL,2010,MIL,ORL
20110105WASPHI,2010,WAS,PHI
20110105LALPHX,2010,LAL,PHX
20110105ATLUTA,2010,ATL,UTA
20110106OKCDAL,2010,OKC,DAL
