20131111MINLAC,0021300106,MIN,LAC,MIN,235,total,,240,40,96,11,29,16,18,,16,29,45,27,25,7,12,2,2,107
20131111MINLAC,0021300106,MIN,LAC,LAC,-275,total,,240,44,80,4,16,17,28,,6,37,43,30,17,9,14,2,2,109
20131112MILMIA,0021300107,MIL,MIA,MIL,1000,total,,240,33,79,11,30,18,21,,8,26,34,19,15,10,18,1,7,95
20131112MILMIA,0021300107,MIL,MIA,MIA,-2000,total,,240,46,79,12,23,14,24,,5,35,40,29,17,9,13,7,1,118
20131112WASDAL,0021300108,WAS,DAL,WAS,180,total,,240,33,75,9,26,20,29,,11,33,44,24,20,12,19,4,2,95
20131112WASDAL,0021300108,WAS,DAL,DAL,-220,total,,240,41,84,10,26,13,19,,11,31,42,25,20,9,15,2,4,105
20131112DETGSW,0021300109,DET,GSW,DET,400,total,,240,37,87,3,18,18,27,,16,18,34,16,25,12,12,4,3,95
20131112DETGSW,0021300109,DET,GSW,GSW,-500,total,,240,42,70,8,16,21,26,,10,33,43,28,25,5,23,3,4,113
20131112NOPLAL,0021300110,NOP,LAL,NOP,-160,total,,240,34,84,3,10,24,33,,9,22,31,23,20,11,13,3,4,95
20131112NOPLAL,0021300110,NOP,LAL,LAL,140,total,,240,44,79,11,20,17,21,,9,44,53,33,31,7,19,4,3,116
20131113MILORL,0021300111,MIL,ORL,MIL,250,total,,240,33,74,5,13,20,22,,7,32,39,16,19,9,18,7,8,91
20131113MILORL,0021300111,MIL,ORL,ORL,-300,total,,240,35,82,9,26,15,21,,13,32,45,20,17,7,15,8,7,94
20131113HOUPHI,0021300112,HOU,PHI,HOU,-240,total,,265,43,96,15,41,16,25,,13,37,50,34,27,8,19,15,8,117
20131113HOUPHI,0021300112,HOU,PHI,PHI,200,total,,265,43,103,11,25,26,34,,15,35,50,29,23,12,13,8,15,123
20131113CHABOS,0021300113,CHA,BOS,CHA,180,total,,240,30,82,3,12,26,30,,12,38,50,16,20,8,11,5,2,89
20131113CHABOS,0021300113,CHA,BOS,BOS,-220,total,,240,29,77,7,21,18,25,,10,35,45,15,26,5,15,2,5,83
20131113TORMEM,0021300114,TOR,MEM,TOR,200,total,,240,31,67,8,15,33,39,,9,28,37,14,21,12,13,6,5,103
20131113TORMEM,0021300114,TOR,MEM,MEM,-240,total,,240,35,82,6,21,11,17,,11,29,40,24,24,6,17,5,6,87
20131113CLEMIN,0021300115,CLE,MIN,CLE,320,total,,240,36,87,5,16,18,21,,10,27,37,18,18,4,11,1,5,95
20131113CLEMIN,0021300115,CLE,MIN,MIN,-380,total,,240,45,82,11,22,23,26,,8,41,49,34,20,5,9,5,1,124
20131113NYKATL,0021300116,NYK,ATL,NYK,165,total,,240,37,88,12,34,9,13,,8,29,37,24,19,11,3,3,6,95
20131113NYKATL,0021300116,NYK,ATL,ATL,-185,total,,240,35,77,5,24,16,21,,8,39,47,22,15,1,15,6,3,91
20131113WASSAS,0021300117,WAS,SAS,WAS,500,total,,240,33,91,5,15,8,11,,12,32,44,15,11,11,9,3,4,79
20131113WASSAS,0021300117,WAS,SAS,SAS,-700,total,,240,39,77,8,22,6,8,,5,42,47,28,14,6,17,4,3,92
20131113LALDEN,0021300118,LAL,DEN,LAL,400,total,,240,37,94,8,21,17,26,,19,32,51,20,27,4,14,9,8,99
20131113LALDEN,0021300118,LAL,DEN,DEN,-500,total,,240,40,100,6,21,25,37,,23,35,58,23,20,11,8,8,9,111
20131113NOPUTA,0021300119,NOP,UTA,NOP,-145,total,,240,42,85,5,12,16,20,,11,23,34,19,30,13,13,3,7,105
20131113NOPUTA,0021300119,NOP,UTA,UTA,125,total,,240,37,72,9,22,28,39,,14,30,44,23,19,9,21,7,3,111
20131113PHXPOR,0021300120,PHX,POR,PHX,250,total,,240,37,86,5,15,10,13,,10,31,41,16,21,11,14,1,3,89
20131113PHXPOR,0021300120,PHX,POR,POR,-300,total,,240,35,84,6,15,14,23,,14,37,51,15,13,5,16,3,1,90
20131113BKNSAC,0021300121,BKN,SAC,BKN,-170,total,,240,31,82,3,13,21,27,,10,42,52,14,23,2,15,7,3,86
20131113BKNSAC,0021300121,BKN,SAC,SAC,150,total,,240,41,94,8,24,17,23,,12,38,50,26,23,8,6,3,7,107
20131113OKCLAC,0021300122,OKC,LAC,OKC,165,total,,240,35,75,6,16,27,33,,8,27,35,27,29,12,22,3,4,103
20131113OKCLAC,0021300122,OKC,LAC,LAC,-185,total,,240,39,86,6,28,27,34,,18,32,50,30,23,15,22,4,3,111
20131114HOUNYK,0021300123,HOU,NYK,HOU,-130,total,,240,31,68,9,28,38,44,,11,32,43,14,19,6,14,6,5,109
20131114HOUNYK,0021300123,HOU,NYK,NYK,110,total,,240,38,87,8,20,22,27,,10,26,36,20,28,6,9,5,6,106
20131114OKCGSW,0021300124,OKC,GSW,OKC,170,total,,240,41,80,9,22,24,28,,13,35,48,20,17,4,19,3,5,115
20131114OKCGSW,0021300124,OKC,GSW,GSW,-200,total,,240,45,94,14,23,12,14,,9,22,31,26,22,12,7,5,3,116
20131115MILIND,0021300125,MIL,IND,MIL,1200,total,,240,30,88,8,16,9,11,,17,23,40,14,24,3,15,10,11,77
20131115MILIND,0021300125,MIL,IND,IND,-2000,total,,240,40,79,5,16,19,21,,9,35,44,14,20,5,13,11,10,104
20131115CHITOR,0021300126,CHI,TOR,CHI,100,total,,240,36,80,7,16,17,19,,11,37,48,21,21,6,15,5,6,96
20131115CHITOR,0021300126,CHI,TOR,TOR,-120,total,,240,29,82,5,21,17,22,,11,32,43,19,21,8,16,6,5,80
20131115PHIATL,0021300127,PHI,ATL,PHI,330,total,,240,40,86,5,19,18,23,,9,30,39,21,19,6,16,4,5,103
20131115PHIATL,0021300127,PHI,ATL,ATL,-400,total,,240,39,81,10,23,25,31,,6,37,43,25,23,6,15,5,4,113
20131115PORBOS,0021300128,POR,BOS,POR,-125,total,,240,40,82,9,26,20,22,,8,39,47,21,20,9,18,2,4,109
20131115PORBOS,0021300128,POR,BOS,BOS,105,total,,240,37,81,7,18,15,19,,4,30,34,17,21,8,15,4,2,96
20131115CHACLE,0021300129,CHA,CLE,CHA,220,total,,240,32,80,8,20,14,20,,12,35,47,23,13,8,16,8,6,86
20131115CHACLE,0021300129,CHA,CLE,CLE,-260,total,,240,32,79,4,15,12,17,,10,33,43,19,17,10,15,6,8,80
20131115DALMIA,0021300130,DAL,MIA,DAL,330,total,,240,37,74,12,28,18,21,,6,28,34,22,20,11,24,6,5,104
20131115DALMIA,0021300130,DAL,MIA,MIA,-400,total,,240,40,74,5,13,25,30,,4,30,34,17,15,19,16,5,6,110
20131115MINDEN,0021300131,MIN,DEN,MIN,-130,total,,240,46,94,6,22,15,19,,11,31,42,22,22,10,16,2,9,113
20131115MINDEN,0021300131,MIN,DEN,DEN,110,total,,240,47,97,7,20,16,21,,14,32,46,28,17,7,15,9,2,117
20131115BKNPHX,0021300132,BKN,PHX,BKN,-110,total,,265,38,87,2,12,22,29,,14,35,49,14,25,8,12,4,4,100
20131115BKNPHX,0021300132,BKN,PHX,PHX,-110,total,,265,34,79,10,28,20,25,,9,33,42,17,23,8,16,4,4,98
20131115SASUTA,0021300133,SAS,UTA,SAS,-600,total,,240,35,76,4,15,17,22,,7,36,43,19,15,8,17,5,4,91
20131115SASUTA,0021300133,SAS,UTA,UTA,450,total,,240,35,91,5,16,7,11,,16,34,50,16,23,9,18,4,5,82
20131115MEMLAL,0021300134,MEM,LAL,MEM,-155,total,,240,37,85,1,13,14,14,,10,41,51,27,13,7,9,5,8,89
20131115MEMLAL,0021300134,MEM,LAL,LAL,135,total,,240,35,80,10,24,6,11,,4,36,40,25,17,6,11,8,5,86
20131115DETSAC,0021300135,DET,SAC,DET,110,total,,240,38,85,6,23,15,24,,13,33,46,26,20,10,12,6,5,97
20131115DETSAC,0021300135,DET,SAC,SAC,-130,total,,240,34,80,10,25,12,17,,11,32,43,22,19,4,17,5,6,90
20131116MIACHA,0021300136,MIA,CHA,MIA,-400,total,,240,35,69,6,15,21,23,,6,37,43,18,22,5,15,8,3,97
20131116MIACHA,0021300136,MIA,CHA,CHA,320,total,,240,29,83,8,27,15,20,,10,26,36,20,20,5,8,3,8,81
20131116DALORL,0021300137,DAL,ORL,DAL,-140,total,,240,43,84,10,27,12,18,,5,25,30,27,22,12,8,3,1,108
20131116DALORL,0021300137,DAL,ORL,ORL,120,total,,240,37,70,4,15,22,28,,5,35,40,22,21,4,17,1,3,100
20131116CLEWAS,0021300138,CLE,WAS,CLE,300,total,,265,36,81,10,21,21,22,,7,39,46,18,19,12,20,6,3,103
20131116CLEWAS,0021300138,CLE,WAS,WAS,-360,total,,265,37,93,6,25,16,22,,13,34,47,22,17,11,18,3,6,96
20131116ATLNYK,0021300139,ATL,NYK,ATL,155,total,,240,44,78,9,22,13,17,,5,31,36,20,15,9,13,4,3,110
20131116ATLNYK,0021300139,ATL,NYK,NYK,-175,total,,240,34,90,10,30,12,16,,19,29,48,19,20,6,14,3,4,90
20131116INDCHI,0021300140,IND,CHI,IND,100,total,,240,34,85,4,16,22,28,,12,25,37,16,19,5,9,8,6,94
20131116INDCHI,0021300140,IND,CHI,CHI,-120,total,,240,40,79,11,19,19,24,,9,33,42,25,24,6,13,6,8,110
20131116DENHOU,0021300141,DEN,HOU,DEN,330,total,,240,45,99,8,24,13,18,,18,25,43,22,33,8,13,7,9,111
20131116DENHOU,0021300141,DEN,HOU,HOU,-400,total,,240,41,81,9,21,31,44,,12,35,47,27,23,6,16,9,7,122
20131116BOSMIN,0021300142,BOS,MIN,BOS,425,total,,240,34,86,5,18,15,18,,15,35,50,14,21,6,21,8,3,88
20131116BOSMIN,0021300142,BOS,MIN,MIN,-550,total,,240,40,94,7,23,19,22,,16,34,50,19,17,13,13,3,8,106
20131116PHINOP,0021300143,PHI,NOP,PHI,350,total,,240,35,83,6,19,22,31,,10,28,38,16,21,8,17,2,17,98
20131116PHINOP,0021300143,PHI,NOP,NOP,-450,total,,240,52,86,13,28,18,27,,10,33,43,30,25,11,13,17,2,135
20131116OKCMIL,0021300144,OKC,MIL,OKC,500,total,,240,34,82,5,17,19,27,,12,39,51,17,19,7,11,6,6,92
20131116OKCMIL,0021300144,OKC,MIL,MIL,-700,total,,240,30,86,8,22,11,15,,14,38,52,18,21,7,16,6,6,79
20131116UTAGSW,0021300145,UTA,GSW,UTA,1500,total,,240,35,77,8,17,10,16,,7,25,32,18,18,7,17,5,5,88
20131116UTAGSW,0021300145,UTA,GSW,GSW,-3000,total,,240,41,80,9,21,11,14,,10,32,42,24,19,7,15,5,5,102
20131116BKNLAC,0021300146,BKN,LAC,BKN,475,total,,240,36,85,9,23,22,33,,16,23,39,24,26,7,11,1,7,103
20131116BKNLAC,0021300146,BKN,LAC,LAC,-650,total,,240,40,77,10,23,20,30,,13,38,51,23,21,6,17,7,1,110
20131117PORTOR,0021300147,POR,TOR,POR,110,total,,265,44,99,15,32,15,20,,15,31,46,25,25,5,15,6,3,118
20131117PORTOR,0021300147,POR,TOR,TOR,-130,total,,265,42,94,3,17,23,31,,15,36,51,17,23,6,16,3,6,110
20131117MEMSAC,0021300148,MEM,SAC,MEM,-140,total,,240,40,72,4,13,13,18,,7,42,49,30,20,4,16,4,2,97
20131117MEMSAC,0021300148,MEM,SAC,SAC,120,total,,240,33,87,7,23,13,17,,11,24,35,21,20,8,8,2,4,86
20131117DETLAL,0021300149,DET,LAL,DET,-135,total,,240,42,87,8,23,7,17,,12,27,39,24,10,7,14,3,5,99
20131117DETLAL,0021300149,DET,LAL,LAL,115,total,,240,47,90,10,25,10,10,,8,30,38,33,20,11,13,5,3,114
20131118PORBKN,0021300150,POR,BKN,POR,105,total,,240,41,76,8,18,18,21,,9,37,46,19,25,5,14,5,4,108
20131118PORBKN,0021300150,POR,BKN,BKN,-125,total,,240,31,85,3,13,33,35,,14,26,40,12,18,9,7,4,5,98
20131118CHACHI,0021300151,CHA,CHI,CHA,750,total,,240,33,91,7,16,8,16,,12,32,44,25,23,6,9,8,8,81
20131118CHACHI,0021300151,CHA,CHI,CHI,-1100,total,,240,27,75,6,12,26,31,,9,45,54,17,18,3,16,8,8,86
20131118DENOKC,0021300152,DEN,OKC,DEN,400,total,,240,40,83,8,23,25,43,,10,35,45,24,22,7,11,6,6,113
20131118DENOKC,0021300152,DEN,OKC,OKC,-500,total,,240,38,93,13,27,26,32,,19,34,53,24,27,6,12,6,6,115
20131118PHIDAL,0021300153,PHI,DAL,PHI,700,total,,240,38,99,6,21,12,22,,18,35,53,24,22,12,12,4,11,94
20131118PHIDAL,0021300153,PHI,DAL,DAL,-1000,total,,240,34,78,9,29,20,26,,10,43,53,26,20,8,20,11,4,97
20131118GSWUTA,0021300154,GSW,UTA,GSW,-400,total,,240,32,79,12,22,22,30,,14,43,57,17,16,5,14,6,5,98
20131118GSWUTA,0021300154,GSW,UTA,UTA,320,total,,240,32,81,7,15,16,19,,6,34,40,18,21,8,10,5,6,87
20131118MEMLAC,0021300155,MEM,LAC,MEM,350,total,,240,39,81,5,12,23,30,,11,36,47,23,23,7,9,5,4,106
20131118MEMLAC,0021300155,MEM,LAC,LAC,-450,total,,240,34,86,7,23,27,32,,16,29,45,20,25,7,11,4,5,102
20131119MINWAS,0021300156,MIN,WAS,MIN,-165,total,,240,37,85,10,28,16,24,,12,30,42,22,17,6,13,4,5,100
20131119MINWAS,0021300156,MIN,WAS,WAS,145,total,,240,41,85,7,15,15,15,,7,34,41,31,24,10,11,5,4,104
20131119NYKDET,0021300157,NYK,DET,NYK,155,total,,240,33,76,6,24,14,18,,10,25,35,16,22,9,13,3,4,86
20131119NYKDET,0021300157,NYK,DET,DET,-175,total,,240,35,70,7,19,15,21,,10,27,37,19,20,6,15,4,3,92
20131119ATLMIA,0021300158,ATL,MIA,ATL,400,total,,240,33,74,11,24,11,15,,13,26,39,22,21,8,24,3,4,88
20131119ATLMIA,0021300158,ATL,MIA,MIA,-500,total,,240,41,81,10,21,12,19,,10,27,37,26,17,13,15,4,3,104
20131119BOSHOU,0021300159,BOS,HOU,BOS,500,total,,240,32,99,7,20,14,20,,18,25,43,16,19,10,12,3,10,85
20131119BOSHOU,0021300159,BOS,HOU,HOU,-700,total,,240,41,72,9,21,18,24,,6,42,48,22,20,7,19,10,3,109
20131119PHXSAC,0021300160,PHX,SAC,PHX,135,total,,240,37,79,10,29,20,28,,6,25,31,23,23,9,16,3,3,104
20131119PHXSAC,0021300160,PHX,SAC,SAC,-155,total,,240,39,83,8,22,21,28,,15,33,48,21,24,8,20,3,3,107
20131120BKNCHA,0021300161,BKN,CHA,BKN,-150,total,,240,32,67,9,19,18,25,,6,30,36,21,27,6,17,5,4,91
20131120BKNCHA,0021300161,BKN,CHA,CHA,130,total,,240,36,81,5,13,18,30,,17,24,41,17,20,7,15,4,5,95
20131120WASCLE,0021300162,WAS,CLE,WAS,130,total,,240,38,84,8,19,14,14,,15,29,44,31,17,6,14,5,0,98
20131120WASCLE,0021300162,WAS,CLE,CLE,-150,total,,240,32,77,9,23,18,21,,13,25,38,19,20,5,15,0,5,91
20131120INDNYK,0021300163,IND,NYK,IND,-260,total,,265,33,87,9,30,28,36,,10,39,49,16,19,7,14,8,5,103
20131120INDNYK,0021300163,IND,NYK,NYK,220,total,,265,37,100,8,30,14,17,,16,36,52,15,32,9,15,5,8,96
20131120MIAORL,0021300164,MIA,ORL,MIA,-320,total,,240,38,74,15,24,29,32,,12,28,40,27,15,12,21,6,5,120
20131120MIAORL,0021300164,MIA,ORL,ORL,260,total,,240,29,71,15,29,19,21,,7,18,25,19,23,13,24,5,6,92
20131120TORPHI,0021300165,TOR,PHI,TOR,-175,total,,240,36,86,14,29,22,28,,9,32,41,24,23,7,10,9,4,108
20131120TORPHI,0021300165,TOR,PHI,PHI,155,total,,240,34,76,7,20,23,31,,9,41,50,20,23,5,20,4,9,98
20131120DETATL,0021300166,DET,ATL,DET,200,total,,240,35,87,6,22,9,12,,15,28,43,17,21,13,15,5,8,85
20131120DETATL,0021300166,DET,ATL,ATL,-240,total,,240,36,71,4,15,17,24,,5,33,38,23,12,11,21,8,5,93
20131120PORMIL,0021300167,POR,MIL,POR,-220,total,,240,35,86,11,31,10,15,,16,29,45,26,14,10,16,5,5,91
20131120PORMIL,0021300167,POR,MIL,MIL,180,total,,240,35,80,5,14,7,12,,12,30,42,18,19,6,19,5,5,82
20131120LACMIN,0021300168,LAC,MIN,LAC,110,total,,240,40,81,12,24,10,16,,6,37,43,24,25,8,19,5,2,102
20131120LACMIN,0021300168,LAC,MIN,MIN,-130,total,,240,34,90,5,22,25,31,,10,35,45,24,17,10,14,2,5,98
20131120UTANOP,0021300169,UTA,NOP,UTA,500,total,,240,37,83,8,24,16,20,,9,28,37,27,25,7,14,7,13,98
20131120UTANOP,0021300169,UTA,NOP,NOP,-700,total,,240,40,79,5,15,20,33,,14,30,44,24,20,9,12,13,7,105
20131120BOSSAS,0021300170,BOS,SAS,BOS,1400,total,,240,39,86,4,15,11,12,,10,34,44,18,20,4,17,3,6,93
20131120BOSSAS,0021300170,BOS,SAS,SAS,-2300,total,,240,39,81,8,21,18,24,,7,34,41,27,14,12,11,6,3,104
20131120SACPHX,0021300171,SAC,PHX,SAC,200,total,,240,37,80,7,17,32,38,,9,33,42,19,23,11,10,2,6,113
20131120SACPHX,0021300171,SAC,PHX,PHX,-240,total,,240,38,85,15,33,15,22,,13,24,37,12,26,6,17,6,2,106
20131120HOUDAL,0021300172,HOU,DAL,HOU,120,total,,240,42,76,12,31,24,33,,8,22,30,29,23,9,11,2,5,120
20131120HOUDAL,0021300172,HOU,DAL,DAL,-140,total,,240,42,72,11,22,28,33,,7,29,36,26,26,9,15,5,2,123
20131120MEMGSW,0021300173,MEM,GSW,MEM,170,total,,265,34,88,3,12,17,19,,16,32,48,17,17,8,6,6,3,88
20131120MEMGSW,0021300173,MEM,GSW,GSW,-200,total,,265,36,82,5,18,4,8,,7,36,43,24,20,3,14,3,6,81
20131121LACOKC,0021300174,LAC,OKC,LAC,190,total,,240,38,92,8,28,7,15,,10,31,41,26,20,9,10,2,7,91
20131121LACOKC,0021300174,LAC,OKC,OKC,-230,total,,240,41,79,4,19,19,29,,9,40,49,25,17,7,17,7,2,105
20131121CHIDEN,0021300175,CHI,DEN,CHI,-120,total,,240,38,98,3,10,8,14,,22,36,58,22,18,4,17,3,10,87
20131121CHIDEN,0021300175,CHI,DEN,DEN,100,total,,240,38,84,9,21,12,22,,13,35,48,23,17,6,15,10,3,97
20131122PHXCHA,0021300176,PHX,CHA,PHX,130,total,,240,33,70,10,23,22,38,,9,34,43,21,25,8,21,5,4,98
20131122PHXCHA,0021300176,PHX,CHA,CHA,-150,total,,240,32,77,3,14,24,33,,11,30,41,17,28,9,16,4,5,91
20131122MILPHI,0021300177,MIL,PHI,MIL,130,total,,265,41,93,8,29,17,24,,10,22,32,34,23,9,16,4,4,107
20131122MILPHI,0021300177,MIL,PHI,PHI,-150,total,,265,45,79,7,20,18,29,,10,40,50,34,26,8,26,4,4,115
20131122WASTOR,0021300178,WAS,TOR,WAS,165,total,,240,36,86,6,17,10,13,,9,30,39,17,22,6,14,4,8,88
20131122WASTOR,0021300178,WAS,TOR,TOR,-185,total,,240,37,78,5,18,17,23,,13,33,46,22,20,5,14,8,4,96
20131122INDBOS,0021300179,IND,BOS,IND,-350,total,,240,38,81,6,17,15,18,,15,26,41,19,13,13,15,3,1,97
20131122INDBOS,0021300179,IND,BOS,BOS,290,total,,240,35,69,5,11,7,9,,5,26,31,11,16,8,21,1,3,82
20131122ATLDET,0021300180,ATL,DET,ATL,145,total,,240,37,85,8,23,14,21,,11,35,46,20,14,10,14,2,7,96
20131122ATLDET,0021300180,ATL,DET,DET,-165,total,,240,36,84,3,13,14,22,,11,41,52,19,16,8,15,7,2,89
20131122SASMEM,0021300181,SAS,MEM,SAS,-120,total,,240,42,79,7,17,11,16,,11,30,41,25,18,8,15,3,2,102
20131122SASMEM,0021300181,SAS,MEM,MEM,100,total,,240,35,80,3,11,13,17,,12,26,38,16,18,7,14,2,3,86
20131122BKNMIN,0021300182,BKN,MIN,BKN,400,total,,240,31,78,5,16,14,20,,10,37,47,7,18,5,20,2,6,81
20131122BKNMIN,0021300182,BKN,MIN,MIN,-500,total,,240,40,97,11,36,20,23,,17,30,47,28,19,10,8,6,2,111
20131122CLENOP,0021300183,CLE,NOP,CLE,240,total,,240,41,77,8,23,10,16,,6,31,37,15,26,7,19,5,6,100
20131122CLENOP,0021300183,CLE,NOP,NOP,-280,total,,240,36,88,6,17,26,33,,19,29,48,20,20,11,12,6,5,104
20131122UTADAL,0021300184,UTA,DAL,UTA,575,total,,240,39,78,7,20,8,12,,9,22,31,27,22,10,17,6,4,93
20131122UTADAL,0021300184,UTA,DAL,DAL,-850,total,,240,38,75,7,17,20,27,,13,28,41,19,17,10,16,4,6,103
20131122CHIPOR,0021300185,CHI,POR,CHI,155,total,,240,32,83,5,14,26,29,,17,35,52,11,17,8,14,1,3,95
20131122CHIPOR,0021300185,CHI,POR,POR,-175,total,,240,36,88,12,26,14,15,,10,29,39,21,18,11,12,3,1,98
20131122GSWLAL,0021300186,GSW,LAL,GSW,-210,total,,240,34,82,9,22,18,28,,16,34,50,23,20,8,18,2,4,95
20131122GSWLAL,0021300186,GSW,LAL,LAL,175,total,,240,39,82,11,24,13,17,,7,29,36,21,22,10,14,4,2,102
20131123SACLAC,0021300187,SAC,LAC,SAC,500,total,,240,37,88,5,17,23,30,,11,35,46,26,33,8,10,4,5,102
20131123SACLAC,0021300187,SAC,LAC,LAC,-700,total,,240,33,68,11,25,26,45,,5,34,39,22,26,5,17,5,4,103
20131123PHIIND,0021300188,PHI,IND,PHI,0,total,,240,35,102,4,25,24,32,,23,31,54,11,27,15,14,6,11,98
20131123PHIIND,0021300188,PHI,IND,IND,-4000,total,,240,35,76,5,18,31,38,,8,42,50,20,21,5,19,11,6,106
20131123NYKWAS,0021300189,NYK,WAS,NYK,110,total,,240,36,82,11,29,6,15,,11,29,40,24,24,7,9,3,4,89
20131123NYKWAS,0021300189,NYK,WAS,WAS,-130,total,,240,37,76,7,19,17,22,,11,34,45,23,18,4,12,4,3,98
20131123BOSATL,0021300190,BOS,ATL,BOS,400,total,,240,33,72,4,16,24,31,,7,40,47,18,14,3,17,7,3,94
20131123BOSATL,0021300190,BOS,ATL,ATL,-500,total,,240,36,93,5,20,10,12,,12,26,38,23,26,8,8,3,7,87
20131123ORLMIA,0021300191,ORL,MIA,ORL,970,total,,240,34,73,10,23,21,29,,10,31,41,19,23,8,16,3,3,99
20131123ORLMIA,0021300191,ORL,MIA,MIA,-1400,total,,240,37,78,6,25,21,26,,4,29,33,19,19,6,12,3,3,101
20131123MINHOU,0021300192,MIN,HOU,MIN,210,total,,240,40,100,8,26,13,17,,18,26,44,17,13,13,10,5,9,101
20131123MINHOU,0021300192,MIN,HOU,HOU,-250,total,,240,41,79,17,31,13,16,,11,43,54,26,16,6,23,9,5,112
20131123CHAMIL,0021300193,CHA,MIL,CHA,110,total,,240,38,77,5,14,15,27,,14,38,52,18,13,9,14,4,2,96
20131123CHAMIL,0021300193,CHA,MIL,MIL,-130,total,,240,30,85,5,18,7,9,,11,25,36,21,21,7,15,2,4,72
20131123CLESAS,0021300194,CLE,SAS,CLE,800,total,,240,39,83,4,13,14,20,,10,27,37,19,21,9,17,2,5,96
20131123CLESAS,0021300194,CLE,SAS,SAS,-1400,total,,240,46,80,16,24,18,23,,6,31,37,30,17,9,15,5,2,126
20131123DALDEN,0021300195,DAL,DEN,DAL,180,total,,240,35,87,7,21,23,25,,7,32,39,17,19,8,11,2,3,100
20131123DALDEN,0021300195,DAL,DEN,DEN,-220,total,,240,35,79,11,32,21,30,,8,36,44,24,18,7,18,3,2,102
20131123PORGSW,0021300196,POR,GSW,POR,170,total,,240,37,86,10,21,29,35,,13,34,47,27,22,8,15,9,4,113
20131123PORGSW,0021300196,POR,GSW,GSW,-200,total,,240,36,77,7,17,22,30,,5,36,41,20,31,4,19,4,9,101
20131124DETBKN,0021300197,DET,BKN,DET,110,total,,240,38,80,5,17,28,40,,13,31,44,20,19,9,9,3,2,109
20131124DETBKN,0021300197,DET,BKN,BKN,-130,total,,240,35,77,14,26,13,18,,8,27,35,23,28,6,17,2,3,97
20131124CHILAC,0021300198,CHI,LAC,CHI,240,total,,240,32,81,4,12,14,23,,11,28,39,24,18,2,14,1,5,82
20131124CHILAC,0021300198,CHI,LAC,LAC,-280,total,,240,48,82,8,21,17,19,,6,38,44,32,23,8,9,5,1,121
20131124PHXORL,0021300199,PHX,ORL,PHX,105,total,,240,46,95,11,29,1,3,,10,34,44,25,14,5,9,9,5,104
20131124PHXORL,0021300199,PHX,ORL,ORL,-125,total,,240,39,84,6,21,12,14,,7,34,41,24,15,4,12,5,9,96
20131124UTAOKC,0021300200,UTA,OKC,UTA,850,total,,240,28,71,4,18,13,29,,6,27,33,17,19,9,18,4,4,73
20131124UTAOKC,0021300200,UTA,OKC,OKC,-1200,total,,240,36,71,5,12,18,22,,5,41,46,24,24,10,16,4,4,95
20131124SACLAL,0021300201,SAC,LAL,SAC,160,total,,240,35,84,8,24,8,15,,7,35,42,24,17,6,13,3,9,86
20131124SACLAL,0021300201,SAC,LAL,LAL,-180,total,,240,40,87,8,26,12,15,,9,35,44,20,17,8,10,9,3,100
20131125BOSCHA,0021300202,BOS,CHA,BOS,145,total,,240,35,80,9,20,17,21,,11,28,39,22,24,8,11,5,3,96
20131125BOSCHA,0021300202,BOS,CHA,CHA,-165,total,,240,33,74,3,9,17,20,,9,28,37,17,15,2,16,3,5,86
20131125MININD,0021300203,MIN,IND,MIN,240,total,,240,29,88,3,19,23,28,,14,32,46,15,18,9,19,1,5,84
20131125MININD,0021300203,MIN,IND,IND,-280,total,,240,40,80,8,15,10,17,,7,38,45,19,24,13,20,5,1,98
20131125MILDET,0021300204,MIL,DET,MIL,260,total,,240,33,73,6,19,22,26,,10,29,39,23,20,5,18,4,1,94
20131125MILDET,0021300204,MIL,DET,DET,-320,total,,240,43,80,12,29,15,23,,5,32,37,28,24,11,10,1,4,113
20131125PHXMIA,0021300205,PHX,MIA,PHX,800,total,,240,33,83,8,32,18,24,,14,31,45,17,18,10,15,1,4,92
20131125PHXMIA,0021300205,PHX,MIA,MIA,-1200,total,,240,39,79,7,22,22,24,,7,31,38,20,17,9,14,4,1,107
20131125HOUMEM,0021300206,HOU,MEM,HOU,-120,total,,240,34,69,6,24,19,27,,11,32,43,12,20,7,18,6,7,93
20131125HOUMEM,0021300206,HOU,MEM,MEM,100,total,,240,34,82,4,13,14,18,,14,21,35,22,22,12,15,7,6,86
20131125DENDAL,0021300207,DEN,DAL,DEN,240,total,,240,41,75,8,20,20,28,,10,32,42,23,24,10,13,2,3,110
20131125DENDAL,0021300207,DEN,DAL,DAL,-280,total,,240,38,82,5,19,15,19,,10,26,36,18,22,5,13,3,2,96
20131125NOPSAS,0021300208,NOP,SAS,NOP,450,total,,240,37,97,2,15,17,20,,17,31,48,21,18,11,15,6,7,93
20131125NOPSAS,0021300208,NOP,SAS,SAS,-600,total,,240,44,81,10,25,14,19,,7,38,45,30,18,12,19,7,6,112
20131125CHIUTA,0021300209,CHI,UTA,CHI,-200,total,,265,31,79,1,13,20,28,,14,35,49,11,26,4,18,2,4,83
20131125CHIUTA,0021300209,CHI,UTA,UTA,170,total,,265,33,85,7,17,16,19,,12,33,45,22,25,8,15,4,2,89
20131125NYKPOR,0021300210,NYK,POR,NYK,270,total,,240,38,85,6,15,9,14,,10,34,44,24,17,5,9,3,5,91
20131125NYKPOR,0021300210,NYK,POR,POR,-330,total,,240,37,84,9,25,19,22,,10,36,46,19,15,3,8,5,3,102
