gameid_num,seasonid,gameid,away,home
0021300036,00213,20131102MEMDAL,MEM,DAL
0021300037,00213,20131102TORMIL,TOR,MIL
0021300038,00213,20131102HOUUTA,HOU,UTA
0021300039,00213,20131102SASPOR,SAS,POR
0021300040,00213,20131102SACGSW,SAC,GSW
0021300041,00213,20131103BOSDET,BOS,DET
0021300042,00213,20131103WASMIA,WAS,MIA
0021300043,00213,20131103BKNORL,BKN,ORL
0021300044,00213,20131103PHXOKC,PHX,OKC
0021300045,00213,20131103MINNYK,MIN,NYK
0021300046,00213,20131103ATLLAL,ATL,LAL
0021300047,00213,20131104MINCLE,MIN,CLE
0021300048,00213,20131104GSWPHI,GSW,PHI
0021300049,00213,20131104BOSMEM,BOS,MEM
0021300050,00213,20131104HOULAC,HOU,LAC
0021300051,00213,20131105MIATOR,MIA,TOR
0021300052,00213,20131105UTABKN,UTA,BKN
0021300053,00213,20131105INDDET,IND,DET
0021300054,00213,20131105CHANYK,CHA,NYK
0021300055,00213,20131105PHXNOP,PHX,NOP
0021300056,00213,20131105LALDAL,LAL,DAL
0021300057,00213,20131105SASDEN,SAS,DEN
0021300058,00213,20131105HOUPOR,HOU,POR
0021300059,00213,20131105ATLSAC,ATL,SAC
0021300060,00213,20131106TORCHA,TOR,CHA
0021300061,00213,20131106CHIIND,CHI,IND
0021300062,00213,20131106LACORL,LAC,ORL
0021300063,00213,20131106WASPHI,WAS,PHI
0021300064,00213,20131106UTABOS,UTA,BOS
0021300065,00213,20131106NOPMEM,NOP,MEM
0021300066,00213,20131106CLEMIL,CLE,MIL
0021300067,00213,20131106GSWMIN,GSW,MIN
0021300068,00213,20131106PHXSAS,PHX,SAS
0021300069,00213,20131106DALOKC,DAL,OKC
0021300070,00213,20131107LACMIA,LAC,MIA
0021300071,00213,20131107ATLDEN,ATL,DEN
0021300072,00213,20131107LALHOU,LAL,HOU
0021300073,00213,20131108NYKCHA,NYK,CHA
0021300074,00213,20131108TORIND,TOR,IND
0021300075,00213,20131108BOSORL,BOS,ORL
0021300076,00213,20131108CLEPHI,CLE,PHI
0021300077,00213,20131108BKNWAS,BKN,WAS
0021300078,00213,20131108OKCDET,OKC,DET
0021300079,00213,20131108UTACHI,UTA,CHI
0021300080,00213,20131108DALMIN,DAL,MIN
0021300081,00213,20131108LALNOP,LAL,NOP
0021300082,00213,20131108GSWSAS,GSW,SAS
0021300083,00213,20131108DENPHX,DEN,PHX
0021300084,00213,20131108SACPOR,SAC,POR
0021300085,00213,20131109UTATOR,UTA,TOR
0021300086,00213,20131109ORLATL,ORL,ATL
0021300087,00213,20131109INDBKN,IND,BKN
0021300088,00213,20131109PHICLE,PHI,CLE
0021300089,00213,20131109BOSMIA,BOS,MIA
0021300090,00213,20131109LACHOU,LAC,HOU
0021300091,00213,20131109GSWMEM,GSW,MEM
0021300092,00213,20131109DALMIL,DAL,MIL
0021300093,00213,20131109PORSAC,POR,SAC
0021300094,00213,20131110SASNYK,SAS,NYK
0021300095,00213,20131110WASOKC,WAS,OKC
0021300096,00213,20131110NOPPHX,NOP,PHX
0021300097,00213,20131110MINLAL,MIN,LAL
0021300098,00213,20131111ATLCHA,ATL,CHA
0021300099,00213,20131111MEMIND,MEM,IND
0021300100,00213,20131111SASPHI,SAS,PHI
0021300101,00213,20131111ORLBOS,ORL,BOS
0021300102,00213,20131111CLECHI,CLE,CHI
0021300103,00213,20131111TORHOU,TOR,HOU
0021300104,00213,20131111DENUTA,DEN,UTA
0021300105,00213,20131111DETPOR,DET,POR
0021300106,00213,20131111MINLAC,MIN,LAC
0021300107,00213,20131112MILMIA,MIL,MIA
0021300108,00213,20131112WASDAL,WAS,DAL
0021300109,00213,20131112DETGSW,DET,GSW
0021300110,00213,20131112NOPLAL,NOP,LAL
0021300111,00213,20131113MILORL,MIL,ORL
0021300112,00213,20131113HOUPHI,HOU,PHI
0021300113,00213,20131113CHABOS,CHA,BOS
0021300114,00213,20131113TORMEM,TOR,MEM
0021300115,00213,20131113CLEMIN,CLE,MIN
0021300116,00213,20131113NYKATL,NYK,ATL
0021300117,00213,20131113WASSAS,WAS,SAS
0021300118,00213,20131113LALDEN,LAL,DEN
0021300119,00213,20131113NOPUTA,NOP,UTA
0021300120,00213,20131113PHXPOR,PHX,POR
0021300121,00213,20131113BKNSAC,BKN,SAC
0021300122,00213,20131113OKCLAC,OKC,LAC
0021300123,00213,20131114HOUNYK,HOU,NYK
0021300124,00213,20131114OKCGSW,OKC,GSW
0021300125,00213,20131115MILIND,MIL,IND
0021300126,00213,20131115CHITOR,CHI,TOR
0021300127,00213,20131115PHIATL,PHI,ATL
0021300128,00213,20131115PORBOS,POR,BOS
0021300129,00213,20131115CHACLE,CHA,CLE
0021300130,00213,20131115DALMIA,DAL,MIA
0021300131,00213,20131115MINDEN,MIN,DEN
0021300132,00213,20131115BKNPHX,BKN,PHX
0021300133,00213,20131115SASUTA,SAS,UTA
0021300134,00213,20131115MEMLAL,MEM,LAL
0021300135,00213,20131115DETSAC,DET,SAC
0021300136,00213,20131116MIACHA,MIA,CHA
0021300137,00213,20131116DALORL,DAL,ORL
0021300138,00213,20131116CLEWAS,CLE,WAS
0021300139,00213,20131116ATLNYK,ATL,NYK
0021300140,00213,20131116INDCHI,IND,CHI
0021300141,00213,20131116DENHOU,DEN,HOU
0021300142,00213,20131116BOSMIN,BOS,MIN
0021300143,00213,20131116PHINOP,PHI,NOP
0021300144,00213,20131116OKCMIL,OKC,MIL
0021300145,00213,20131116UTAGSW,UTA,GSW
0021300146,00213,20131116BKNLAC,BKN,LAC
0021300147,00213,20131117PORTOR,POR,TOR
0021300148,00213,20131117MEMSAC,MEM,SAC
0021300149,00213,20131117DETLAL,DET,LAL
0021300150,00213,20131118PORBKN,POR,BKN
0021300151,00213,20131118CHACHI,CHA,CHI
0021300152,00213,20131118DENOKC,DEN,OKC
0021300153,00213,20131118PHIDAL,PHI,DAL
0021300154,00213,20131118GSWUTA,GSW,UTA
0021300155,00213,20131118MEMLAC,MEM,LAC
0021300156,00213,20131119MINWAS,MIN,WAS
0021300157,00213,20131119NYKDET,NYK,DET
0021300158,00213,20131119ATLMIA,ATL,MIA
0021300159,00213,20131119BOSHOU,BOS,HOU
0021300160,00213,20131119PHXSAC,PHX,SAC
0021300161,00213,20131120BKNCHA,BKN,CHA
0021300162,00213,20131120WASCLE,WAS,CLE
0021300163,00213,20131120INDNYK,IND,NYK
0021300164,00213,20131120MIAORL,MIA,ORL
0021300165,00213,20131120TORPHI,TOR,PHI
0021300166,00213,20131120DETATL,DET,ATL
0021300167,00213,20131120PORMIL,POR,MIL
0021300168,00213,20131120LACMIN,LAC,MIN
0021300169,00213,20131120UTANOP,UTA,NOP
0021300170,00213,20131120BOSSAS,BOS,SAS
0021300171,00213,20131120SACPHX,SAC,PHX
0021300172,00213,20131120HOUDAL,HOU,DAL
0021300173,00213,20131120MEMGSW,MEM,GSW
0021300174,00213,20131121LACOKC,LAC,OKC
0021300175,00213,20131121CHIDEN,CHI,DEN
0021300176,00213,20131122PHXCHA,PHX,CHA
0021300177,00213,20131122MILPHI,MIL,PHI
0021300178,00213,20131122WASTOR,WAS,TOR
0021300179,00213,20131122INDBOS,IND,BOS
0021300180,00213,20131122ATLDET,ATL,DET
0021300181,00213,20131122SASMEM,SAS,MEM
0021300182,00213,20131122BKNMIN,BKN,MIN
0021300183,00213,20131122CLENOP,CLE,NOP
0021300184,00213,20131122UTADAL,UTA,DAL
0021300185,00213,20131122CHIPOR,CHI,POR
0021300186,00213,20131122GSWLAL,GSW,LAL
0021300187,00213,20131123SACLAC,SAC,LAC
0021300188,00213,20131123PHIIND,PHI,IND
0021300189,00213,20131123NYKWAS,NYK,WAS
0021300190,00213,20131123BOSATL,BOS,ATL
0021300191,00213,20131123ORLMIA,ORL,MIA
0021300192,00213,20131123MINHOU,MIN,HOU
0021300193,00213,20131123CHAMIL,CHA,MIL
0021300194,00213,20131123CLESAS,CLE,SAS
0021300195,00213,20131123DALDEN,DAL,DEN
0021300196,00213,20131123PORGSW,POR,GSW
0021300197,00213,20131124DETBKN,DET,BKN
0021300198,00213,20131124CHILAC,CHI,LAC
0021300199,00213,20131124PHXORL,PHX,ORL
0021300200,00213,20131124UTAOKC,UTA,OKC
0021300201,00213,20131124SACLAL,SAC,LAL
0021300202,00213,20131125BOSCHA,BOS,CHA
0021300203,00213,20131125MININD,MIN,IND
0021300204,00213,20131125MILDET,MIL,DET
0021300205,00213,20131125PHXMIA,PHX,MIA
0021300206,00213,20131125HOUMEM,HOU,MEM
0021300207,00213,20131125DENDAL,DEN,DAL
0021300208,00213,20131125NOPSAS,NOP,SAS
0021300209,00213,20131125CHIUTA,CHI,UTA
0021300210,00213,20131125NYKPOR,NYK,POR
0021300211,00213,20131126BKNTOR,BKN,TOR
0021300212,00213,20131126LALWAS,LAL,WAS
0021300213,00213,20131126ORLATL,ORL,ATL
0021300214,00213,20131126GSWNOP,GSW,NOP
0021300215,00213,20131127INDCHA,IND,CHA
0021300216,00213,20131127PHIORL,PHI,ORL
0021300217,00213,20131127MEMBOS,MEM,BOS
0021300218,00213,20131127LALBKN,LAL,BKN
0021300219,00213,20131127MIACLE,MIA,CLE
0021300220,00213,20131127CHIDET,CHI,DET
0021300221,00213,20131127ATLHOU,ATL,HOU
0021300222,00213,20131127WASMIL,WAS,MIL
0021300223,00213,20131127DENMIN,DEN,MIN
0021300224,00213,20131127SASOKC,SAS,OKC
0021300225,00213,20131127GSWDAL,GSW,DAL
0021300226,00213,20131127PORPHX,POR,PHX
0021300227,00213,20131127NYKLAC,NYK,LAC
0021300228,00213,20131129MILCHA,MIL,CHA
0021300229,00213,20131129SASORL,SAS,ORL
0021300230,00213,20131129MIATOR,MIA,TOR
0021300231,00213,20131129DALATL,DAL,ATL
0021300232,00213,20131129CLEBOS,CLE,BOS
0021300233,00213,20131129LALDET,LAL,DET
0021300234,00213,20131129BKNHOU,BKN,HOU
0021300235,00213,20131129GSWOKC,GSW,OKC
0021300236,00213,20131129WASIND,WAS,IND
0021300237,00213,20131129NOPPHI,NOP,PHI
0021300238,00213,20131129NYKDEN,NYK,DEN
0021300239,00213,20131129PHXUTA,PHX,UTA
0021300240,00213,20131129LACSAC,LAC,SAC
0021300241,00213,20131130ATLWAS,ATL,WAS
0021300242,00213,20131130CHICLE,CHI,CLE
0021300243,00213,20131130BKNMEM,BKN,MEM
0021300244,00213,20131130MINDAL,MIN,DAL
0021300245,00213,20131130HOUSAS,HOU,SAS
0021300246,00213,20131130UTAPHX,UTA,PHX
0021300247,00213,20131130BOSMIL,BOS,MIL
0021300248,00213,20131201DENTOR,DEN,TOR
0021300249,00213,20131201INDLAC,IND,LAC
0021300250,00213,20131201PHIDET,PHI,DET
0021300251,00213,20131201GSWSAC,GSW,SAC
0021300252,00213,20131201CHAMIA,CHA,MIA
0021300253,00213,20131201MINOKC,MIN,OKC
0021300254,00213,20131201NOPNYK,NOP,NYK
0021300255,00213,20131201PORLAL,POR,LAL
0021300256,00213,20131202ORLWAS,ORL,WAS
0021300257,00213,20131202NOPCHI,NOP,CHI
0021300258,00213,20131202ATLSAS,ATL,SAS
0021300259,00213,20131202HOUUTA,HOU,UTA
0021300260,00213,20131202INDPOR,IND,POR
0021300261,00213,20131203ORLPHI,ORL,PHI
0021300262,00213,20131203MILBOS,MIL,BOS
0021300263,00213,20131203DENBKN,DEN,BKN
0021300264,00213,20131203DETMIA,DET,MIA
0021300265,00213,20131203PHXMEM,PHX,MEM
0021300266,00213,20131203CHADAL,CHA,DAL
0021300267,00213,20131203OKCSAC,OKC,SAC
0021300268,00213,20131203TORGSW,TOR,GSW
0021300269,00213,20131204DENCLE,DEN,CLE
0021300270,00213,20131204LACATL,LAC,ATL
0021300271,00213,20131204PHXHOU,PHX,HOU
0021300272,00213,20131204DETMIL,DET,MIL
0021300273,00213,20131204DALNOP,DAL,NOP
0021300274,00213,20131204INDUTA,IND,UTA
0021300275,00213,20140408SASMIN,SAS,MIN
0021300276,00213,20131204OKCPOR,OKC,POR
0021300277,00213,20131205NYKBKN,NYK,BKN
0021300278,00213,20131205LACMEM,LAC,MEM
0021300279,00213,20131205MIACHI,MIA,CHI
0021300280,00213,20131206PHICHA,PHI,CHA
0021300281,00213,20131206MILWAS,MIL,WAS
0021300282,00213,20131206CLEATL,CLE,ATL
0021300283,00213,20131206DENBOS,DEN,BOS
0021300284,00213,20131206ORLNYK,ORL,NYK
0021300285,00213,20131206GSWHOU,GSW,HOU
0021300286,00213,20131206OKCNOP,OKC,NOP
0021300287,00213,20131206TORPHX,TOR,PHX
0021300288,00213,20131206UTAPOR,UTA,POR
0021300289,00213,20131206LALSAC,LAL,SAC
0021300290,00213,20131207DENPHI,DEN,PHI
0021300291,00213,20131207LACCLE,LAC,CLE
0021300292,00213,20131207DETCHI,DET,CHI
0021300293,00213,20131207GSWMEM,GSW,MEM
0021300294,00213,20131207MIAMIN,MIA,MIN
0021300295,00213,20131207BKNMIL,BKN,MIL
0021300296,00213,20131207INDSAS,IND,SAS
0021300297,00213,20131207SACUTA,SAC,UTA
0021300298,00213,20131207DALPOR,DAL,POR
0021300299,00213,20131208BOSNYK,BOS,NYK
0021300300,00213,20131208MIADET,MIA,DET
0021300301,00213,20131208ORLHOU,ORL,HOU
0021300302,00213,20131208INDOKC,IND,OKC
0021300303,00213,20131208TORLAL,TOR,LAL
0021300304,00213,20131209GSWCHA,GSW,CHA
0021300305,00213,20131209LACPHI,LAC,PHI
0021300306,00213,20131209DENWAS,DEN,WAS
0021300307,00213,20131209ORLMEM,ORL,MEM
0021300308,00213,20131209PORUTA,POR,UTA
0021300309,00213,20131209DALSAC,DAL,SAC
0021300310,00213,20131210NYKCLE,NYK,CLE
0021300311,00213,20131210MIAIND,MIA,IND
0021300312,00213,20131210SASTOR,SAS,TOR
0021300313,00213,20131210OKCATL,OKC,ATL
0021300314,00213,20131210BOSBKN,BOS,BKN
0021300315,00213,20131210MINDET,MIN,DET
0021300316,00213,20131210MILCHI,MIL,CHI
0021300317,00213,20131210PHXLAL,PHX,LAL
0021300318,00213,20131211ORLCHA,ORL,CHA
0021300319,00213,20131211LACBOS,LAC,BOS
0021300320,00213,20131211OKCMEM,OKC,MEM
0021300321,00213,20131211SASMIL,SAS,MIL
0021300322,00213,20131211PHIMIN,PHI,MIN
0021300323,00213,20131211DETNOP,DET,NOP
0021300324,00213,20131211CHINYK,CHI,NYK
0021300325,00213,20131211UTASAC,UTA,SAC
0021300326,00213,20131211DALGSW,DAL,GSW
0021300327,00213,20131212LACBKN,LAC,BKN
0021300328,00213,20131212HOUPOR,HOU,POR
0021300329,00213,20131213CHAIND,CHA,IND
0021300330,00213,20131213CLEORL,CLE,ORL
0021300331,00213,20131213PHITOR,PHI,TOR
0021300332,00213,20131213WASATL,WAS,ATL
0021300333,00213,20131213NYKBOS,NYK,BOS
0021300334,00213,20131213BKNDET,BKN,DET
0021300335,00213,20131213MEMNOP,MEM,NOP
0021300336,00213,20131213LALOKC,LAL,OKC
0021300337,00213,20131213CHIMIL,CHI,MIL
0021300338,00213,20131213MINSAS,MIN,SAS
0021300339,00213,20131213UTADEN,UTA,DEN
0021300340,00213,20131213SACPHX,SAC,PHX
0021300341,00213,20131213HOUGSW,HOU,GSW
0021300342,00213,20131214LALCHA,LAL,CHA
0021300343,00213,20131214LACWAS,LAC,WAS
0021300344,00213,20131214CLEMIA,CLE,MIA
0021300345,00213,20131214ATLNYK,ATL,NYK
0021300346,00213,20131214TORCHI,TOR,CHI
0021300347,00213,20131214PORPHI,POR,PHI
0021300348,00213,20131214MILDAL,MIL,DAL
0021300349,00213,20131214SASUTA,SAS,UTA
0021300350,00213,20131215HOUSAC,HOU,SAC
0021300351,00213,20131215MINMEM,MIN,MEM
0021300352,00213,20131215PORDET,POR,DET
0021300353,00213,20131215ORLOKC,ORL,OKC
0021300354,00213,20131215NOPDEN,NOP,DEN
0021300355,00213,20131215GSWPHX,GSW,PHX
0021300356,00213,20131216DETIND,DET,IND
0021300357,00213,20131216LALATL,LAL,ATL
0021300358,00213,20131216MINBOS,MIN,BOS
0021300359,00213,20131216PHIBKN,PHI,BKN
0021300360,00213,20131216UTAMIA,UTA,MIA
0021300361,00213,20131216WASNYK,WAS,NYK
0021300362,00213,20131216ORLCHI,ORL,CHI
0021300363,00213,20131216SASLAC,SAS,LAC
0021300364,00213,20131217SACCHA,SAC,CHA
0021300365,00213,20131217PORCLE,POR,CLE
0021300366,00213,20131217LALMEM,LAL,MEM
0021300367,00213,20131217OKCDEN,OKC,DEN
0021300368,00213,20131217NOPGSW,NOP,GSW
0021300369,00213,20131218INDMIA,IND,MIA
0021300370,00213,20131218UTAORL,UTA,ORL
0021300371,00213,20131218CHATOR,CHA,TOR
0021300372,00213,20131218SACATL,SAC,ATL
0021300373,00213,20131218DETBOS,DET,BOS
0021300374,00213,20131218WASBKN,WAS,BKN
0021300375,00213,20131218NYKMIL,NYK,MIL
0021300376,00213,20131218PORMIN,POR,MIN
0021300377,00213,20131218MEMDAL,MEM,DAL
0021300378,00213,20131218SASPHX,SAS,PHX
0021300379,00213,20131218CHIHOU,CHI,HOU
0021300380,00213,20131218NOPLAC,NOP,LAC
0021300381,00213,20131219CHIOKC,CHI,OKC
0021300382,00213,20131219SASGSW,SAS,GSW
0021300383,00213,20131220BKNPHI,BKN,PHI
0021300384,00213,20131220UTAATL,UTA,ATL
0021300385,00213,20131220MILCLE,MIL,CLE
0021300386,00213,20131220CHADET,CHA,DET
0021300387,00213,20131220SACMIA,SAC,MIA
0021300388,00213,20131220HOUIND,HOU,IND
0021300389,00213,20131220TORDAL,TOR,DAL
0021300390,00213,20131220PHXDEN,PHX,DEN
0021300391,00213,20131220MINLAL,MIN,LAL
0021300392,00213,20131221MEMNYK,MEM,NYK
0021300393,00213,20131221WASBOS,WAS,BOS
0021300394,00213,20131221UTACHA,UTA,CHA
0021300395,00213,20131221SACORL,SAC,ORL
0021300396,00213,20131221HOUDET,HOU,DET
0021300397,00213,20131221CLECHI,CLE,CHI
0021300398,00213,20131221PHIMIL,PHI,MIL
0021300399,00213,20131221OKCSAS,OKC,SAS
0021300400,00213,20131221DALPHX,DAL,PHX
0021300401,00213,20131221NOPPOR,NOP,POR
0021300402,00213,20131221LALGSW,LAL,GSW
0021300403,00213,20131221DENLAC,DEN,LAC
0021300404,00213,20131222BOSIND,BOS,IND
0021300405,00213,20131222TOROKC,TOR,OKC
0021300406,00213,20131222MINLAC,MIN,LAC
0021300407,00213,20131223MILCHA,MIL,CHA
0021300408,00213,20131223DETCLE,DET,CLE
0021300409,00213,20131223NYKORL,NYK,ORL
0021300410,00213,20131223INDBKN,IND,BKN
0021300411,00213,20131223ATLMIA,ATL,MIA
0021300412,00213,20131223DALHOU,DAL,HOU
0021300413,00213,20131223UTAMEM,UTA,MEM
0021300414,00213,20131223TORSAS,TOR,SAS
0021300415,00213,20131223GSWDEN,GSW,DEN
0021300416,00213,20131223LALPHX,LAL,PHX
0021300417,00213,20131223NOPSAC,NOP,SAC
0021300418,00213,20131225CHIBKN,CHI,BKN
0021300419,00213,20131225OKCNYK,OKC,NYK
0021300420,00213,20131225MIALAL,MIA,LAL
0021300421,00213,20131225HOUSAS,HOU,SAS
0021300422,00213,20131225LACGSW,LAC,GSW
0021300423,00213,20131226ATLCLE,ATL,CLE
0021300424,00213,20131226MEMHOU,MEM,HOU
0021300425,00213,20131226SASDAL,SAS,DAL
0021300426,00213,20131226LACPOR,LAC,POR
0021300427,00213,20131227OKCCHA,OKC,CHA
0021300428,00213,20131227DETORL,DET,ORL
0021300429,00213,20131227MILBKN,MIL,BKN
0021300430,00213,20131227TORNYK,TOR,NYK
0021300431,00213,20131227WASMIN,WAS,MIN
0021300432,00213,20131227DENNOP,DEN,NOP
0021300433,00213,20131227LALUTA,LAL,UTA
0021300434,00213,20131227MIASAC,MIA,SAC
0021300435,00213,20131227PHXGSW,PHX,GSW
0021300436,00213,20131228CLEBOS,CLE,BOS
0021300437,00213,20131228BKNIND,BKN,IND
0021300438,00213,20131228NYKTOR,NYK,TOR
0021300439,00213,20131228DETWAS,DET,WAS
0021300440,00213,20131228CHAATL,CHA,ATL
0021300441,00213,20131228DALCHI,DAL,CHI
0021300442,00213,20131228NOPHOU,NOP,HOU
0021300443,00213,20131228DENMEM,DEN,MEM
0021300444,00213,20131228MINMIL,MIN,MIL
0021300445,00213,20131228PHIPHX,PHI,PHX
0021300446,00213,20131228MIAPOR,MIA,POR
0021300447,00213,20131228UTALAC,UTA,LAC
0021300448,00213,20131229GSWCLE,GSW,CLE
0021300449,00213,20131229ATLORL,ATL,ORL
0021300450,00213,20131229HOUOKC,HOU,OKC
0021300451,00213,20131229SACSAS,SAC,SAS
0021300452,00213,20131229PHILAL,PHI,LAL
0021300453,00213,20131230WASDET,WAS,DET
0021300454,00213,20131230CHIMEM,CHI,MEM
0021300455,00213,20131230DALMIN,DAL,MIN
0021300456,00213,20131230PORNOP,POR,NOP
0021300457,00213,20131230MIADEN,MIA,DEN
0021300458,00213,20131230CHAUTA,CHA,UTA
0021300459,00213,20131230PHXLAC,PHX,LAC
0021300460,00213,20131231ATLBOS,ATL,BOS
0021300461,00213,20131231CLEIND,CLE,IND
0021300462,00213,20131231GSWORL,GSW,ORL
0021300463,00213,20131231TORCHI,TOR,CHI
0021300464,00213,20131231SACHOU,SAC,HOU
0021300465,00213,20131231BKNSAS,BKN,SAS
0021300466,00213,20131231POROKC,POR,OKC
0021300467,00213,20131231MILLAL,MIL,LAL
0021300468,00213,20140101DALWAS,DAL,WAS
0021300469,00213,20140101INDTOR,IND,TOR
0021300470,00213,20140101NOPMIN,NOP,MIN
0021300471,00213,20140101PHIDEN,PHI,DEN
0021300472,00213,20140101CHALAC,CHA,LAC
0021300473,00213,20140102ORLCLE,ORL,CLE
0021300474,00213,20140102GSWMIA,GSW,MIA
0021300475,00213,20140102BOSCHI,BOS,CHI
0021300476,00213,20140102BKNOKC,BKN,OKC
0021300477,00213,20140102NYKSAS,NYK,SAS
0021300478,00213,20140102MEMPHX,MEM,PHX
0021300479,00213,20140102MILUTA,MIL,UTA
0021300480,00213,20140102CHAPOR,CHA,POR
0021300481,00213,20140102PHISAC,PHI,SAC
0021300482,00213,20140103TORWAS,TOR,WAS
0021300483,00213,20140103GSWATL,GSW,ATL
0021300484,00213,20140103NOPBOS,NOP,BOS
0021300485,00213,20140103NYKHOU,NYK,HOU
0021300486,00213,20140103LACDAL,LAC,DAL
0021300487,00213,20140103MEMDEN,MEM,DEN
0021300488,00213,20140103UTALAL,UTA,LAL
0021300489,00213,20140104NOPIND,NOP,IND
0021300490,00213,20140104MIAORL,MIA,ORL
0021300491,00213,20140104CLEBKN,CLE,BKN
0021300492,00213,20140104ATLCHI,ATL,CHI
0021300493,00213,20140104OKCMIN,OKC,MIN
0021300494,00213,20140104LACSAS,LAC,SAS
0021300495,00213,20140104MILPHX,MIL,PHX
0021300496,00213,20140104PHIPOR,PHI,POR
0021300497,00213,20140104CHASAC,CHA,SAC
0021300498,00213,20140105MEMDET,MEM,DET
0021300499,00213,20140105INDCLE,IND,CLE
0021300500,00213,20140105TORMIA,TOR,MIA
0021300501,00213,20140105GSWWAS,GSW,WAS
0021300502,00213,20140105BOSOKC,BOS,OKC
0021300503,00213,20140105NYKDAL,NYK,DAL
0021300504,00213,20140105DENLAL,DEN,LAL
0021300505,00213,20140106MINPHI,MIN,PHI
0021300506,00213,20140106ATLBKN,ATL,BKN
0021300507,00213,20140106ORLLAC,ORL,LAC
0021300508,00213,20140107WASCHA,WAS,CHA
0021300509,00213,20140107PHICLE,PHI,CLE
0021300510,00213,20140107TORIND,TOR,IND
0021300511,00213,20140107NOPMIA,NOP,MIA
0021300512,00213,20140107DETNYK,DET,NYK
0021300513,00213,20140107PHXCHI,PHX,CHI
0021300514,00213,20140107SASMEM,SAS,MEM
0021300515,00213,20140107GSWMIL,GSW,MIL
0021300516,00213,20140107LALDAL,LAL,DAL
0021300517,00213,20140107BOSDEN,BOS,DEN
0021300518,00213,20140107OKCUTA,OKC,UTA
0021300519,00213,20140107PORSAC,POR,SAC
0021300520,00213,20140108DALSAS,DAL,SAS
0021300521,00213,20140108DETTOR,DET,TOR
0021300522,00213,20140108INDATL,IND,ATL
0021300523,00213,20140108GSWBKN,GSW,BKN
0021300524,00213,20140108PHXMIN,PHX,MIN
0021300525,00213,20140108WASNOP,WAS,NOP
0021300526,00213,20140108LALHOU,LAL,HOU
0021300527,00213,20140108ORLPOR,ORL,POR
0021300528,00213,20140108BOSLAC,BOS,LAC
0021300529,00213,20140109MIANYK,MIA,NYK
0021300530,00213,20140109OKCDEN,OKC,DEN
0021300531,00213,20140110WASIND,WAS,IND
0021300532,00213,20140110DETPHI,DET,PHI
0021300533,00213,20140110HOUATL,HOU,ATL
0021300534,00213,20140110PHXMEM,PHX,MEM
0021300535,00213,20140110CHAMIN,CHA,MIN
0021300536,00213,20140110DALNOP,DAL,NOP
0021300537,00213,20140110MIABKN,MIA,BKN
0021300538,00213,20140110CHIMIL,CHI,MIL
0021300539,00213,20140110CLEUTA,CLE,UTA
0021300540,00213,20140110ORLSAC,ORL,SAC
0021300541,00213,20140110BOSGSW,BOS,GSW
0021300542,00213,20140110LALLAC,LAL,LAC
0021300543,00213,20140111BKNTOR,BKN,TOR
0021300544,00213,20140111HOUWAS,HOU,WAS
0021300545,00213,20140111PHXDET,PHX,DET
0021300546,00213,20140111NYKPHI,NYK,PHI
0021300547,00213,20140111CHACHI,CHA,CHI
0021300548,00213,20140111MILOKC,MIL,OKC
0021300549,00213,20140111NOPDAL,NOP,DAL
0021300550,00213,20140111ORLDEN,ORL,DEN
0021300551,00213,20140111BOSPOR,BOS,POR
0021300552,00213,20140112CLESAC,CLE,SAC
0021300553,00213,20140112ATLMEM,ATL,MEM
0021300554,00213,20140112MINSAS,MIN,SAS
0021300555,00213,20140113MILTOR,MIL,TOR
0021300556,00213,20140113HOUBOS,HOU,BOS
0021300557,00213,20140113PHXNYK,PHX,NYK
0021300558,00213,20140113WASCHI,WAS,CHI
0021300559,00213,20140113SASNOP,SAS,NOP
0021300560,00213,20140113ORLDAL,ORL,DAL
0021300561,00213,20140113DENUTA,DEN,UTA
0021300562,00213,20140114NYKCHA,NYK,CHA
0021300563,00213,20140114SACIND,SAC,IND
0021300564,00213,20140114OKCMEM,OKC,MEM
0021300565,00213,20140114CLELAL,CLE,LAL
0021300566,00213,20140115CHIORL,CHI,ORL
0021300567,00213,20140115CHAPHI,CHA,PHI
0021300568,00213,20140115MIAWAS,MIA,WAS
0021300569,00213,20140115TORBOS,TOR,BOS
0021300570,00213,20140115MEMMIL,MEM,MIL
0021300571,00213,20140115SACMIN,SAC,MIN
0021300572,00213,20140115HOUNOP,HOU,NOP
0021300573,00213,20140115UTASAS,UTA,SAS
0021300574,00213,20140115LALPHX,LAL,PHX
0021300575,00213,20140115CLEPOR,CLE,POR
0021300576,00213,20140115DENGSW,DEN,GSW
0021300577,00213,20140115DALLAC,DAL,LAC
0021300578,00213,20140116NYKIND,NYK,IND
0021300579,00213,20140116BKNATL,BKN,ATL
0021300580,00213,20140116OKCHOU,OKC,HOU
0021300581,00213,20140117LACNYK,LAC,NYK
0021300582,00213,20140117CHAORL,CHA,ORL
0021300583,00213,20140117MIAPHI,MIA,PHI
0021300584,00213,20140117MINTOR,MIN,TOR
0021300585,00213,20140117CHIWAS,CHI,WAS
0021300586,00213,20140117LALBOS,LAL,BOS
0021300587,00213,20140117UTADET,UTA,DET
0021300588,00213,20140117SACMEM,SAC,MEM
0021300589,00213,20140117PORSAS,POR,SAS
0021300590,00213,20140117CLEDEN,CLE,DEN
0021300591,00213,20140117DALPHX,DAL,PHX
