Season,Team,TeamCode,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PTS/G,Playoffs
1992,Atlanta Hawks,ATL,82,19830,3509,7074,.496,281,833,.337,3228,6241,.517,1586,2092,.758,1080,2413,3493,2189,735,363,1363,1881,8885,108.4,1
1992,Washington Bullets,WSB,82,19805,3557,7214,.493,239,712,.336,3318,6502,.510,1577,2106,.749,1135,2555,3690,2062,718,425,1279,1818,8930,108.9,0
1992,Philadelphia 76ers,PHI,82,19930,3666,7548,.486,280,782,.358,3386,6766,.500,1417,1878,.755,1258,2634,3892,2406,781,491,1290,1790,9029,110.1,0
1992,Charlotte Hornets,CHA,82,19755,3634,7698,.472,234,753,.311,3400,6945,.490,1548,2080,.744,1350,2403,3753,2277,599,438,1245,1923,9050,110.4,1
1992,Golden State Warriors,GSW,82,19905,3471,7197,.482,272,794,.343,3199,6403,.500,1881,2492,.755,1174,2345,3519,2098,824,457,1350,1993,9095,110.9,0
1992,Sacramento Kings,SAC,82,19780,3420,7024,.487,213,680,.313,3207,6344,.506,2054,2711,.758,1138,2562,3700,2073,767,551,1466,2010,9107,111.1,0
1992,Dallas Mavericks,DAL,82,19730,3401,6783,.501,234,653,.358,3167,6130,.517,2351,3071,.766,1063,2740,3803,2047,802,520,1273,1861,9387,114.5,0
1992,League Average,AVG,82,19821,3335,7048,.473,247,734,.336,3088,6314,.489,1715,2273,.754,1131,2406,3537,2026,701,428,1305,1899,8632,105.3,0
1993,New York Knicks,NYK,82,19755,2783,6451,.431,253,825,.307,2530,5626,.450,1684,2341,.719,1016,2245,3261,1677,677,333,1420,1897,7503,91.5,1
1993,San Antonio Spurs,SAS,82,19780,3066,6880,.446,290,871,.333,2776,6009,.462,1349,1875,.719,1089,2153,3242,1769,632,346,1020,1791,7771,94.8,1
1993,Chicago Bulls,CHI,82,19780,3029,6542,.463,252,780,.323,2777,5762,.482,1470,1987,.740,985,2240,3225,1840,730,374,1335,1725,7780,94.9,1
1993,Atlanta Hawks,ATL,82,19755,3163,6954,.455,275,872,.315,2888,6082,.475,1285,1732,.742,1157,2358,3515,1897,641,338,1465,1722,7886,96.2,1
1993,Houston Rockets,HOU,82,19780,3152,7166,.440,257,841,.306,2895,6325,.458,1377,1871,.736,1138,2434,3572,1901,767,312,1221,1743,7938,96.8,1
1993,Seattle SuperSonics,SEA,82,19730,2928,6459,.453,326,946,.345,2602,5513,.472,1760,2374,.741,1084,2191,3275,1808,686,421,1666,1884,7942,96.9,1
1993,Cleveland Cavaliers,CLE,82,19855,3131,6741,.464,258,729,.354,2873,6012,.478,1446,1967,.735,1059,2335,3394,2006,628,461,1293,1797,7966,97.1,1
1993,Indiana Pacers,IND,82,19755,2978,6614,.450,273,815,.335,2705,5799,.466,1768,2422,.730,1132,2153,3285,1902,826,389,1340,1986,7997,97.5,1
1993,Utah Jazz,UTA,82,19830,2973,6641,.448,289,967,.299,2684,5674,.473,1773,2444,.725,1100,2327,3427,1806,593,459,1318,1922,8008,97.7,1
1993,Denver Nuggets,DEN,82,19755,3065,7000,.438,208,717,.290,2857,6283,.455,1761,2349,.750,1118,2331,3449,1745,725,502,1245,1957,8099,98.8,1
1993,Miami Heat,MIA,82,19805,3036,6641,.457,295,892,.331,2741,5749,.477,1889,2527,.748,1074,2266,3340,1821,689,438,1314,1946,8256,100.7,1
1993,New Jersey Nets,NJN,82,19830,3266,7125,.458,235,739,.318,3031,6386,.475,1514,2038,.743,1142,2528,3670,1919,715,582,1248,1901,8281,101.0,1
1993,Orlando Magic,ORL,82,19730,3263,7125,.458,296,847,.349,2967,6278,.473,1525,2047,.745,1197,2305,3502,2103,756,442,1228,1844,8347,101.8,1
1993,Milwaukee Bucks,MIL,82,19705,3255,6625,.491,286,789,.362,2969,5836,.509,1684,2284,.737,1086,2495,3581,2092,768,420,1416,1777,8480,103.4,0
1993,Phoenix Suns,PHX,82,19705,3379,7135,.474,283,863,.328,3096,6272,.494,1438,1998,.720,1086,2247,3333,2154,748,437,1254,1870,8479,103.4,1
1993,Minnesota Timberwolves,MIN,82,19730,3244,6874,.472,227,738,.308,3017,6136,.492,1783,2451,.727,1102,2296,3398,2108,824,549,1164,1855,8498,103.6,0
1993,Dallas Mavericks,DAL,82,19730,3212,6508,.494,249,688,.362,2963,5820,.509,1841,2498,.737,1101,2503,3604,1970,782,507,1428,1649,8514,103.8,0
1993,Portland Trail Blazers,POR,82,19755,3311,7057,.469,296,830,.357,3015,6227,.484,1661,2216,.750,1016,2481,3497,2094,654,393,1391,1944,8579,104.6,1
1993,Los Angeles Lakers,LAL,82,19755,3337,7008,.476,228,723,.315,3109,6285,.495,1683,2346,.717,1284,2533,3817,2163,664,427,1344,1659,8585,104.7,0
1993,Detroit Pistons,DET,82,19730,3255,6878,.473,272,814,.334,2983,6064,.492,1805,2451,.736,1191,2590,3781,2097,721,368,1169,1602,8587,104.7,0
1993,Boston Celtics,BOS,82,19905,3357,7034,.477,231,665,.347,3126,6369,.491,1673,2218,.754,1131,2508,3639,2089,690,414,1273,1738,8618,105.1,0
1993,Philadelphia 76ers,PHI,82,19805,3549,7338,.484,263,795,.331,3286,6543,.502,1297,1744,.744,1202,2607,3809,2357,806,385,1190,1729,8658,105.6,0
1993,Golden State Warriors,GSW,82,19780,3428,7332,.468,305,869,.351,3123,6463,.483,1540,2108,.731,1324,2408,3732,2184,842,408,1426,1870,8701,106.1,1
1993,Charlotte Hornets,CHA,82,19830,3463,7359,.471,317,916,.346,3146,6443,.488,1507,2036,.740,1217,2467,3684,2116,629,430,1260,1761,8750,106.7,0
1993,Sacramento Kings,SAC,82,19755,3360,7017,.479,277,771,.359,3083,6246,.494,1767,2448,.722,1189,2574,3763,2052,746,498,1341,1895,8764,106.9,0
1993,Washington Bullets,WSB,82,19705,3569,7026,.508,252,723,.349,3317,6303,.526,1444,1996,.723,1119,2362,3481,2113,815,470,1291,1823,8834,107.7,0
1993,Los Angeles Clippers,LAC,82,19780,3512,7421,.473,308,882,.349,3204,6539,.490,1584,2209,.717,1348,2568,3916,2220,898,476,1364,1788,8916,108.7,0
1993,League Average,AVG,82,19771,3225,6924,.466,270,811,.333,2954,6113,.483,1604,2184,.734,1137,2389,3526,2000,728,429,1312,1818,8324,101.5,0
1994,Cleveland Cavaliers,CLE,82,19930,2803,6083,.461,396,1108,.357,2407,4975,.484,1364,1801,.757,851,2246,3097,1812,556,433,1213,1770,7366,89.8,1
1994,New York Knicks,NYK,82,19780,2800,6410,.437,397,1165,.341,2403,5245,.458,1802,2449,.736,1021,2317,3338,1584,639,324,1264,1907,7799,95.1,1
1994,Atlanta Hawks,ATL,82,19855,3001,6485,.463,420,1212,.347,2581,5273,.489,1394,1919,.726,1051,2391,3442,1733,608,320,1359,1815,7816,95.3,1
1994,Indiana Pacers,IND,82,19780,2921,6408,.456,475,1304,.364,2446,5104,.479,1516,2089,.726,1048,2156,3204,1804,691,416,1370,2058,7833,95.5,1
1994,Chicago Bulls,CHI,82,19830,2923,6399,.457,401,1150,.349,2522,5249,.480,1682,2280,.738,1068,2252,3320,1713,687,369,1485,1892,7929,96.7,1
1994,Charlotte Hornets,CHA,82,19805,3088,6807,.454,429,1289,.333,2659,5518,.482,1375,1859,.740,1102,2365,3467,1898,535,368,1216,1859,7980,97.3,1
1994,Utah Jazz,UTA,82,19780,2845,6282,.453,546,1431,.382,2299,4851,.474,1835,2477,.741,917,2125,3042,1713,648,429,1353,2053,8071,98.4,1
1994,Sacramento Kings,SAC,82,19855,2964,6549,.453,377,1240,.304,2587,5309,.487,1833,2473,.741,1145,2268,3413,1820,756,515,1348,2033,8138,99.2,0
1994,Portland Trail Blazers,POR,82,19705,2951,6465,.456,442,1189,.372,2509,5276,.476,1794,2380,.754,883,2295,3178,1789,638,405,1302,1938,8138,99.2,1
1994,Philadelphia 76ers,PHI,82,19805,3100,6663,.465,467,1287,.363,2633,5376,.490,1569,2057,.763,1143,2317,3460,1992,712,422,1299,1859,8236,100.4,0
1994,Denver Nuggets,DEN,82,19980,3050,6695,.456,419,1208,.347,2631,5487,.479,1721,2296,.750,1021,2207,3228,1784,640,460,1167,1956,8240,100.5,1
1994,San Antonio Spurs,SAS,82,19855,3168,6974,.454,426,1251,.341,2742,5723,.479,1491,2089,.714,1017,2303,3320,1878,633,408,1182,2063,8253,100.6,1
1994,New Jersey Nets,NJN,82,19880,3182,6904,.461,440,1176,.374,2742,5728,.479,1495,2073,.721,1056,2435,3491,1826,733,440,1104,1911,8299,101.2,0
1994,Houston Rockets,HOU,82,19730,3202,7061,.453,506,1345,.376,2696,5716,.472,1407,1874,.751,1165,2386,3551,1940,744,365,1274,1779,8317,101.4,1
1994,Seattle SuperSonics,SEA,82,19830,3008,6637,.453,520,1514,.343,2488,5123,.486,1848,2514,.735,1064,2207,3271,1849,652,493,1485,2024,8384,102.2,1
1994,Miami Heat,MIA,82,19805,3092,6566,.471,511,1417,.361,2581,5149,.501,1732,2340,.740,1036,2355,3391,1860,656,385,1332,1896,8427,102.8,0
1994,Minnesota Timberwolves,MIN,82,19780,3088,6509,.474,468,1243,.377,2620,5266,.498,1820,2491,.731,1169,2305,3474,2069,703,512,1323,1982,8464,103.2,0
1994,Milwaukee Bucks,MIL,82,19855,3248,6589,.493,491,1242,.395,2757,5347,.516,1517,2081,.729,1014,2337,3351,2103,770,407,1359,1973,8504,103.7,0
1994,Orlando Magic,ORL,82,19930,3242,7093,.457,468,1239,.378,2774,5854,.474,1560,2106,.741,1136,2226,3362,1986,700,367,1234,1954,8512,103.8,1
1994,Boston Celtics,BOS,82,19805,3303,6820,.484,375,1047,.358,2928,5773,.507,1601,2225,.720,1064,2335,3399,1999,653,454,1232,1922,8582,104.7,1
1994,Los Angeles Lakers,LAL,82,19905,3299,7050,.468,456,1294,.352,2843,5756,.494,1580,2233,.708,1283,2474,3757,2203,644,489,1390,1807,8634,105.3,1
1994,Detroit Pistons,DET,82,19730,3120,6558,.476,448,1235,.363,2672,5323,.502,1963,2720,.722,1147,2432,3579,2013,693,439,1286,1746,8651,105.5,0
1994,Los Angeles Clippers,LAC,82,19880,3207,6470,.496,388,1049,.370,2819,5421,.520,1876,2503,.750,1083,2536,3619,1917,693,459,1506,1905,8678,105.8,0
1994,Dallas Mavericks,DAL,82,19930,3407,6982,.488,432,1181,.366,2975,5801,.513,1454,1981,.734,1053,2379,3432,1991,722,502,1250,1925,8700,106.1,0
1994,Washington Bullets,WSB,82,19855,3246,6768,.480,438,1145,.383,2808,5623,.499,1771,2315,.765,1107,2521,3628,1959,701,446,1359,1775,8701,106.1,0
1994,Phoenix Suns,PHX,82,19830,3320,6963,.477,525,1544,.340,2795,5419,.516,1590,2138,.744,1038,2431,3469,2149,658,391,1285,2026,8755,106.8,1
1994,Golden State Warriors,GSW,82,19905,3527,7233,.488,492,1384,.355,3035,5849,.519,1565,2175,.720,1196,2527,3723,2345,865,412,1326,2133,9111,111.1,0
1994,League Average,AVG,82,19837,3115,6682,.466,450,1255,.359,2665,5427,.491,1635,2220,.737,1070,2338,3408,1916,679,423,1308,1924,8315,101.4,0
1995,Cleveland Cavaliers,CLE,82,19830,2674,5787,.462,513,1322,.388,2161,4465,.484,1400,1844,.759,874,2167,3041,1818,504,336,1282,1667,7261,88.5,1
1995,Chicago Bulls,CHI,82,19730,2880,6428,.448,437,1249,.350,2443,5179,.472,1424,1985,.717,981,2136,3117,1592,595,312,1405,1856,7621,92.9,1
1995,Detroit Pistons,DET,82,19830,2827,6375,.443,505,1380,.366,2322,4995,.465,1458,2039,.715,964,2268,3232,1729,556,385,1153,1887,7617,92.9,1
1995,New York Knicks,NYK,82,19830,2859,6471,.442,442,1311,.337,2417,5160,.468,1621,2191,.740,995,2425,3420,1671,653,281,1293,1762,7781,94.9,1
1995,Miami Heat,MIA,82,19780,2734,6303,.434,446,1237,.361,2288,5066,.452,1878,2498,.752,982,2315,3297,1645,662,403,1288,2031,7792,95.0,1
1995,Utah Jazz,UTA,82,19780,2747,6174,.445,550,1428,.385,2197,4746,.463,1820,2422,.751,936,2149,3085,1640,584,409,1284,1983,7864,95.9,1
1995,Indiana Pacers,IND,82,19755,2841,6291,.452,493,1368,.360,2348,4923,.477,1703,2302,.740,1004,2051,3055,1726,663,420,1259,2041,7878,96.1,1
1995,Seattle SuperSonics,SEA,82,19880,2873,6553,.438,533,1531,.348,2340,5022,.466,1654,2309,.716,1074,2255,3329,1776,758,391,1517,2010,7933,96.7,1
1995,Portland Trail Blazers,POR,82,19905,2953,6677,.442,472,1355,.348,2481,5322,.466,1574,2127,.740,932,2316,3248,1817,708,409,1192,1996,7952,97.0,1
1995,Atlanta Hawks,ATL,82,19730,3044,6419,.474,479,1329,.360,2565,5090,.504,1392,1865,.746,1054,2292,3346,1841,580,338,1405,1807,7959,97.1,1
1995,San Antonio Spurs,SAS,82,19780,3017,6866,.439,441,1337,.330,2576,5529,.466,1485,2034,.730,1109,2473,3582,1849,604,428,1257,1972,7960,97.1,1
1995,New Jersey Nets,NJN,82,19905,3006,6625,.454,543,1415,.384,2463,5210,.473,1476,1994,.740,1028,2355,3383,1876,665,516,1270,1925,8031,97.9,0
1995,Los Angeles Lakers,LAL,82,19680,3118,6806,.458,442,1203,.367,2676,5603,.478,1395,1891,.738,1146,2316,3462,2006,588,483,1334,1806,8073,98.5,1
1995,Orlando Magic,ORL,82,19855,3060,6736,.454,496,1357,.366,2564,5379,.477,1499,2037,.736,1087,2365,3452,1869,644,324,1238,1827,8115,99.0,1
1995,Vancouver Grizzlies,VAN,82,19880,3080,6486,.475,459,1226,.374,2621,5260,.498,1561,2129,.733,1102,2550,3652,1988,698,474,1423,1785,8180,99.8,0
1995,Denver Nuggets,DEN,82,19830,3091,6741,.459,453,1235,.367,2638,5506,.479,1600,2105,.760,934,2385,3319,1875,617,418,1130,1899,8235,100.4,0
1995,Houston Rockets,HOU,82,19805,3178,6910,.460,482,1344,.359,2696,5566,.484,1423,2012,.707,1126,2499,3625,1945,670,400,1224,1847,8261,100.7,1
1995,Milwaukee Bucks,MIL,82,19730,3084,6421,.480,514,1296,.397,2570,5125,.501,1590,2193,.725,998,2305,3303,1940,648,373,1212,1752,8272,100.9,0
1995,Washington Bullets,WSB,82,19805,3061,6650,.460,377,1103,.342,2684,5547,.484,1822,2378,.766,1105,2370,3475,1690,696,390,1362,1891,8321,101.5,0
1995,Sacramento Kings,SAC,82,19755,2987,6461,.462,461,1215,.379,2526,5246,.482,1950,2596,.751,1056,2312,3368,1805,767,505,1356,2006,8385,102.3,1
1995,Los Angeles Clippers,LAC,82,19730,3090,6471,.478,444,1195,.372,2646,5276,.502,1824,2444,.746,1034,2362,3396,1658,689,401,1357,1860,8448,103.0,0
1995,Golden State Warriors,GSW,82,19755,3206,6753,.475,477,1308,.365,2729,5445,.501,1564,2097,.746,1114,2292,3406,2098,698,385,1375,1959,8453,103.1,0
1995,Minnesota Timberwolves,MIN,82,19780,3086,6586,.469,530,1393,.380,2556,5193,.492,1761,2368,.744,1036,2317,3353,1966,725,498,1343,1940,8463,103.2,0
1995,Charlotte Hornets,CHA,82,19880,3254,6651,.489,530,1340,.396,2724,5311,.513,1440,1957,.736,953,2358,3311,2049,536,368,1215,1829,8478,103.4,0
1995,Phoenix Suns,PHX,82,19955,3217,6837,.471,551,1492,.369,2666,5345,.499,1540,2083,.739,1003,2382,3385,2088,586,420,1191,2011,8525,104.0,1
1995,Philadelphia 76ers,PHI,82,19730,3284,6796,.483,526,1421,.370,2758,5375,.513,1472,1986,.741,1164,2478,3642,2109,723,469,1288,1912,8566,104.5,0
1995,Toronto Raptors,TOR,82,19830,3146,6624,.475,519,1416,.367,2627,5208,.504,1799,2416,.745,1098,2274,3372,1990,766,482,1326,1739,8610,105.0,0
1995,Boston Celtics,BOS,82,19905,3296,6856,.481,415,1162,.357,2881,5694,.506,1767,2366,.747,1040,2590,3630,1916,667,489,1314,1965,8774,107.0,0
1995,Dallas Mavericks,DAL,82,19930,3403,6921,.492,470,1193,.394,2933,5728,.512,1535,2097,.732,1087,2726,3813,1978,702,531,1348,1841,8811,107.5,0
1995,League Average,AVG,82,19813,3038,6575,.462,483,1316,.367,2555,5259,.486,1601,2164,.740,1035,2348,3383,1860,654,415,1298,1890,8159,99.5,0
1996,Cleveland Cavaliers,CLE,82,19855,2488,5638,.441,459,1230,.373,2029,4408,.460,1587,2138,.742,845,2186,3031,1647,549,350,1331,1748,7022,85.6,0
1996,Detroit Pistons,DET,82,19830,2768,6231,.444,528,1430,.369,2240,4801,.467,1229,1668,.737,964,2264,3228,1795,488,282,1195,1784,7293,88.9,1
1996,Miami Heat,MIA,82,19805,2687,6226,.432,411,1134,.362,2276,5092,.447,1541,2108,.731,999,2321,3320,1512,646,392,1324,1831,7326,89.3,1
1996,Atlanta Hawks,ATL,82,19805,2804,6451,.435,485,1399,.347,2319,5052,.459,1235,1676,.737,1045,2225,3270,1665,605,332,1267,1747,7328,89.4,1
1996,New York Knicks,NYK,82,19855,2665,6272,.425,481,1374,.350,2184,4898,.446,1752,2389,.733,911,2220,3131,1589,727,295,1333,1882,7563,92.2,1
1996,Chicago Bulls,CHI,82,19730,2898,6653,.436,471,1408,.335,2427,5245,.463,1305,1770,.737,1088,2205,3293,1619,624,286,1293,1732,7572,92.3,1
1996,Seattle SuperSonics,SEA,82,19780,2759,6259,.441,613,1644,.373,2146,4615,.465,1513,2042,.741,1015,2256,3271,1751,634,423,1535,1927,7644,93.2,1
1996,Utah Jazz,UTA,82,19830,2708,6188,.438,521,1480,.352,2187,4708,.465,1796,2395,.750,957,2101,3058,1593,639,373,1330,2045,7733,94.3,1
1996,Indiana Pacers,IND,82,19930,2799,6357,.440,499,1440,.347,2300,4917,.468,1642,2182,.753,1004,2261,3265,1737,693,418,1289,1952,7739,94.4,0
1996,Orlando Magic,ORL,82,19855,2966,6450,.460,455,1327,.343,2511,5123,.490,1361,1860,.732,1080,2398,3478,1798,704,417,1314,1769,7748,94.5,1
1996,Portland Trail Blazers,POR,82,19855,2798,6423,.436,457,1279,.357,2341,5144,.455,1719,2327,.739,952,2197,3149,1703,656,428,1242,1887,7772,94.8,1
1996,Los Angeles Lakers,LAL,82,19930,2922,6619,.441,479,1379,.347,2443,5240,.466,1527,2126,.718,1110,2368,3478,1880,620,388,1341,1934,7850,95.7,1
1996,Houston Rockets,HOU,82,19855,3030,6845,.443,519,1547,.335,2511,5298,.474,1302,1785,.729,1029,2332,3361,1835,731,365,1172,1735,7881,96.1,1
1996,Charlotte Hornets,CHA,82,19805,3056,6650,.460,487,1364,.357,2569,5286,.486,1356,1857,.730,1077,2256,3333,1783,532,335,1143,1781,7955,97.0,1
1996,Dallas Mavericks,DAL,82,19805,2966,6469,.458,538,1444,.373,2428,5025,.483,1482,1974,.751,1098,2428,3526,1794,687,433,1284,1720,7952,97.0,0
1996,Milwaukee Bucks,MIL,82,19730,2999,6355,.472,369,1080,.342,2630,5275,.499,1606,2197,.731,975,2257,3232,1820,688,392,1201,1777,7973,97.2,0
1996,Minnesota Timberwolves,MIN,82,19780,2945,6539,.450,467,1290,.362,2478,5249,.472,1646,2184,.754,1069,2364,3433,1785,654,445,1283,1829,8003,97.6,1
1996,Washington Bullets,WSB,82,19855,3011,6637,.454,492,1327,.371,2519,5310,.474,1500,2004,.749,1022,2336,3358,1671,665,334,1356,1769,8014,97.7,1
1996,San Antonio Spurs,SAS,82,19730,3002,6379,.471,552,1425,.387,2450,4954,.495,1508,2042,.738,1048,2302,3350,1955,664,448,1180,1646,8064,98.3,0
1996,Toronto Raptors,TOR,82,19830,2971,6390,.465,497,1427,.348,2474,4963,.498,1646,2274,.724,1033,2352,3385,1967,675,442,1338,1799,8085,98.6,0
1996,Vancouver Grizzlies,VAN,82,19780,3092,6556,.472,500,1369,.365,2592,5187,.500,1468,2018,.727,1206,2426,3632,1974,725,461,1251,1593,8152,99.4,0
1996,Los Angeles Clippers,LAC,82,19930,2975,6445,.462,480,1345,.357,2495,5100,.489,1732,2312,.749,1051,2450,3501,1654,737,419,1369,1860,8162,99.5,1
1996,Sacramento Kings,SAC,82,19855,3010,6521,.462,442,1254,.352,2568,5267,.488,1723,2337,.737,1063,2341,3404,1777,716,429,1257,1789,8185,99.8,0
1996,New Jersey Nets,NJN,82,19780,3100,6684,.464,520,1398,.372,2580,5286,.488,1628,2185,.745,1065,2464,3529,1925,675,516,1257,1780,8348,101.8,0
1996,Phoenix Suns,PHX,82,19855,3183,6818,.467,545,1479,.368,2638,5339,.494,1466,1984,.739,1048,2461,3509,1996,662,372,1298,1840,8377,102.2,1
1996,Denver Nuggets,DEN,82,19930,3297,7063,.467,484,1232,.393,2813,5831,.482,1457,1943,.750,1086,2459,3545,1846,724,453,1057,1725,8535,104.1,0
1996,Golden State Warriors,GSW,82,19905,3199,6735,.475,581,1558,.373,2618,5177,.506,1578,2103,.750,1089,2272,3361,2159,824,395,1288,1886,8557,104.4,0
1996,Philadelphia 76ers,PHI,82,19780,3314,7045,.470,558,1529,.365,2756,5516,.500,1565,2134,.733,1186,2453,3639,2066,822,494,1278,2008,8751,106.7,0
1996,Boston Celtics,BOS,82,19905,3365,6696,.503,493,1351,.365,2872,5345,.537,1626,2257,.720,1005,2628,3633,2130,720,557,1446,1827,8849,107.9,0
1996,League Average,AVG,82,19833,2958,6503,.455,496,1377,.360,2462,5126,.480,1534,2078,.738,1039,2330,3369,1808,672,403,1285,1814,7946,96.9,0
1997,San Antonio Spurs,SAS,82,19830,2737,6656,.411,338,1029,.328,2399,5627,.426,1448,1956,.740,1017,2236,3253,1556,730,378,1045,1845,7260,88.5,1
1997,New York Knicks,NYK,82,19830,2624,6130,.428,331,1045,.317,2293,5085,.451,1728,2304,.750,854,2341,3195,1585,653,313,1234,1705,7307,89.1,1
1997,Chicago Bulls,CHI,82,19855,2797,6483,.431,329,1022,.322,2468,5461,.452,1425,1956,.729,1016,2239,3255,1595,657,356,1268,1774,7348,89.6,1
1997,Cleveland Cavaliers,CLE,82,19830,2689,6214,.433,341,992,.344,2348,5222,.450,1642,2175,.755,948,2229,3177,1790,707,455,1444,1904,7361,89.8,1
1997,Indiana Pacers,IND,82,19830,2788,6451,.432,274,867,.316,2514,5584,.450,1525,2096,.728,1114,2254,3368,1591,644,366,1237,1847,7375,89.9,1
1997,Miami Heat,MIA,82,19755,2723,6355,.428,305,921,.331,2418,5434,.445,1632,2195,.744,1058,2232,3290,1630,637,370,1214,1851,7383,90.0,1
1997,Orlando Magic,ORL,82,19830,2930,6460,.454,313,967,.324,2617,5493,.476,1302,1769,.736,1089,2268,3357,1740,747,388,1259,1866,7475,91.2,0
1997,Atlanta Hawks,ATL,82,19880,2961,6698,.442,348,1017,.342,2613,5681,.460,1302,1772,.735,1081,2152,3233,1753,617,372,1118,1892,7572,92.3,1
1997,Detroit Pistons,DET,82,19955,2840,6377,.445,363,1100,.330,2477,5277,.469,1549,2077,.746,991,2334,3325,1753,648,382,1263,1874,7592,92.6,0
1997,Portland Trail Blazers,POR,82,19830,2810,6520,.431,373,1087,.343,2437,5433,.449,1626,2253,.722,1011,2201,3212,1764,770,445,1160,1823,7619,92.9,1
1997,Seattle SuperSonics,SEA,82,19755,2896,6491,.446,417,1287,.324,2479,5204,.476,1449,2001,.724,1141,2314,3455,1825,640,403,1394,1824,7658,93.4,1
1997,Phoenix Suns,PHX,82,19955,2923,6618,.442,394,1091,.361,2529,5527,.458,1501,2051,.732,1051,2343,3394,1803,720,323,1363,1769,7741,94.4,1
1997,Utah Jazz,UTA,82,19780,2806,6390,.439,401,1122,.357,2405,5268,.457,1730,2284,.757,984,2012,2996,1690,645,423,1157,2133,7743,94.4,1
1997,Charlotte Hornets,CHA,82,19780,2977,6417,.464,369,1063,.347,2608,5354,.487,1436,1964,.731,965,2259,3224,1806,582,372,1240,1902,7759,94.6,1
1997,Philadelphia 76ers,PHI,82,19755,2906,6440,.451,384,1115,.344,2522,5325,.474,1651,2262,.730,1115,2341,3456,1927,766,508,1318,1904,7847,95.7,0
1997,Milwaukee Bucks,MIL,82,19930,2911,6319,.461,304,929,.327,2607,5390,.484,1779,2393,.743,1001,2260,3261,1746,765,398,1348,1808,7905,96.4,0
1997,Washington Wizards,WAS,82,19805,2975,6540,.455,348,977,.356,2627,5563,.472,1623,2172,.747,1029,2468,3497,1725,632,372,1328,1924,7921,96.6,0
1997,Golden State Warriors,GSW,82,19830,2992,6742,.444,334,962,.347,2658,5780,.460,1667,2286,.729,1134,2535,3669,2011,757,478,1154,1638,7985,97.4,0
1997,Dallas Mavericks,DAL,82,19905,3138,6819,.460,386,1130,.342,2752,5689,.484,1333,1868,.714,1223,2644,3867,1882,658,374,1240,1608,7995,97.5,0
1997,Los Angeles Lakers,LAL,82,19830,2984,6800,.439,380,1071,.355,2604,5729,.455,1669,2281,.732,1123,2339,3462,1841,660,423,1281,2151,8017,97.8,1
1997,New Jersey Nets,NJN,82,19880,3016,6406,.471,356,1030,.346,2660,5376,.495,1653,2211,.748,1079,2316,3395,1771,616,515,1482,2023,8041,98.1,1
1997,Boston Celtics,BOS,82,19730,2864,5981,.479,299,940,.318,2565,5041,.509,2052,2756,.745,1015,2446,3461,1826,696,406,1688,1719,8079,98.5,0
1997,Sacramento Kings,SAC,82,19730,3095,6776,.457,345,968,.356,2750,5808,.473,1560,2102,.742,1157,2533,3690,1824,694,466,1256,1775,8095,98.7,0
1997,Houston Rockets,HOU,82,19830,3173,6769,.469,409,1120,.365,2764,5649,.489,1406,1891,.744,1041,2326,3367,1914,732,365,1170,1747,8161,99.5,1
1997,Minnesota Timberwolves,MIN,82,19930,3076,6860,.448,432,1206,.358,2644,5654,.468,1648,2220,.742,1116,2411,3527,1909,609,412,1228,1863,8232,100.4,1
1997,Denver Nuggets,DEN,82,19730,3015,6370,.473,419,1105,.379,2596,5265,.493,1817,2410,.754,1095,2401,3496,1983,662,535,1243,1782,8266,100.8,0
1997,Los Angeles Clippers,LAC,82,19780,3236,6832,.474,334,923,.362,2902,5909,.491,1663,2267,.734,1169,2469,3638,1826,726,412,1158,1747,8469,103.3,0
1997,Vancouver Grizzlies,VAN,82,19830,3230,6797,.475,428,1111,.385,2802,5686,.493,1634,2233,.732,1146,2356,3502,2101,836,538,1163,1832,8522,103.9,0
1997,Toronto Raptors,TOR,82,19930,3271,6826,.479,396,1034,.383,2875,5792,.496,1603,2289,.700,1270,2506,3776,2219,737,514,1370,1748,8541,104.2,0
1997,League Average,AVG,82,19832,2944,6536,.450,360,1042,.346,2584,5493,.470,1588,2155,.737,1070,2337,3407,1806,688,416,1270,1837,7837,95.6,0
1998,Atlanta Hawks,ATL,50,12075,1598,3873,.413,190,634,.300,1408,3239,.435,784,1076,.729,581,1369,1950,895,379,243,675,1202,4170,83.4,1
1998,Miami Heat,MIA,50,12025,1565,3805,.411,211,606,.348,1354,3199,.423,860,1167,.737,619,1342,1961,853,387,188,677,1102,4201,84.0,1
1998,San Antonio Spurs,SAS,50,12075,1631,4061,.402,170,559,.304,1461,3502,.417,805,1148,.701,696,1407,2103,941,437,243,730,1148,4237,84.7,1
1998,New York Knicks,NYK,50,12100,1528,3790,.403,234,662,.353,1294,3128,.414,979,1335,.733,616,1426,2042,923,425,215,766,1035,4269,85.4,1
1998,Utah Jazz,UTA,50,12175,1595,3863,.413,214,666,.321,1381,3197,.432,936,1299,.721,635,1294,1929,904,431,264,744,1309,4340,86.8,1
1998,Orlando Magic,ORL,50,12050,1708,3856,.443,230,667,.345,1478,3189,.463,697,986,.707,595,1424,2019,1039,468,239,863,1111,4343,86.9,1
