gameid,season,away,home
20121108OKCCHI,2012,OKC,CHI
20121108LACPOR,2012,LAC,POR
20121109MIAATL,2012,MIA,ATL
20121109PHIBOS,2012,PHI,BOS
20121109UTADEN,2012,UTA,DEN
20121109GSWLAL,2012,GSW,LAL
20121109HOUMEM,2012,HOU,MEM
20121109INDMIN,2012,IND,MIN
20121109CHANOH,2012,CHA,NOH
20121109DALNYK,2012,DAL,NYK
20121109DETOKC,2012,DET,OKC
20121109BKNORL,2012,BKN,ORL
20121109CLEPHX,2012,CLE,PHX
20121109SASSAC,2012,SAS,SAC
20121109MILWAS,2012,MIL,WAS
20121110DALCHA,2012,DAL,CHA
20121110MINCHI,2012,MIN,CHI
20121110DENGSW,2012,DEN,GSW
20121110DETHOU,2012,DET,HOU
20121110WASIND,2012,WAS,IND
20121110BOSMIL,2012,BOS,MIL
20121110SASPOR,2012,SAS,POR
20121110PHITOR,2012,PHI,TOR
20121110PHXUTA,2012,PHX,UTA
20121111ORLBKN,2012,ORL,BKN
20121111ATLLAC,2012,ATL,LAC
20121111SACLAL,2012,SAC,LAL
20121111MIAMEM,2012,MIA,MEM
20121111CLEOKC,2012,CLE,OKC
20121112BOSCHI,2012,BOS,CHI
20121112MINDAL,2012,MIN,DAL
20121112OKCDET,2012,OKC,DET
20121112MIAHOU,2012,MIA,HOU
20121112MILPHI,2012,MIL,PHI
20121112DENPHX,2012,DEN,PHX
20121112ATLPOR,2012,ATL,POR
20121112UTATOR,2012,UTA,TOR
20121113CLEBKN,2012,CLE,BKN
20121113WASCHA,2012,WAS,CHA
20121113TORIND,2012,TOR,IND
20121113SASLAL,2012,SAS,LAL
20121113NYKORL,2012,NYK,ORL
20121113PORSAC,2012,POR,SAC
20121114UTABOS,2012,UTA,BOS
20121114WASDAL,2012,WAS,DAL
20121114ATLGSW,2012,ATL,GSW
20121114NOHHOU,2012,NOH,HOU
20121114MIALAC,2012,MIA,LAC
20121114INDMIL,2012,IND,MIL
20121114CHAMIN,2012,CHA,MIN
20121114MEMOKC,2012,MEM,OKC
20121114DETPHI,2012,DET,PHI
20121114CHIPHX,2012,CHI,PHX
20121115BOSBKN,2012,BOS,BKN
20121115MIADEN,2012,MIA,DEN
20121115NYKSAS,2012,NYK,SAS
20121116ORLDET,2012,ORL,DET
20121116DALIND,2012,DAL,IND
20121116PHXLAL,2012,PHX,LAL
20121116NYKMEM,2012,NYK,MEM
20121116GSWMIN,2012,GSW,MIN
20121116OKCNOH,2012,OKC,NOH
20121116UTAPHI,2012,UTA,PHI
20121116HOUPOR,2012,HOU,POR
20121116ATLSAC,2012,ATL,SAC
20121117TORBOS,2012,TOR,BOS
20121117MEMCHA,2012,MEM,CHA
20121117DALCLE,2012,DAL,CLE
20121117CHILAC,2012,CHI,LAC
20121117NOHMIL,2012,NOH,MIL
20121117MIAPHX,2012,MIA,PHX
20121117DENSAS,2012,DEN,SAS
20121117UTAWAS,2012,UTA,WAS
20121118BOSDET,2012,BOS,DET
20121118HOULAL,2012,HOU,LAL
20121118INDNYK,2012,IND,NYK
20121118GSWOKC,2012,GSW,OKC
20121118CLEPHI,2012,CLE,PHI
20121118CHIPOR,2012,CHI,POR
20121118BKNSAC,2012,BKN,SAC
20121118ORLTOR,2012,ORL,TOR
20121119ORLATL,2012,ORL,ATL
20121119MILCHA,2012,MIL,CHA
20121119GSWDAL,2012,GSW,DAL
20121119DENMEM,2012,DEN,MEM
20121119LACSAS,2012,LAC,SAS
20121119HOUUTA,2012,HOU,UTA
20121119INDWAS,2012,IND,WAS
20121120BKNLAL,2012,BKN,LAL
20121120NYKNOH,2012,NYK,NOH
20121120TORPHI,2012,TOR,PHI
20121121WASATL,2012,WAS,ATL
20121121SASBOS,2012,SAS,BOS
20121121TORCHA,2012,TOR,CHA
20121121PHICLE,2012,PHI,CLE
20121121NYKDAL,2012,NYK,DAL
20121121BKNGSW,2012,BKN,GSW
20121121CHIHOU,2012,CHI,HOU
20121121NOHIND,2012,NOH,IND
20121121MILMIA,2012,MIL,MIA
20121121DENMIN,2012,DEN,MIN
20121121LACOKC,2012,LAC,OKC
20121121DETORL,2012,DET,ORL
20121121PORPHX,2012,POR,PHX
20121121LALSAC,2012,LAL,SAC
20121123OKCBOS,2012,OKC,BOS
20121123LACBKN,2012,LAC,BKN
20121123ATLCHA,2012,ATL,CHA
20121123GSWDEN,2012,GSW,DEN
20121123TORDET,2012,TOR,DET
20121123NYKHOU,2012,NYK,HOU
20121123SASIND,2012,SAS,IND
20121123LALMEM,2012,LAL,MEM
20121123CLEORL,2012,CLE,ORL
20121123NOHPHX,2012,NOH,PHX
20121123MINPOR,2012,MIN,POR
20121123SACUTA,2012,SAC,UTA
20121124LACATL,2012,LAC,ATL
20121124LALDAL,2012,LAL,DAL
20121124MINGSW,2012,MIN,GSW
20121124CLEMIA,2012,CLE,MIA
20121124CHIMIL,2012,CHI,MIL
20121124OKCPHI,2012,OKC,PHI
20121124UTASAC,2012,UTA,SAC
20121124CHAWAS,2012,CHA,WAS
20121125PORBKN,2012,POR,BKN
20121125NOHDEN,2012,NOH,DEN
20121125DETNYK,2012,DET,NYK
20121125BOSORL,2012,BOS,ORL
20121125PHXPHI,2012,PHX,PHI
20121125SASTOR,2012,SAS,TOR
20121126NYKBKN,2012,NYK,BKN
20121126MILCHI,2012,MIL,CHI
20121126PORDET,2012,POR,DET
20121126NOHLAC,2012,NOH,LAC
20121126CLEMEM,2012,CLE,MEM
20121126CHAOKC,2012,CHA,OKC
20121126DENUTA,2012,DEN,UTA
20121126SASWAS,2012,SAS,WAS
20121127PHXCLE,2012,PHX,CLE
20121127TORHOU,2012,TOR,HOU
20121127INDLAL,2012,IND,LAL
20121127DALPHI,2012,DAL,PHI
20121127MINSAC,2012,MIN,SAC
20121128CHAATL,2012,CHA,ATL
20121128BKNBOS,2012,BKN,BOS
20121128DALCHI,2012,DAL,CHI
20121128PHXDET,2012,PHX,DET
20121128MINLAC,2012,MIN,LAC
20121128TORMEM,2012,TOR,MEM
20121128NYKMIL,2012,NYK,MIL
20121128UTANOH,2012,UTA,NOH
20121128HOUOKC,2012,HOU,OKC
20121128SASORL,2012,SAS,ORL
20121128PORWAS,2012,POR,WAS
20121129DENGSW,2012,DEN,GSW
20121129SASMIA,2012,SAS,MIA
20121130CLEATL,2012,CLE,ATL
20121130PORBOS,2012,POR,BOS
20121130PHICHA,2012,PHI,CHA
20121130DENLAL,2012,DEN,LAL
20121130DETMEM,2012,DET,MEM
20121130MILMIN,2012,MIL,MIN
20121130WASNYK,2012,WAS,NYK
20121130UTAOKC,2012,UTA,OKC
20121130BKNORL,2012,BKN,ORL
20121130INDSAC,2012,IND,SAC
20121130PHXTOR,2012,PHX,TOR
20121201PHICHI,2012,PHI,CHI
20121201PORCLE,2012,POR,CLE
20121201DETDAL,2012,DET,DAL
20121201INDGSW,2012,IND,GSW
20121201UTAHOU,2012,UTA,HOU
20121201SACLAC,2012,SAC,LAC
20121201BKNMIA,2012,BKN,MIA
20121201BOSMIL,2012,BOS,MIL
20121201OKCNOH,2012,OKC,NOH
20121201MEMSAS,2012,MEM,SAS
20121202ORLLAL,2012,ORL,LAL
20121202PHXNYK,2012,PHX,NYK
20121203PORCHA,2012,POR,CHA
20121203TORDEN,2012,TOR,DEN
20121203CLEDET,2012,CLE,DET
20121203ORLGSW,2012,ORL,GSW
20121203MILNOH,2012,MIL,NOH
20121203LACUTA,2012,LAC,UTA
20121204OKCBKN,2012,OKC,BKN
20121204INDCHI,2012,IND,CHI
20121204LALHOU,2012,LAL,HOU
20121204PHXMEM,2012,PHX,MEM
20121204MINPHI,2012,MIN,PHI
20121204MIAWAS,2012,MIA,WAS
20121205DENATL,2012,DEN,ATL
20121205MINBOS,2012,MIN,BOS
20121205NYKCHA,2012,NYK,CHA
20121205CHICLE,2012,CHI,CLE
20121205GSWDET,2012,GSW,DET
20121205PORIND,2012,POR,IND
20121205DALLAC,2012,DAL,LAC
20121205LALNOH,2012,LAL,NOH
20121205TORSAC,2012,TOR,SAC
20121205MILSAS,2012,MIL,SAS
20121205ORLUTA,2012,ORL,UTA
20121206NYKMIA,2012,NYK,MIA
20121206DALPHX,2012,DAL,PHX
20121207WASATL,2012,WAS,ATL
20121207GSWBKN,2012,GSW,BKN
20121207CHIDET,2012,CHI,DET
20121207DENIND,2012,DEN,IND
20121207CHAMIL,2012,CHA,MIL
20121207CLEMIN,2012,CLE,MIN
20121207MEMNOH,2012,MEM,NOH
20121207LALOKC,2012,LAL,OKC
20121207BOSPHI,2012,BOS,PHI
20121207ORLSAC,2012,ORL,SAC
20121207HOUSAS,2012,HOU,SAS
20121207TORUTA,2012,TOR,UTA
20121208PHIBOS,2012,PHI,BOS
20121208SASCHA,2012,SAS,CHA
20121208NYKCHI,2012,NYK,CHI
20121208DETCLE,2012,DET,CLE
20121208DALHOU,2012,DAL,HOU
20121208PHXLAC,2012,PHX,LAC
20121208ATLMEM,2012,ATL,MEM
20121208NOHMIA,2012,NOH,MIA
20121208SACPOR,2012,SAC,POR
20121208GSWWAS,2012,GSW,WAS
20121209MILBKN,2012,MIL,BKN
20121209TORLAC,2012,TOR,LAC
20121209UTALAL,2012,UTA,LAL
20121209DENNYK,2012,DEN,NYK
20121209INDOKC,2012,IND,OKC
20121209ORLPHX,2012,ORL,PHX
20121210GSWCHA,2012,GSW,CHA
20121210SACDAL,2012,SAC,DAL
20121210SASHOU,2012,SAS,HOU
20121210ATLMIA,2012,ATL,MIA
20121210DETPHI,2012,DET,PHI
20121210TORPOR,2012,TOR,POR
20121211NYKBKN,2012,NYK,BKN
20121211LACCHI,2012,LAC,CHI
20121211LALCLE,2012,LAL,CLE
20121211DENDET,2012,DEN,DET
20121211WASNOH,2012,WAS,NOH
20121212DALBOS,2012,DAL,BOS
20121212LACCHA,2012,LAC,CHA
20121212WASHOU,2012,WAS,HOU
20121212CLEIND,2012,CLE,IND
20121212GSWMIA,2012,GSW,MIA
20121212SACMIL,2012,SAC,MIL
20121212DENMIN,2012,DEN,MIN
20121212NOHOKC,2012,NOH,OKC
20121212ATLORL,2012,ATL,ORL
20121212CHIPHI,2012,CHI,PHI
20121212MEMPHX,2012,MEM,PHX
20121212BKNTOR,2012,BKN,TOR
20121212SASUTA,2012,SAS,UTA
20121213CHAATL,2012,CHA,ATL
20121213LALNYK,2012,LAL,NYK
20121213SASPOR,2012,SAS,POR
20121214DETBKN,2012,DET,BKN
20121214MILCLE,2012,MIL,CLE
20121214MEMDEN,2012,MEM,DEN
20121214BOSHOU,2012,BOS,HOU
20121214PHIIND,2012,PHI,IND
20121214MINNOH,2012,MIN,NOH
20121214SACOKC,2012,SAC,OKC
20121214GSWORL,2012,GSW,ORL
20121214UTAPHX,2012,UTA,PHX
20121214DALTOR,2012,DAL,TOR
20121214LALWAS,2012,LAL,WAS
20121215GSWATL,2012,GSW,ATL
20121215ORLCHA,2012,ORL,CHA
20121215BKNCHI,2012,BKN,CHI
20121215INDDET,2012,IND,DET
20121215WASMIA,2012,WAS,MIA
20121215LACMIL,2012,LAC,MIL
20121215DALMIN,2012,DAL,MIN
20121215CLENYK,2012,CLE,NYK
20121215BOSSAS,2012,BOS,SAS
20121215MEMUTA,2012,MEM,UTA
20121216LALPHI,2012,LAL,PHI
20121216NOHPOR,2012,NOH,POR
20121216DENSAC,2012,DEN,SAC
20121216HOUTOR,2012,HOU,TOR
20121217LACDET,2012,LAC,DET
20121217CHIMEM,2012,CHI,MEM
20121217HOUNYK,2012,HOU,NYK
20121217SASOKC,2012,SAS,OKC
20121217MINORL,2012,MIN,ORL
20121217SACPHX,2012,SAC,PHX
20121218UTABKN,2012,UTA,BKN
20121218BOSCHI,2012,BOS,CHI
20121218TORCLE,2012,TOR,CLE
20121218PHIDAL,2012,PHI,DAL
20121218SASDEN,2012,SAS,DEN
20121218NOHGSW,2012,NOH,GSW
20121218CHALAL,2012,CHA,LAL
20121218MINMIA,2012,MIN,MIA
20121218INDMIL,2012,IND,MIL
20121218ATLWAS,2012,ATL,WAS
20121219OKCATL,2012,OKC,ATL
20121219CLEBOS,2012,CLE,BOS
20121219PHIHOU,2012,PHI,HOU
20121219UTAIND,2012,UTA,IND
20121219NOHLAC,2012,NOH,LAC
20121219MILMEM,2012,MIL,MEM
20121219BKNNYK,2012,BKN,NYK
20121219WASORL,2012,WAS,ORL
20121219CHAPHX,2012,CHA,PHX
20121219GSWSAC,2012,GSW,SAC
20121219DETTOR,2012,DET,TOR
20121220MIADAL,2012,MIA,DAL
20121220OKCMIN,2012,OKC,MIN
20121220DENPOR,2012,DEN,POR
20121221MILBOS,2012,MIL,BOS
20121221INDCLE,2012,IND,CLE
20121221WASDET,2012,WAS,DET
20121221CHAGSW,2012,CHA,GSW
20121221SACLAC,2012,SAC,LAC
20121221DALMEM,2012,DAL,MEM
20121221CHINYK,2012,CHI,NYK
20121221ATLPHI,2012,ATL,PHI
20121221NOHSAS,2012,NOH,SAS
20121221ORLTOR,2012,ORL,TOR
20121222CHIATL,2012,CHI,ATL
20121222CHADEN,2012,CHA,DEN
20121222LALGSW,2012,LAL,GSW
20121222MEMHOU,2012,MEM,HOU
20121222UTAMIA,2012,UTA,MIA
20121222CLEMIL,2012,CLE,MIL
20121222INDNOH,2012,IND,NOH
20121222PHXPOR,2012,PHX,POR
20121222DETWAS,2012,DET,WAS
20121223PHIBKN,2012,PHI,BKN
20121223MINNYK,2012,MIN,NYK
20121223UTAORL,2012,UTA,ORL
20121223LACPHX,2012,LAC,PHX
20121223PORSAC,2012,POR,SAC
20121223DALSAS,2012,DAL,SAS
20121225BOSBKN,2012,BOS,BKN
20121225HOUCHI,2012,HOU,CHI
20121225DENLAC,2012,DEN,LAC
20121225NYKLAL,2012,NYK,LAL
20121225OKCMIA,2012,OKC,MIA
20121226DETATL,2012,DET,ATL
20121226MIACHA,2012,MIA,CHA
20121226LALDEN,2012,LAL,DEN
20121226PHIMEM,2012,PHI,MEM
20121226BKNMIL,2012,BKN,MIL
20121226HOUMIN,2012,HOU,MIN
20121226NOHORL,2012,NOH,ORL
20121226NYKPHX,2012,NYK,PHX
20121226SACPOR,2012,SAC,POR
20121226TORSAS,2012,TOR,SAS
20121226GSWUTA,2012,GSW,UTA
20121226CLEWAS,2012,CLE,WAS
20121227BOSLAC,2012,BOS,LAC
20121227DALOKC,2012,DAL,OKC
20121228CHABKN,2012,CHA,BKN
20121228ATLCLE,2012,ATL,CLE
20121228DENDAL,2012,DEN,DAL
20121228MIADET,2012,MIA,DET
20121228PHIGSW,2012,PHI,GSW
20121228PHXIND,2012,PHX,IND
20121228PORLAL,2012,POR,LAL
20121228TORNOH,2012,TOR,NOH
20121228NYKSAC,2012,NYK,SAC
20121228HOUSAS,2012,HOU,SAS
20121228LACUTA,2012,LAC,UTA
20121228ORLWAS,2012,ORL,WAS
20121229INDATL,2012,IND,ATL
20121229CLEBKN,2012,CLE,BKN
20121229NOHCHA,2012,NOH,CHA
20121229WASCHI,2012,WAS,CHI
20121229BOSGSW,2012,BOS,GSW
20121229OKCHOU,2012,OKC,HOU
20121229DENMEM,2012,DEN,MEM
20121229MIAMIL,2012,MIA,MIL
20121229PHXMIN,2012,PHX,MIN
20121229TORORL,2012,TOR,ORL
20121229PHIPOR,2012,PHI,POR
20121230SASDAL,2012,SAS,DAL
20121230MILDET,2012,MIL,DET
20121230UTALAC,2012,UTA,LAC
20121230BOSSAC,2012,BOS,SAC
20121231CHACHI,2012,CHA,CHI
20121231ATLHOU,2012,ATL,HOU
20121231MEMIND,2012,MEM,IND
20121231PHXOKC,2012,PHX,OKC
20121231MIAORL,2012,MIA,ORL
20121231BKNSAS,2012,BKN,SAS
20130101LACDEN,2012,LAC,DEN
20130101SACDET,2012,SAC,DET
20130101PHILAL,2012,PHI,LAL
20130101ATLNOH,2012,ATL,NOH
20130101PORNYK,2012,POR,NYK
20130101DALWAS,2012,DAL,WAS
20130102MEMBOS,2012,MEM,BOS
20130102SACCLE,2012,SAC,CLE
20130102LACGSW,2012,LAC,GSW
20130102NOHHOU,2012,NOH,HOU
20130102WASIND,2012,WAS,IND
20130102DALMIA,2012,DAL,MIA
20130102SASMIL,2012,SAS,MIL
20130102BKNOKC,2012,BKN,OKC
20130102CHIORL,2012,CHI,ORL
20130102PHIPHX,2012,PHI,PHX
20130102PORTOR,2012,POR,TOR
20130102MINUTA,2012,MIN,UTA
20130103MINDEN,2012,MIN,DEN
20130103SASNYK,2012,SAS,NYK
20130104INDBOS,2012,IND,BOS
20130104CLECHA,2012,CLE,CHA
20130104ATLDET,2012,ATL,DET
20130104LALLAC,2012,LAL,LAC
20130104PORMEM,2012,POR,MEM
20130104CHIMIA,2012,CHI,MIA
20130104HOUMIL,2012,HOU,MIL
20130104PHIOKC,2012,PHI,OKC
20130104UTAPHX,2012,UTA,PHX
20130104SACTOR,2012,SAC,TOR
20130104BKNWAS,2012,BKN,WAS
20130105BOSATL,2012,BOS,ATL
20130105SACBKN,2012,SAC,BKN
20130105HOUCLE,2012,HOU,CLE
20130105NOHDAL,2012,NOH,DAL
20130105UTADEN,2012,UTA,DEN
20130105MILIND,2012,MIL,IND
20130105GSWLAC,2012,GSW,LAC
20130105PORMIN,2012,POR,MIN
20130105NYKORL,2012,NYK,ORL
20130105PHISAS,2012,PHI,SAS
20130106CHADET,2012,CHA,DET
20130106DENLAL,2012,DEN,LAL
20130106WASMIA,2012,WAS,MIA
20130106MEMPHX,2012,MEM,PHX
20130106OKCTOR,2012,OKC,TOR
20130107CLECHI,2012,CLE,CHI
20130107SASNOH,2012,SAS,NOH
20130107BOSNYK,2012,BOS,NYK
20130107ORLPOR,2012,ORL,POR
20130107MEMSAC,2012,MEM,SAC
20130107DALUTA,2012,DAL,UTA
20130107OKCWAS,2012,OKC,WAS
20130108LALHOU,2012,LAL,HOU
20130108MIAIND,2012,MIA,IND
20130108PHXMIL,2012,PHX,MIL
20130108ATLMIN,2012,ATL,MIN
20130108BKNPHI,2012,BKN,PHI
20130109PHXBOS,2012,PHX,BOS
20130109UTACHA,2012,UTA,CHA
20130109MILCHI,2012,MIL,CHI
20130109ATLCLE,2012,ATL,CLE
20130109ORLDEN,2012,ORL,DEN
20130109MEMGSW,2012,MEM,GSW
20130109DALLAC,2012,DAL,LAC
20130109HOUNOH,2012,HOU,NOH
20130109MINOKC,2012,MIN,OKC
20130109LALSAS,2012,LAL,SAS
20130109PHITOR,2012,PHI,TOR
20130110NYKIND,2012,NYK,IND
20130110MIAPOR,2012,MIA,POR
20130110DALSAC,2012,DAL,SAC
20130111UTAATL,2012,UTA,ATL
20130111HOUBOS,2012,HOU,BOS
20130111PHXBKN,2012,PHX,BKN
20130111CLEDEN,2012,CLE,DEN
20130111PORGSW,2012,POR,GSW
20130111OKCLAL,2012,OKC,LAL
20130111SASMEM,2012,SAS,MEM
20130111DETMIL,2012,DET,MIL
20130111MINNOH,2012,MIN,NOH
20130111CHINYK,2012,CHI,NYK
20130111CHATOR,2012,CHA,TOR
20130112PHXCHI,2012,PHX,CHI
20130112MEMDAL,2012,MEM,DAL
20130112UTADET,2012,UTA,DET
20130112CHAIND,2012,CHA,IND
20130112ORLLAC,2012,ORL,LAC
20130112HOUPHI,2012,HOU,PHI
20130112MIASAC,2012,MIA,SAC
20130112ATLWAS,2012,ATL,WAS
20130113INDBKN,2012,IND,BKN
20130113GSWDEN,2012,GSW,DEN
20130113CLELAL,2012,CLE,LAL
20130113NOHNYK,2012,NOH,NYK
20130113OKCPOR,2012,OKC,POR
20130113MINSAS,2012,MIN,SAS
20130113MILTOR,2012,MIL,TOR
20130114CHABOS,2012,CHA,BOS
20130114ATLCHI,2012,ATL,CHI
20130114MINDAL,2012,MIN,DAL
20130114LACMEM,2012,LAC,MEM
20130114OKCPHX,2012,OKC,PHX
20130114CLESAC,2012,CLE,SAC
20130114MIAUTA,2012,MIA,UTA
20130114ORLWAS,2012,ORL,WAS
20130115TORBKN,2012,TOR,BKN
20130115INDCHA,2012,IND,CHA
20130115PORDEN,2012,POR,DEN
20130115LACHOU,2012,LAC,HOU
20130115MILLAL,2012,MIL,LAL
20130115NOHPHI,2012,NOH,PHI
20130116BKNATL,2012,BKN,ATL
20130116NOHBOS,2012,NOH,BOS
20130116HOUDAL,2012,HOU,DAL
20130116MIAGSW,2012,MIA,GSW
20130116DENOKC,2012,DEN,OKC
20130116INDORL,2012,IND,ORL
20130116CLEPOR,2012,CLE,POR
20130116WASSAC,2012,WAS,SAC
20130116MEMSAS,2012,MEM,SAS
20130116CHITOR,2012,CHI,TOR
20130117NYKDET,2012,NYK,DET
20130117MIALAL,2012,MIA,LAL
20130117LACMIN,2012,LAC,MIN
20130117MILPHX,2012,MIL,PHX
20130118CHIBOS,2012,CHI,BOS
20130118ATLBKN,2012,ATL,BKN
20130118OKCDAL,2012,OKC,DAL
20130118WASDEN,2012,WAS,DEN
20130118HOUIND,2012,HOU,IND
20130118SACMEM,2012,SAC,MEM
20130118CHAORL,2012,CHA,ORL
20130118TORPHI,2012,TOR,PHI
20130118GSWSAS,2012,GSW,SAS
20130119SASATL,2012,SAS,ATL
20130119SACCHA,2012,SAC,CHA
20130119MEMCHI,2012,MEM,CHI
20130119WASLAC,2012,WAS,LAC
20130119HOUMIN,2012,HOU,MIN
20130119GSWNOH,2012,GSW,NOH
20130119MILPOR,2012,MIL,POR
20130119CLEUTA,2012,CLE,UTA
20130120OKCDEN,2012,OKC,DEN
20130120BOSDET,2012,BOS,DET
20130120DALORL,2012,DAL,ORL
20130120LALTOR,2012,LAL,TOR
20130121MINATL,2012,MIN,ATL
20130121HOUCHA,2012,HOU,CHA
20130121LALCHI,2012,LAL,CHI
20130121LACGSW,2012,LAC,GSW
20130121INDMEM,2012,IND,MEM
20130121SACNOH,2012,SAC,NOH
20130121BKNNYK,2012,BKN,NYK
20130121SASPHI,2012,SAS,PHI
20130121WASPOR,2012,WAS,POR
20130122BOSCLE,2012,BOS,CLE
20130122ORLDET,2012,ORL,DET
20130122OKCLAC,2012,OKC,LAC
20130122PHIMIL,2012,PHI,MIL
20130123ATLCHA,2012,ATL,CHA
20130123DETCHI,2012,DET,CHI
20130123OKCGSW,2012,OKC,GSW
20130123DENHOU,2012,DEN,HOU
20130123LALMEM,2012,LAL,MEM
20130123TORMIA,2012,TOR,MIA
20130123BKNMIN,2012,BKN,MIN
20130123INDPOR,2012,IND,POR
20130123PHXSAC,2012,PHX,SAC
20130123NOHSAS,2012,NOH,SAS
20130123WASUTA,2012,WAS,UTA
20130124NYKBOS,2012,NYK,BOS
20130124TORORL,2012,TOR,ORL
20130124LACPHX,2012,LAC,PHX
20130125BOSATL,2012,BOS,ATL
20130125GSWCHI,2012,GSW,CHI
20130125MILCLE,2012,MIL,CLE
20130125SASDAL,2012,SAS,DAL
20130125UTALAL,2012,UTA,LAL
20130125BKNMEM,2012,BKN,MEM
20130125DETMIA,2012,DET,MIA
20130125HOUNOH,2012,HOU,NOH
20130125OKCSAC,2012,OKC,SAC
20130125MINWAS,2012,MIN,WAS
20130126MINCHA,2012,MIN,CHA
20130126SACDEN,2012,SAC,DEN
20130126BKNHOU,2012,BKN,HOU
20130126GSWMIL,2012,GSW,MIL
20130126NYKPHI,2012,NYK,PHI
20130126LACPOR,2012,LAC,POR
20130126PHXSAS,2012,PHX,SAS
20130126CLETOR,2012,CLE,TOR
20130126INDUTA,2012,IND,UTA
20130126CHIWAS,2012,CHI,WAS
20130127MIABOS,2012,MIA,BOS
20130127PHXDAL,2012,PHX,DAL
20130127PORLAC,2012,POR,LAC
20130127OKCLAL,2012,OKC,LAL
20130127NOHMEM,2012,NOH,MEM
20130127ATLNYK,2012,ATL,NYK
20130127DETORL,2012,DET,ORL
20130128ORLBKN,2012,ORL,BKN
20130128CHACHI,2012,CHA,CHI
20130128INDDEN,2012,IND,DEN
20130128MEMPHI,2012,MEM,PHI
20130128GSWTOR,2012,GSW,TOR
20130128HOUUTA,2012,HOU,UTA
20130128SACWAS,2012,SAC,WAS
20130129GSWCLE,2012,GSW,CLE
20130129MILDET,2012,MIL,DET
20130129NOHLAL,2012,NOH,LAL
20130129DALPOR,2012,DAL,POR
20130130TORATL,2012,TOR,ATL
20130130SACBOS,2012,SAC,BOS
20130130MIABKN,2012,MIA,BKN
20130130HOUDEN,2012,HOU,DEN
20130130DETIND,2012,DET,IND
20130130CHIMIL,2012,CHI,MIL
20130130LACMIN,2012,LAC,MIN
20130130ORLNYK,2012,ORL,NYK
20130130WASPHI,2012,WAS,PHI
20130130LALPHX,2012,LAL,PHX
20130130CHASAS,2012,CHA,SAS
20130130NOHUTA,2012,NOH,UTA
20130131DALGSW,2012,DAL,GSW
20130131MEMOKC,2012,MEM,OKC
20130201ORLBOS,2012,ORL,BOS
20130201CHIBKN,2012,CHI,BKN
20130201NOHDEN,2012,NOH,DEN
20130201CLEDET,2012,CLE,DET
20130201MIAIND,2012,MIA,IND
20130201WASMEM,2012,WAS,MEM
20130201LALMIN,2012,LAL,MIN
20130201MILNYK,2012,MIL,NYK
20130201SACPHI,2012,SAC,PHI
20130201DALPHX,2012,DAL,PHX
20130201LACTOR,2012,LAC,TOR
20130201PORUTA,2012,POR,UTA
20130202CHIATL,2012,CHI,ATL
20130202OKCCLE,2012,OKC,CLE
20130202PHXGSW,2012,PHX,GSW
20130202CHAHOU,2012,CHA,HOU
20130202ORLMIL,2012,ORL,MIL
20130202NOHMIN,2012,NOH,MIN
20130202SACNYK,2012,SAC,NYK
20130202UTAPOR,2012,UTA,POR
20130202WASSAS,2012,WAS,SAS
20130203LACBOS,2012,LAC,BOS
20130203LALDET,2012,LAL,DET
20130203MIATOR,2012,MIA,TOR
20130204CHIIND,2012,CHI,IND
20130204CHAMIA,2012,CHA,MIA
20130204PORMIN,2012,POR,MIN
20130204DETNYK,2012,DET,NYK
20130204DALOKC,2012,DAL,OKC
20130204ORLPHI,2012,ORL,PHI
20130204SACUTA,2012,SAC,UTA
20130204LACWAS,2012,LAC,WAS
20130205LALBKN,2012,LAL,BKN
20130205MILDEN,2012,MIL,DEN
20130205GSWHOU,2012,GSW,HOU
20130205ATLIND,2012,ATL,IND
20130205PHXMEM,2012,PHX,MEM
20130206MEMATL,2012,MEM,ATL
20130206CHACLE,2012,CHA,CLE
20130206PORDAL,2012,POR,DAL
20130206BKNDET,2012,BKN,DET
20130206HOUMIA,2012,HOU,MIA
20130206SASMIN,2012,SAS,MIN
20130206PHXNOH,2012,PHX,NOH
20130206GSWOKC,2012,GSW,OKC
20130206LACORL,2012,LAC,ORL
20130206INDPHI,2012,IND,PHI
20130206BOSTOR,2012,BOS,TOR
20130206MILUTA,2012,MIL,UTA
20130206NYKWAS,2012,NYK,WAS
20130207LALBOS,2012,LAL,BOS
20130207CHIDEN,2012,CHI,DEN
20130208NOHATL,2012,NOH,ATL
20130208LALCHA,2012,LAL,CHA
20130208ORLCLE,2012,ORL,CLE
20130208SASDET,2012,SAS,DET
20130208PORHOU,2012,POR,HOU
20130208TORIND,2012,TOR,IND
20130208GSWMEM,2012,GSW,MEM
20130208LACMIA,2012,LAC,MIA
20130208NYKMIN,2012,NYK,MIN
20130208PHXOKC,2012,PHX,OKC
20130208CHIUTA,2012,CHI,UTA
20130208BKNWAS,2012,BKN,WAS
20130209DENCLE,2012,DEN,CLE
20130209GSWDAL,2012,GSW,DAL
20130209DETMIL,2012,DET,MIL
20130209CHAPHI,2012,CHA,PHI
20130209UTASAC,2012,UTA,SAC
20130210DENBOS,2012,DEN,BOS
20130210SASBKN,2012,SAS,BKN
20130210MINMEM,2012,MIN,MEM
20130210LALMIA,2012,LAL,MIA
20130210LACNYK,2012,LAC,NYK
20130210PORORL,2012,POR,ORL
20130210OKCPHX,2012,OKC,PHX
