20150112DETTOR,200
20150112DETTOR,-240
20150112ORLCHI,575
20150112ORLCHI,-850
20150113MININD,550
20150113MININD,-800
20150113ATLPHI,-700
20150113ATLPHI,500
20150113SASWAS,-110
20150113SASWAS,-110
20150113CLEPHX,165
20150113CLEPHX,-185
20150113GSWUTA,-400
20150113GSWUTA,320
20150113DALSAC,-230
20150113DALSAC,190
20150113MIALAL,-140
20150113MIALAL,120
20150114SASCHA,-200
20150114SASCHA,170
20150114HOUORL,-500
20150114HOUORL,400
20150114MEMBKN,-300
20150114MEMBKN,250
20150114NOPDET,155
20150114NOPDET,-175
20150114PHITOR,1700
20150114PHITOR,-7900
20150114WASCHI,200
20150114WASCHI,-240
20150114ATLBOS,-240
20150114ATLBOS,200
20150114DALDEN,175
20150114DALDEN,-210
20150114MIAGSW,1200
20150114MIAGSW,-3000
20150114LACPOR,145
20150114LACPOR,-165
20150115OKCHOU,130
20150115OKCHOU,-150
20150115NYKMIL,280
20150115NYKMIL,-340
20150115CLELAL,-270
